no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
33,0.609618816,0.621266184,0.633438835,0.55747185,0.633438835,I-SE,I-MM,,,
34,0.609618816,0.621266184,0.633438835,0.55747185,0.633438835,I-SE,I-MM,,,
35,0.685847073,0.651472733,0.636047292,0.46667263,0.685847073,I-MF,I-SE,,,
36,0.68319628,0.661722274,0.63789762,0.466701415,0.68319628,I-MF,I-MM,,,
37,0.725186818,0.713976399,0.69133686,0.519132837,0.725186818,I-MF,I-MF,,,
38,0.765604579,0.746076314,0.733855856,0.569158449,0.765604579,I-MF,I-MF,,,
39,0.682328509,0.683172659,0.678425209,0.543567943,0.683172659,I-MM,I-MF,,,
40,0.682328509,0.683172659,0.678425209,0.543567943,0.683172659,I-MM,I-MF,,,
41,0.765604579,0.746076314,0.733855856,0.569158449,0.765604579,I-MF,I-MF,,,
42,0.725186818,0.713976399,0.69133686,0.519132837,0.725186818,I-MF,I-MF,,,
43,0.481258803,0.476462414,0.479150735,0.44466816,0.481258803,I-MF,I-MM,,,
44,0.459620799,0.456270574,0.446861568,0.335522326,0.459620799,I-MF,I-MM,,,
45,0.365322146,0.382599954,0.374883238,0.265042915,0.382599954,I-MM,I-MM,,,
46,0.365322146,0.382599954,0.374883238,0.265042915,0.382599954,I-MM,I-MM,,,
47,0.459620799,0.456270574,0.446861568,0.335522326,0.459620799,I-MF,I-MM,,,
48,0.481258803,0.476462414,0.479150735,0.44466816,0.481258803,I-MF,I-MM,,,
49,0.568018817,0.545676809,0.547454941,0.455105988,0.568018817,I-MF,I-SE,,,
50,0.366606217,0.353414236,0.345819422,0.277337448,0.366606217,I-MF,I-NE,,,
51,0.465599512,0.470381565,0.464572746,0.382446094,0.470381565,I-MM,I-SE,,,
52,0.465599512,0.470381565,0.464572746,0.382446094,0.470381565,I-MM,I-SE,,,
53,0.366606217,0.353414236,0.345819422,0.277337448,0.366606217,I-MF,I-NE,,,
54,0.568018817,0.545676809,0.547454941,0.455105988,0.568018817,I-MF,I-SE,,,
55,0.673005596,0.665825746,0.641236838,0.461575702,0.673005596,I-MF,I-SE,,,
56,0.587456539,0.596693598,0.592695922,0.455760942,0.596693598,I-MM,I-MM,,,
57,0.482742618,0.500211309,0.506985565,0.42279369,0.506985565,I-SE,I-MM,,,
58,0.482742618,0.500211309,0.506985565,0.42279369,0.506985565,I-SE,I-MM,,,
59,0.587456539,0.596693598,0.592695922,0.455760942,0.596693598,I-MM,I-MM,,,
60,0.673005596,0.665825746,0.641236838,0.461575702,0.673005596,I-MF,I-MM,,,
61,0.474793829,0.500799454,0.505469294,0.414712443,0.505469294,I-SE,I-MM,,,
62,0.549918619,0.58383706,0.602020915,0.52424995,0.602020915,I-SE,I-MM,,,
63,0.283476428,0.3216567,0.341958839,0.339924355,0.341958839,I-SE,I-MM,,,
64,0.283476428,0.3216567,0.341958839,0.339924355,0.341958839,I-SE,I-MM,,,
65,0.549918619,0.58383706,0.602020915,0.52424995,0.602020915,I-SE,I-MM,,,
66,0.474793829,0.500799454,0.505469294,0.414712443,0.505469294,I-SE,I-MM,,,
67,0.717121133,0.738962677,0.742300521,0.656478181,0.742300521,I-SE,I-MF,,,
68,0.629340769,0.649311687,0.643456718,0.565327192,0.649311687,I-MM,I-MF,,,
69,0.521338437,0.545894766,0.551880521,0.448066475,0.551880521,I-SE,I-MF,,,
70,0.521338437,0.545894766,0.551880521,0.448066475,0.551880521,I-SE,I-MF,,,
71,0.629340769,0.649311687,0.643456718,0.565327192,0.649311687,I-MM,I-MF,,,
72,0.717121133,0.738962677,0.742300521,0.656478181,0.742300521,I-SE,I-MF,,,
73,0.513723942,0.545841496,0.557171435,0.508078248,0.557171435,I-SE,I-MM,,,
74,0.520910136,0.563251436,0.567735297,0.462023347,0.567735297,I-SE,I-MM,,,
75,0.455322513,0.479464792,0.487630972,0.407138055,0.487630972,I-SE,I-MM,,,
76,0.455322513,0.479464792,0.487630972,0.407138055,0.487630972,I-SE,I-MM,,,
77,0.520910136,0.563251436,0.567735297,0.462023347,0.567735297,I-SE,I-MM,,,
78,0.513723942,0.545841496,0.557171435,0.508078248,0.557171435,I-SE,I-MM,,,
79,0.634581887,0.623148032,0.613759399,0.448138032,0.634581887,I-MF,I-MF,,,
80,0.774559561,0.744307047,0.737560792,0.576074114,0.774559561,I-MF,I-MF,,,
81,0.688351644,0.681566719,0.672897067,0.501439822,0.688351644,I-MF,I-MF,,,
82,0.688351644,0.681566719,0.672897067,0.501439822,0.688351644,I-MF,I-MF,,,
83,0.774559561,0.744307047,0.737560792,0.576074114,0.774559561,I-MF,I-MF,,,
84,0.634581887,0.623148032,0.613759399,0.448138032,0.634581887,I-MF,I-MF,,,
85,0.472179823,0.44465932,0.438241688,0.346586109,0.472179823,I-MF,I-SE,,,
86,0.417755628,0.432429712,0.441807986,0.365754236,0.441807986,I-SE,I-SE,,,
87,0.430723588,0.458840066,0.459681509,0.389942608,0.459681509,I-SE,I-SE,,,
88,0.430723588,0.458840066,0.459681509,0.389942608,0.459681509,I-SE,I-SE,,,
89,0.417755628,0.432429712,0.441807986,0.365754236,0.441807986,I-SE,I-SE,,,
90,0.472179823,0.44465932,0.438241688,0.346586109,0.472179823,I-MF,I-SE,,,
91,0.378145516,0.397213699,0.422361793,0.442710509,0.442710509,I-NE,I-SE,,,
92,0.430714742,0.41876851,0.397835206,0.289585175,0.430714742,I-MF,I-NE,,,
93,0.347577466,0.355709309,0.350483421,0.258919112,0.355709309,I-MM,I-NE,,,
94,0.347577466,0.355709309,0.350483421,0.258919112,0.355709309,I-MM,I-NE,,,
95,0.430714742,0.41876851,0.397835206,0.289585175,0.430714742,I-MF,I-NE,,,
96,0.378145516,0.397213699,0.422361793,0.442710509,0.442710509,I-NE,I-NE,,,
97,0.237032985,0.261006792,0.292184539,0.339569542,0.339569542,I-NE,I-SE,,,
98,0.500064866,0.486413697,0.483003424,0.369323439,0.500064866,I-MF,I-SE,,,
99,0.390689245,0.421523984,0.44833188,0.463051562,0.463051562,I-NE,I-SE,,,
100,0.390689245,0.421523984,0.44833188,0.463051562,0.463051562,I-NE,I-SE,,,
101,0.500064866,0.486413697,0.483003424,0.369323439,0.500064866,I-MF,I-SE,,,
102,0.237032985,0.261006792,0.292184539,0.339569542,0.339569542,I-NE,I-SE,,,
103,0.386411686,0.413027442,0.435872502,0.432508185,0.435872502,I-SE,I-SE,,,
104,0.572861642,0.579266613,0.560883339,0.38598436,0.579266613,I-MM,I-SE,,,
105,0.326558504,0.344226941,0.352437817,0.275942296,0.352437817,I-SE,I-MM,,,
106,0.326558504,0.344226941,0.352437817,0.275942296,0.352437817,I-SE,I-SE,,,
107,0.572861642,0.579266613,0.560883339,0.38598436,0.579266613,I-MM,I-SE,,,
108,0.386411686,0.413027442,0.435872502,0.432508185,0.435872502,I-SE,I-SE,,,
109,0.347295366,0.379877595,0.378571542,0.269854774,0.379877595,I-MM,I-SE,,,
110,0.368922414,0.377988692,0.377012475,0.287888406,0.377988692,I-MM,I-SE,,,
111,0.269389202,0.281260802,0.288826379,0.247552314,0.288826379,I-SE,I-MM,,,
112,0.269389202,0.281260802,0.288826379,0.247552314,0.288826379,I-SE,I-MM,,,
113,0.368922414,0.377988692,0.377012475,0.287888406,0.377988692,I-MM,I-SE,,,
114,0.347295366,0.379877595,0.378571542,0.269854774,0.379877595,I-MM,I-SE,,,
115,0.702552819,0.704871821,0.706762812,0.5915732,0.706762812,I-SE,I-MF,,,
116,0.631985302,0.644506176,0.630426673,0.483678193,0.644506176,I-MM,I-MF,,,
117,0.506441136,0.543124481,0.541733325,0.4409552,0.543124481,I-MM,I-MF,,,
118,0.506441136,0.543124481,0.541733325,0.4409552,0.543124481,I-MM,I-MF,,,
119,0.631985302,0.644506176,0.630426673,0.483678193,0.644506176,I-MM,I-MF,,,
120,0.702552819,0.704871821,0.706762812,0.5915732,0.706762812,I-SE,I-MF,,,
121,0.730225878,0.706601493,0.686185442,0.499842806,0.730225878,I-MF,I-MF,,,
122,0.68334315,0.690947621,0.672493332,0.482585275,0.690947621,I-MM,I-MF,,,
123,0.642802437,0.642897464,0.639326604,0.506931469,0.642897464,I-MM,I-MF,,,
124,0.642802437,0.642897464,0.639326604,0.506931469,0.642897464,I-MM,I-MF,,,
125,0.68334315,0.690947621,0.672493332,0.482585275,0.690947621,I-MM,I-MF,,,
126,0.730225878,0.706601493,0.686185442,0.499842806,0.730225878,I-MF,I-MF,,,
127,0.39430242,0.418241772,0.420102142,0.322546568,0.420102142,I-SE,I-MM,,,
128,0.39116444,0.401579392,0.399053954,0.303227312,0.401579392,I-MM,I-SE,,,
129,0.448276143,0.468419797,0.476179743,0.371337994,0.476179743,I-SE,I-SE,,,
130,0.448276143,0.468419797,0.476179743,0.371337994,0.476179743,I-SE,I-SE,,,
131,0.39116444,0.401579392,0.399053954,0.303227312,0.401579392,I-MM,I-SE,,,
132,0.39430242,0.418241772,0.420102142,0.322546568,0.420102142,I-SE,I-MM,,,
133,0.835820567,0.843701773,0.820785699,0.622746898,0.843701773,I-MM,I-MF,,,
134,0.653877905,0.649747434,0.651000296,0.566344147,0.653877905,I-MF,I-MF,,,
135,0.64002734,0.664873462,0.666679637,0.556719718,0.666679637,I-SE,I-MM,,,
136,0.64002734,0.664873462,0.666679637,0.556719718,0.666679637,I-SE,I-MM,,,
137,0.653877905,0.649747434,0.651000296,0.566344147,0.653877905,I-MF,I-MF,,,
138,0.835820567,0.843701773,0.820785699,0.622746898,0.843701773,I-MM,I-MF,,,
139,0.630314777,0.635974589,0.6207903,0.446176968,0.635974589,I-MM,I-MM,,,
140,0.58898824,0.605048285,0.594444948,0.428273121,0.605048285,I-MM,I-MM,,,
141,0.51505595,0.51303983,0.510056594,0.390469556,0.51505595,I-MF,I-MM,,,
142,0.51505595,0.51303983,0.510056594,0.390469556,0.51505595,I-MF,I-SE,,,
143,0.58898824,0.605048285,0.594444948,0.428273121,0.605048285,I-MM,I-MM,,,
144,0.630314777,0.635974589,0.6207903,0.446176968,0.635974589,I-MM,I-MM,,,
145,0.472793307,0.459581634,0.457343835,0.379580155,0.472793307,I-MF,I-MM,,,
146,0.525419304,0.490874196,0.478507123,0.351031024,0.525419304,I-MF,I-NE,,,
147,0.592179835,0.532019842,0.506948122,0.354656666,0.592179835,I-MF,I-MM,,,
148,0.592179835,0.532019842,0.506948122,0.354656666,0.592179835,I-MF,I-MM,,,
149,0.525419304,0.490874196,0.478507123,0.351031024,0.525419304,I-MF,I-NE,,,
150,0.472793307,0.459581634,0.457343835,0.379580155,0.472793307,I-MF,I-MM,,,
151,0.771418654,0.760073501,0.738212629,0.534245272,0.771418654,I-MF,I-MF,,,
152,0.7574775,0.744592091,0.719384855,0.501290495,0.7574775,I-MF,I-MM,,,
153,0.455898486,0.490120547,0.482791725,0.367297579,0.490120547,I-MM,I-MM,,,
154,0.455898486,0.490120547,0.482791725,0.367297579,0.490120547,I-MM,I-MM,,,
155,0.7574775,0.744592091,0.719384855,0.501290495,0.7574775,I-MF,I-MM,,,
156,0.771418654,0.760073501,0.738212629,0.534245272,0.771418654,I-MF,I-MF,,,
157,0.82524132,0.834366701,0.81149246,0.612839943,0.834366701,I-MM,I-MM,,,
158,0.749151626,0.741717348,0.719691179,0.515632035,0.749151626,I-MF,I-MF,,,
159,0.60812488,0.614750052,0.598364236,0.456473945,0.614750052,I-MM,I-MF,,,
160,0.60812488,0.614750052,0.598364236,0.456473945,0.614750052,I-MM,I-MM,,,
161,0.749151626,0.741717348,0.719691179,0.515632035,0.749151626,I-MF,I-MF,,,
162,0.82524132,0.834366701,0.81149246,0.612839943,0.834366701,I-MM,I-MF,,,
163,0.419436153,0.424057962,0.415116327,0.303553758,0.424057962,I-MM,I-SE,,,
164,0.524022033,0.539069821,0.533368394,0.390231257,0.539069821,I-MM,I-SE,,,
165,0.433428678,0.445813288,0.434000746,0.302895162,0.445813288,I-MM,I-SE,,,
166,0.433428678,0.445813288,0.434000746,0.302895162,0.445813288,I-MM,I-SE,,,
167,0.524022033,0.539069821,0.533368394,0.390231257,0.539069821,I-MM,I-SE,,,
168,0.419436153,0.424057962,0.415116327,0.303553758,0.424057962,I-MM,I-SE,,,
169,0.697010418,0.669272359,0.64652885,0.464886453,0.697010418,I-MF,I-MM,,,
170,0.581892083,0.593912299,0.573780178,0.416970577,0.593912299,I-MM,I-MM,,,
171,0.44870313,0.473539419,0.481249825,0.371298347,0.481249825,I-SE,I-MM,,,
172,0.44870313,0.473539419,0.481249825,0.371298347,0.481249825,I-SE,I-MM,,,
173,0.581892083,0.593912299,0.573780178,0.416970577,0.593912299,I-MM,I-MM,,,
174,0.697010418,0.669272359,0.64652885,0.464886453,0.697010418,I-MF,I-MM,,,
175,0.472255437,0.477789323,0.481479691,0.400014451,0.481479691,I-SE,I-MM,,,
176,0.482260555,0.497128211,0.478968006,0.345147346,0.497128211,I-MM,I-SE,,,
177,0.457976238,0.510716313,0.540865256,0.552579067,0.552579067,I-NE,I-MM,,,
178,0.457976238,0.510716313,0.540865256,0.552579067,0.552579067,I-NE,I-MM,,,
179,0.482260555,0.497128211,0.478968006,0.345147346,0.497128211,I-MM,I-MM,,,
180,0.472255437,0.477789323,0.481479691,0.400014451,0.481479691,I-SE,I-MM,,,
181,0.618838877,0.58390692,0.580953852,0.443751303,0.618838877,I-MF,I-MF,,,
182,0.603521295,0.616341329,0.627353373,0.608513604,0.627353373,I-SE,I-MF,,,
183,0.742204781,0.749036285,0.753401726,0.589266103,0.753401726,I-SE,I-MF,,,
184,0.742204781,0.749036285,0.753401726,0.589266103,0.753401726,I-SE,I-MF,,,
185,0.603521295,0.616341329,0.627353373,0.608513604,0.627353373,I-SE,I-MF,,,
186,0.618838877,0.58390692,0.580953852,0.443751303,0.618838877,I-MF,I-MF,,,
187,0.552728103,0.554323375,0.537006093,0.377884074,0.554323375,I-MM,I-MM,,,
188,0.657234389,0.633905636,0.614459253,0.454624926,0.657234389,I-MF,I-MM,,,
189,0.592527504,0.605330326,0.600445313,0.469932718,0.605330326,I-MM,I-MM,,,
190,0.592527504,0.605330326,0.600445313,0.469932718,0.605330326,I-MM,I-MM,,,
191,0.657234389,0.633905636,0.614459253,0.454624926,0.657234389,I-MF,I-MM,,,
192,0.552728103,0.554323375,0.537006093,0.377884074,0.554323375,I-MM,I-MM,,,
193,0.508108754,0.515969294,0.53740229,0.504602001,0.53740229,I-SE,I-MM,,,
194,0.649253781,0.646225212,0.648633049,0.552329931,0.649253781,I-MF,I-MM,,,
195,0.56313405,0.567187823,0.564776204,0.441198856,0.567187823,I-MM,I-MM,,,
196,0.56313405,0.567187823,0.564776204,0.441198856,0.567187823,I-MM,I-MM,,,
197,0.649253781,0.646225212,0.648633049,0.552329931,0.649253781,I-MF,I-MM,,,
198,0.508108754,0.515969294,0.53740229,0.504602001,0.53740229,I-SE,I-MM,,,
199,0.662778381,0.653317066,0.633102335,0.456427325,0.662778381,I-MF,I-MM,,,
200,0.627236036,0.611910099,0.599732563,0.459906341,0.627236036,I-MF,I-MM,,,
201,0.357786559,0.360484215,0.367687008,0.331462513,0.367687008,I-SE,I-SE,,,
202,0.357786559,0.360484215,0.367687008,0.331462513,0.367687008,I-SE,I-MM,,,
203,0.627236036,0.611910099,0.599732563,0.459906341,0.627236036,I-MF,I-MM,,,
204,0.662778381,0.653317066,0.633102335,0.456427325,0.662778381,I-MF,I-SE,,,
205,0.690934175,0.665394585,0.640077591,0.467638141,0.690934175,I-MF,I-MM,,,
206,0.56865427,0.561169012,0.546461299,0.402291151,0.56865427,I-MF,I-MM,,,
207,0.371801917,0.421554123,0.463451949,0.572725047,0.572725047,I-NE,I-MM,,,
208,0.371801917,0.421554123,0.463451949,0.572725047,0.572725047,I-NE,I-SE,,,
209,0.56865427,0.561169012,0.546461299,0.402291151,0.56865427,I-MF,I-MM,,,
210,0.690934175,0.665394585,0.640077591,0.467638141,0.690934175,I-MF,I-MM,,,
211,0.617280685,0.600014077,0.577613285,0.415933657,0.617280685,I-MF,I-MM,,,
212,0.618843851,0.646604955,0.661772716,0.620048247,0.661772716,I-SE,I-MM,,,
213,0.413992649,0.449689431,0.463853771,0.377182998,0.463853771,I-SE,I-SE,,,
214,0.413992649,0.449689431,0.463853771,0.377182998,0.463853771,I-SE,I-SE,,,
215,0.618843851,0.646604955,0.661772716,0.620048247,0.661772716,I-SE,I-MM,,,
216,0.617280685,0.600014077,0.577613285,0.415933657,0.617280685,I-MF,I-MM,,,
217,0.706817425,0.688773296,0.687344655,0.556148654,0.706817425,I-MF,I-MF,,,
218,0.511019307,0.505889578,0.504188235,0.394493271,0.511019307,I-MF,I-MM,,,
219,0.67245151,0.688623684,0.692992938,0.606825626,0.692992938,I-SE,I-MM,,,
220,0.67245151,0.688623684,0.692992938,0.606825626,0.692992938,I-SE,I-MF,,,
221,0.511019307,0.505889578,0.504188235,0.394493271,0.511019307,I-MF,I-SE,,,
222,0.706817425,0.688773296,0.687344655,0.556148654,0.706817425,I-MF,I-MF,,,
223,0.626061608,0.575397838,0.566588903,0.422376495,0.626061608,I-MF,I-MF,,,
224,0.541917793,0.503913248,0.49285376,0.367919715,0.541917793,I-MF,I-MF,,,
225,0.672055908,0.701713957,0.702135551,0.564584615,0.702135551,I-SE,I-MF,,,
226,0.672055908,0.701713957,0.702135551,0.564584615,0.702135551,I-SE,I-MF,,,
227,0.541917793,0.503913248,0.49285376,0.367919715,0.541917793,I-MF,I-MF,,,
228,0.626061608,0.575397838,0.566588903,0.422376495,0.626061608,I-MF,I-MF,,,
229,0.669789636,0.679449021,0.653871194,0.476495878,0.679449021,I-MM,I-MM,,,
230,0.636428251,0.668657272,0.661770425,0.502029814,0.668657272,I-MM,I-MM,,,
231,0.534086474,0.543835019,0.535632845,0.392311733,0.543835019,I-MM,I-MM,,,
232,0.534086474,0.543835019,0.535632845,0.392311733,0.543835019,I-MM,I-MM,,,
233,0.636428251,0.668657272,0.661770425,0.502029814,0.668657272,I-MM,I-MM,,,
234,0.669789636,0.679449021,0.653871194,0.476495878,0.679449021,I-MM,I-MM,,,
235,0.541056873,0.560361494,0.557347096,0.404665643,0.560361494,I-MM,I-MM,,,
236,0.636723399,0.654327547,0.651007622,0.504739271,0.654327547,I-MM,I-MM,,,
237,0.475453957,0.493505672,0.499229375,0.394085795,0.499229375,I-SE,I-MM,,,
238,0.475453957,0.493505672,0.499229375,0.394085795,0.499229375,I-SE,I-MM,,,
239,0.636723399,0.654327547,0.651007622,0.504739271,0.654327547,I-MM,I-MM,,,
240,0.541056873,0.560361494,0.557347096,0.404665643,0.560361494,I-MM,I-MM,,,
241,0.675925815,0.691086764,0.684290153,0.569173692,0.691086764,I-MM,I-MF,,,
242,0.614313832,0.630459145,0.607145076,0.421570867,0.630459145,I-MM,I-MF,,,
243,0.686653131,0.684435176,0.666503183,0.492023388,0.686653131,I-MF,I-MF,,,
244,0.412689008,0.435617888,0.441916963,0.371586864,0.441916963,I-SE,I-MM,,,
245,0.522408855,0.532428218,0.52733614,0.393009044,0.532428218,I-MM,I-MM,,,
246,0.661912585,0.6718393,0.66784054,0.509059417,0.6718393,I-MM,I-MF,,,
247,0.661912585,0.6718393,0.66784054,0.509059417,0.6718393,I-MM,I-MF,,,
248,0.522408855,0.532428218,0.52733614,0.393009044,0.532428218,I-MM,I-MM,,,
249,0.412689008,0.435617888,0.441916963,0.371586864,0.441916963,I-SE,I-MM,,,
250,0.668711403,0.690441319,0.68629909,0.600137858,0.690441319,I-MM,I-MM,,,
251,0.600406047,0.599202955,0.581899807,0.425483205,0.600406047,I-MF,I-MM,,,
252,0.347978679,0.343268918,0.352119182,0.326716825,0.352119182,I-SE,I-SE,,,
253,0.347978679,0.343268918,0.352119182,0.326716825,0.352119182,I-SE,I-SE,,,
254,0.600406047,0.599202955,0.581899807,0.425483205,0.600406047,I-MF,I-MM,,,
255,0.668711403,0.690441319,0.68629909,0.600137858,0.690441319,I-MM,I-MM,,,
256,0.578176922,0.59509413,0.599980337,0.52883573,0.599980337,I-SE,I-MM,,,
257,0.531917786,0.564076181,0.588975972,0.664566938,0.664566938,I-NE,I-MM,,,
258,0.573464758,0.595108435,0.584836029,0.436214963,0.595108435,I-MM,I-SE,,,
259,0.573464758,0.595108435,0.584836029,0.436214963,0.595108435,I-MM,I-MM,,,
260,0.531917786,0.564076181,0.588975972,0.664566938,0.664566938,I-NE,I-MM,,,
261,0.578176922,0.59509413,0.599980337,0.52883573,0.599980337,I-SE,I-MM,,,
262,0.173018013,0.177943065,0.182309839,0.175602378,0.182309839,I-SE,I-NE,,,
263,0.248216885,0.270480124,0.293974202,0.421715773,0.421715773,I-NE,I-NE,,,
264,0.247608671,0.298921934,0.340200886,0.645159084,0.645159084,I-NE,I-NE,,,
265,0.247608671,0.298921934,0.340200886,0.645159084,0.645159084,I-NE,I-NE,,,
266,0.248216885,0.270480124,0.293974202,0.421715773,0.421715773,I-NE,I-NE,,,
267,0.173018013,0.177943065,0.182309839,0.175602378,0.182309839,I-SE,I-NE,,,
268,0.695310642,0.707065647,0.704082384,0.578818728,0.707065647,I-MM,I-MF,,,
269,0.666504594,0.678428745,0.688887683,0.59306154,0.688887683,I-SE,I-MF,,,
270,0.48719419,0.517216512,0.509148873,0.38512559,0.517216512,I-MM,I-MF,,,
271,0.766692614,0.725153743,0.712414524,0.57496034,0.766692614,I-MF,I-MF,,,
272,0.513684938,0.510544086,0.50361757,0.357847769,0.513684938,I-MF,I-MM,,,
273,0.738777816,0.672021142,0.647499335,0.459538635,0.738777816,I-MF,I-MF,,,
274,0.738777816,0.672021142,0.647499335,0.459538635,0.738777816,I-MF,I-MF,,,
275,0.513684938,0.510544086,0.50361757,0.357847769,0.513684938,I-MF,I-MF,,,
276,0.766692614,0.725153743,0.712414524,0.57496034,0.766692614,I-MF,I-MF,,,
277,0.401421129,0.394197671,0.38880205,0.297265503,0.401421129,I-MF,I-MM,,,
278,0.25243439,0.250529768,0.251691126,0.206778148,0.25243439,I-MF,I-SE,,,
279,0.35428559,0.358619638,0.364870335,0.286190113,0.364870335,I-SE,I-SE,,,
280,0.35428559,0.358619638,0.364870335,0.286190113,0.364870335,I-SE,I-SE,,,
281,0.25243439,0.250529768,0.251691126,0.206778148,0.25243439,I-MF,I-SE,,,
282,0.401421129,0.394197671,0.38880205,0.297265503,0.401421129,I-MF,I-SE,,,
283,0.498950843,0.51351313,0.502180793,0.386831427,0.51351313,I-MM,I-MM,,,
284,0.434738488,0.468977834,0.468856258,0.362093209,0.468977834,I-MM,I-MM,,,
285,0.314987567,0.33412109,0.324786617,0.224425341,0.33412109,I-MM,I-SE,,,
286,0.314987567,0.33412109,0.324786617,0.224425341,0.33412109,I-MM,I-SE,,,
287,0.434738488,0.468977834,0.468856258,0.362093209,0.468977834,I-MM,I-MM,,,
288,0.498950843,0.51351313,0.502180793,0.386831427,0.51351313,I-MM,I-MM,,,
289,0.618942413,0.630192299,0.639947579,0.573658619,0.639947579,I-SE,I-MF,,,
290,0.503978045,0.518936765,0.529359255,0.481919484,0.529359255,I-SE,I-MF,,,
291,0.478994632,0.522223669,0.521424519,0.420264384,0.522223669,I-MM,I-MF,,,
292,0.478994632,0.522223669,0.521424519,0.420264384,0.522223669,I-MM,I-MF,,,
293,0.503978045,0.518936765,0.529359255,0.481919484,0.529359255,I-SE,I-MF,,,
294,0.618942413,0.630192299,0.639947579,0.573658619,0.639947579,I-SE,I-MF,,,
295,0.12047168,0.129657041,0.137123118,0.16652766,0.16652766,I-NE,I-NE,,,
296,0.183943204,0.19691193,0.217767154,0.254980134,0.254980134,I-NE,I-NE,,,
297,0.164498701,0.212489117,0.255472357,0.4336227,0.4336227,I-NE,I-NE,,,
298,0.164498701,0.212489117,0.255472357,0.4336227,0.4336227,I-NE,I-NE,,,
299,0.183943204,0.19691193,0.217767154,0.254980134,0.254980134,I-NE,I-NE,,,
300,0.12047168,0.129657041,0.137123118,0.16652766,0.16652766,I-NE,I-NE,,,
301,0.673596517,0.650494693,0.630164939,0.474218005,0.673596517,I-MF,I-MF,,,
302,0.665655144,0.661142675,0.637505426,0.480501335,0.665655144,I-MF,I-MF,,,
303,0.579350328,0.596113351,0.612154219,0.571660014,0.612154219,I-SE,I-MF,,,
304,0.579350328,0.596113351,0.612154219,0.571660014,0.612154219,I-SE,I-MF,,,
305,0.665655144,0.661142675,0.637505426,0.480501335,0.665655144,I-MF,I-MF,,,
306,0.673596517,0.650494693,0.630164939,0.474218005,0.673596517,I-MF,I-MF,,,
307,0.555760533,0.531272149,0.520798355,0.441541131,0.555760533,I-MF,I-MM,,,
