no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
215,0.89605214,0.918757894,0.928075953,0.840913494,0.928075953,I-SE,I-MM,,,
216,0.86617957,0.851122235,0.836983246,0.66173817,0.86617957,I-MF,I-MM,,,
217,0.930318005,0.92322709,0.916330954,0.761081625,0.930318005,I-MF,I-MF,,,
218,0.821021465,0.823666068,0.817110849,0.67787474,0.823666068,I-MM,I-MM,,,
219,0.906840326,0.924921269,0.924948064,0.804999817,0.924948064,I-SE,I-MM,,,
220,0.906840326,0.924921269,0.924948064,0.804999817,0.924948064,I-SE,I-MF,,,
221,0.821021465,0.823666068,0.817110849,0.67787474,0.823666068,I-MM,I-SE,,,
222,0.930318005,0.92322709,0.916330954,0.761081625,0.930318005,I-MF,I-MF,,,
223,0.845125177,0.802194118,0.790575526,0.639986544,0.845125177,I-MF,I-MF,,,
224,0.884145115,0.856031891,0.842288822,0.668899787,0.884145115,I-MF,I-MF,,,
225,0.900444965,0.925021672,0.924428935,0.776589155,0.925021672,I-MM,I-MF,,,
226,0.900444965,0.925021672,0.924428935,0.776589155,0.925021672,I-MM,I-MF,,,
227,0.884145115,0.856031891,0.842288822,0.668899787,0.884145115,I-MF,I-MF,,,
228,0.845125177,0.802194118,0.790575526,0.639986544,0.845125177,I-MF,I-MF,,,
229,0.920785172,0.924283086,0.906663476,0.720725113,0.924283086,I-MM,I-MM,,,
230,0.903887439,0.925965355,0.919426865,0.748430754,0.925965355,I-MM,I-MM,,,
231,0.850614709,0.864476956,0.857756314,0.680951403,0.864476956,I-MM,I-MM,,,
232,0.850614709,0.864476956,0.857756314,0.680951403,0.864476956,I-MM,I-MM,,,
233,0.903887439,0.925965355,0.919426865,0.748430754,0.925965355,I-MM,I-MM,,,
234,0.920785172,0.924283086,0.906663476,0.720725113,0.924283086,I-MM,I-MM,,,
235,0.817973011,0.833256204,0.830264747,0.662376082,0.833256204,I-MM,I-MM,,,
236,0.907598164,0.916939739,0.910390501,0.749689773,0.916939739,I-MM,I-MM,,,
237,0.792699322,0.814520609,0.815969593,0.686359864,0.815969593,I-SE,I-MM,,,
238,0.792699322,0.814520609,0.815969593,0.686359864,0.815969593,I-SE,I-MM,,,
239,0.907598164,0.916939739,0.910390501,0.749689773,0.916939739,I-MM,I-MM,,,
240,0.817973011,0.833256204,0.830264747,0.662376082,0.833256204,I-MM,I-MM,,,
241,0.942643312,0.950985811,0.94593624,0.803635016,0.950985811,I-MM,I-MF,,,
242,0.847320279,0.86564338,0.854798381,0.666224124,0.86564338,I-MM,I-MF,,,
243,0.929087007,0.92358739,0.908328737,0.725717464,0.929087007,I-MF,I-MF,,,
244,0.778381656,0.814624586,0.822352953,0.734540288,0.822352953,I-SE,I-MM,,,
245,0.807772938,0.821756959,0.818224601,0.662756443,0.821756959,I-MM,I-MM,,,
246,0.909477833,0.922768003,0.918440136,0.751079926,0.922768003,I-MM,I-MF,,,
247,0.909477833,0.922768003,0.918440136,0.751079926,0.922768003,I-MM,I-MF,,,
248,0.807772938,0.821756959,0.818224601,0.662756443,0.821756959,I-MM,I-MM,,,
249,0.778381656,0.814624586,0.822352953,0.734540288,0.822352953,I-SE,I-MM,,,
250,0.907728891,0.918108061,0.914041838,0.787906694,0.918108061,I-MM,I-MM,,,
251,0.896464927,0.889319894,0.872401386,0.689674463,0.896464927,I-MF,I-MM,,,
252,0.738682253,0.744089042,0.759651575,0.748570456,0.759651575,I-SE,I-SE,,,
253,0.738682253,0.744089042,0.759651575,0.748570456,0.759651575,I-SE,I-SE,,,
254,0.896464927,0.889319894,0.872401386,0.689674463,0.896464927,I-MF,I-MM,,,
255,0.907728891,0.918108061,0.914041838,0.787906694,0.918108061,I-MM,I-MM,,,
256,0.892252456,0.910622799,0.91410901,0.820133032,0.91410901,I-SE,I-MM,,,
257,0.799868737,0.830485655,0.848654742,0.847111918,0.848654742,I-SE,I-MM,,,
258,0.813687267,0.839899931,0.835883012,0.677532295,0.839899931,I-MM,I-SE,,,
259,0.813687267,0.839899931,0.835883012,0.677532295,0.839899931,I-MM,I-MM,,,
260,0.799868737,0.830485655,0.848654742,0.847111918,0.848654742,I-SE,I-MM,,,
261,0.892252456,0.910622799,0.91410901,0.820133032,0.91410901,I-SE,I-MM,,,
262,0.307174465,0.323425306,0.354428751,0.546838732,0.546838732,I-NE,I-NE,,,
263,0.199489621,0.220273833,0.265078008,0.560146342,0.560146342,I-NE,I-NE,,,
264,0.381025209,0.443177882,0.491797629,0.697883248,0.697883248,I-NE,I-NE,,,
265,0.381025209,0.443177882,0.491797629,0.697883248,0.697883248,I-NE,I-NE,,,
266,0.199489621,0.220273833,0.265078008,0.560146342,0.560146342,I-NE,I-NE,,,
267,0.307174465,0.323425306,0.354428751,0.546838732,0.546838732,I-NE,I-NE,,,
268,0.944509153,0.952116095,0.94670583,0.803914149,0.952116095,I-MM,I-MF,,,
269,0.918167923,0.927922793,0.930619716,0.811481165,0.930619716,I-SE,I-MF,,,
270,0.687205331,0.723204126,0.722486664,0.588636949,0.723204126,I-MM,I-MF,,,
271,0.91572537,0.884432264,0.870670134,0.718980941,0.91572537,I-MF,I-MF,,,
272,0.858087207,0.858573051,0.847455948,0.657184371,0.858573051,I-MM,I-MM,,,
273,0.886007562,0.838237739,0.814400533,0.624431845,0.886007562,I-MF,I-MF,,,
274,0.886007562,0.838237739,0.814400533,0.624431845,0.886007562,I-MF,I-MF,,,
275,0.858087207,0.858573051,0.847455948,0.657184371,0.858573051,I-MM,I-MF,,,
276,0.91572537,0.884432264,0.870670134,0.718980941,0.91572537,I-MF,I-MF,,,
277,0.793391017,0.78973839,0.783764436,0.657153549,0.793391017,I-MF,I-MM,,,
278,0.756648846,0.756521247,0.752473242,0.643572675,0.756648846,I-MF,I-SE,,,
279,0.731582612,0.743561959,0.740034506,0.609630317,0.743561959,I-MM,I-SE,,,
280,0.731582612,0.743561959,0.740034506,0.609630317,0.743561959,I-MM,I-SE,,,
281,0.756648846,0.756521247,0.752473242,0.643572675,0.756648846,I-MF,I-SE,,,
282,0.793391017,0.78973839,0.783764436,0.657153549,0.793391017,I-MF,I-SE,,,
283,0.890297637,0.899754111,0.89393846,0.754430959,0.899754111,I-MM,I-MM,,,
284,0.752059719,0.782877753,0.780060927,0.64553049,0.782877753,I-MM,I-MM,,,
285,0.516063064,0.5487343,0.543651732,0.416053423,0.5487343,I-MM,I-SE,,,
286,0.516063064,0.5487343,0.543651732,0.416053423,0.5487343,I-MM,I-SE,,,
287,0.752059719,0.782877753,0.780060927,0.64553049,0.782877753,I-MM,I-MM,,,
288,0.890297637,0.899754111,0.89393846,0.754430959,0.899754111,I-MM,I-MM,,,
289,0.886780589,0.895689058,0.904565982,0.840841096,0.904565982,I-SE,I-MF,,,
290,0.832573596,0.853564676,0.863526472,0.788334566,0.863526472,I-SE,I-MF,,,
291,0.720997202,0.767186849,0.773596339,0.673045542,0.773596339,I-SE,I-MF,,,
292,0.720997202,0.767186849,0.773596339,0.673045542,0.773596339,I-SE,I-MF,,,
293,0.832573596,0.853564676,0.863526472,0.788334566,0.863526472,I-SE,I-MF,,,
294,0.886780589,0.895689058,0.904565982,0.840841096,0.904565982,I-SE,I-MF,,,
295,0.156502901,0.173837249,0.214351142,0.507109447,0.507109447,I-NE,I-NE,,,
296,0.479692782,0.499233235,0.538454238,0.693676309,0.693676309,I-NE,I-NE,,,
297,0.233633618,0.292748051,0.345966669,0.553646114,0.553646114,I-NE,I-NE,,,
298,0.233633618,0.292748051,0.345966669,0.553646114,0.553646114,I-NE,I-NE,,,
299,0.479692782,0.499233235,0.538454238,0.693676309,0.693676309,I-NE,I-NE,,,
300,0.156502901,0.173837249,0.214351142,0.507109447,0.507109447,I-NE,I-NE,,,
301,0.896481842,0.88063155,0.860300654,0.686970612,0.896481842,I-MF,I-MF,,,
302,0.879657075,0.87798309,0.860782594,0.692492549,0.879657075,I-MF,I-MF,,,
303,0.883766117,0.898481971,0.910791572,0.83859784,0.910791572,I-SE,I-MF,,,
304,0.883766117,0.898481971,0.910791572,0.83859784,0.910791572,I-SE,I-MF,,,
305,0.879657075,0.87798309,0.860782594,0.692492549,0.879657075,I-MF,I-MF,,,
306,0.896481842,0.88063155,0.860300654,0.686970612,0.896481842,I-MF,I-MF,,,
307,0.832109627,0.814320776,0.803542928,0.68399579,0.832109627,I-MF,I-MM,,,
