no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
60,0.400359858,0.448875054,0.427126248,0.264042901,0.448875054,I-MM,I-MM,,,
61,0.414130798,0.511544342,0.478138721,0.295384962,0.511544342,I-MM,I-MM,,,
62,0.356390007,0.445970246,0.437959584,0.282115128,0.445970246,I-MM,I-MM,,,
63,0.213002955,0.195054725,0.157438351,0.069940527,0.213002955,I-MF,I-MM,,,
64,0.213002955,0.195054725,0.157438351,0.069940527,0.213002955,I-MF,I-MM,,,
65,0.356390007,0.445970246,0.437959584,0.282115128,0.445970246,I-MM,I-MM,,,
66,0.414130798,0.511544342,0.478138721,0.295384962,0.511544342,I-MM,I-MM,,,
67,0.518675844,0.557726995,0.506891501,0.320412044,0.557726995,I-MM,I-MF,,,
68,0.43985702,0.463863198,0.423117787,0.263083315,0.463863198,I-MM,I-MF,,,
69,0.304000253,0.287159925,0.253988292,0.120879074,0.304000253,I-MF,I-MF,,,
70,0.304000253,0.287159925,0.253988292,0.120879074,0.304000253,I-MF,I-MF,,,
71,0.43985702,0.463863198,0.423117787,0.263083315,0.463863198,I-MM,I-MF,,,
72,0.518675844,0.557726995,0.506891501,0.320412044,0.557726995,I-MM,I-MF,,,
73,0.477211513,0.561468338,0.55064115,0.342382773,0.561468338,I-MM,I-MM,,,
74,0.471485224,0.53496055,0.508479679,0.317607055,0.53496055,I-MM,I-MM,,,
75,0.280450192,0.352748561,0.350316981,0.20819086,0.352748561,I-MM,I-MM,,,
76,0.280450192,0.352748561,0.350316981,0.20819086,0.352748561,I-MM,I-MM,,,
77,0.471485224,0.53496055,0.508479679,0.317607055,0.53496055,I-MM,I-MM,,,
78,0.477211513,0.561468338,0.55064115,0.342382773,0.561468338,I-MM,I-MM,,,
79,0.446655185,0.456454466,0.438902951,0.295007689,0.456454466,I-MM,I-MF,,,
80,0.584230436,0.519726594,0.472374163,0.294118383,0.584230436,I-MF,I-MF,,,
81,0.480060323,0.416310342,0.3729706,0.207429092,0.480060323,I-MF,I-MF,,,
82,0.480060323,0.416310342,0.3729706,0.207429092,0.480060323,I-MF,I-MF,,,
83,0.584230436,0.519726594,0.472374163,0.294118383,0.584230436,I-MF,I-MF,,,
84,0.446655185,0.456454466,0.438902951,0.295007689,0.456454466,I-MM,I-MF,,,
85,0.246591658,0.267244514,0.269707713,0.17414714,0.269707713,I-SE,I-SE,,,
86,0.37486508,0.431137512,0.425193519,0.269700559,0.431137512,I-MM,I-SE,,,
87,0.28938171,0.305081909,0.293344005,0.179879334,0.305081909,I-MM,I-SE,,,
88,0.28938171,0.305081909,0.293344005,0.179879334,0.305081909,I-MM,I-SE,,,
89,0.37486508,0.431137512,0.425193519,0.269700559,0.431137512,I-MM,I-SE,,,
90,0.246591658,0.267244514,0.269707713,0.17414714,0.269707713,I-SE,I-SE,,,
91,0.38130663,0.445191599,0.416275593,0.271490801,0.445191599,I-MM,I-SE,,,
92,0.322811946,0.371451623,0.341931676,0.231872723,0.371451623,I-MM,I-NE,,,
93,0.361676834,0.381989911,0.373740188,0.251231916,0.381989911,I-MM,I-NE,,,
94,0.361676834,0.381989911,0.373740188,0.251231916,0.381989911,I-MM,I-NE,,,
95,0.322811946,0.371451623,0.341931676,0.231872723,0.371451623,I-MM,I-NE,,,
96,0.38130663,0.445191599,0.416275593,0.271490801,0.445191599,I-MM,I-NE,,,
97,0.165666379,0.217286842,0.233382884,0.157453482,0.233382884,I-SE,I-SE,,,
98,0.451944698,0.486758217,0.493444783,0.305908818,0.493444783,I-SE,I-SE,,,
99,0.218238348,0.223709816,0.225720659,0.116649766,0.225720659,I-SE,I-SE,,,
100,0.218238348,0.223709816,0.225720659,0.116649766,0.225720659,I-SE,I-SE,,,
101,0.451944698,0.486758217,0.493444783,0.305908818,0.493444783,I-SE,I-SE,,,
102,0.165666379,0.217286842,0.233382884,0.157453482,0.233382884,I-SE,I-SE,,,
103,0.251467026,0.268636409,0.267495367,0.180213368,0.268636409,I-MM,I-SE,,,
104,0.28478709,0.330176447,0.327565194,0.205841999,0.330176447,I-MM,I-SE,,,
105,0.177880603,0.198492774,0.195052647,0.101938912,0.198492774,I-MM,I-MM,,,
106,0.177880603,0.198492774,0.195052647,0.101938912,0.198492774,I-MM,I-SE,,,
107,0.28478709,0.330176447,0.327565194,0.205841999,0.330176447,I-MM,I-SE,,,
108,0.251467026,0.268636409,0.267495367,0.180213368,0.268636409,I-MM,I-SE,,,
109,0.297768444,0.368127453,0.360686573,0.226151425,0.368127453,I-MM,I-SE,,,
110,0.365825796,0.444057678,0.419836782,0.242093752,0.444057678,I-MM,I-SE,,,
111,0.042388506,0.044787102,0.042735177,0.01402347,0.044787102,I-MM,I-MM,,,
112,0.042388506,0.044787102,0.042735177,0.01402347,0.044787102,I-MM,I-MM,,,
113,0.365825796,0.444057678,0.419836782,0.242093752,0.444057678,I-MM,I-SE,,,
114,0.297768444,0.368127453,0.360686573,0.226151425,0.368127453,I-MM,I-SE,,,
115,0.457956687,0.497003519,0.455332434,0.276166163,0.497003519,I-MM,I-MF,,,
116,0.453269497,0.481192554,0.469880076,0.292210302,0.481192554,I-MM,I-MF,,,
117,0.365035161,0.406088387,0.386037302,0.241684347,0.406088387,I-MM,I-MF,,,
118,0.365035161,0.406088387,0.386037302,0.241684347,0.406088387,I-MM,I-MF,,,
119,0.453269497,0.481192554,0.469880076,0.292210302,0.481192554,I-MM,I-MF,,,
120,0.457956687,0.497003519,0.455332434,0.276166163,0.497003519,I-MM,I-MF,,,
121,0.466989569,0.484247339,0.418009203,0.25346848,0.484247339,I-MM,I-MF,,,
122,0.497740497,0.514839987,0.456178425,0.267821517,0.514839987,I-MM,I-MF,,,
123,0.483324615,0.451319798,0.424787471,0.243532228,0.483324615,I-MF,I-MF,,,
124,0.483324615,0.451319798,0.424787471,0.243532228,0.483324615,I-MF,I-MF,,,
125,0.497740497,0.514839987,0.456178425,0.267821517,0.514839987,I-MM,I-MF,,,
126,0.466989569,0.484247339,0.418009203,0.25346848,0.484247339,I-MM,I-MF,,,
127,0.365885864,0.444673249,0.409293841,0.24024027,0.444673249,I-MM,I-MM,,,
128,0.408712218,0.438466078,0.413024573,0.257566527,0.438466078,I-MM,I-SE,,,
129,0.202011999,0.216258631,0.205438496,0.116367423,0.216258631,I-MM,I-SE,,,
130,0.202011999,0.216258631,0.205438496,0.116367423,0.216258631,I-MM,I-SE,,,
131,0.408712218,0.438466078,0.413024573,0.257566527,0.438466078,I-MM,I-SE,,,
132,0.365885864,0.444673249,0.409293841,0.24024027,0.444673249,I-MM,I-MM,,,
133,0.517612174,0.581658929,0.529393132,0.316312502,0.581658929,I-MM,I-MF,,,
134,0.558977151,0.575469823,0.524844697,0.318515309,0.575469823,I-MM,I-MF,,,
135,0.229617628,0.232400224,0.206225505,0.114164326,0.232400224,I-MM,I-MM,,,
136,0.229617628,0.232400224,0.206225505,0.114164326,0.232400224,I-MM,I-MM,,,
137,0.558977151,0.575469823,0.524844697,0.318515309,0.575469823,I-MM,I-MF,,,
138,0.517612174,0.581658929,0.529393132,0.316312502,0.581658929,I-MM,I-MF,,,
139,0.488076609,0.553380808,0.51783814,0.320220991,0.553380808,I-MM,I-MM,,,
140,0.451821627,0.530157551,0.515705948,0.324170596,0.530157551,I-MM,I-MM,,,
141,0.337596307,0.361236807,0.36383314,0.216160699,0.36383314,I-SE,I-MM,,,
142,0.337596307,0.361236807,0.36383314,0.216160699,0.36383314,I-SE,I-SE,,,
143,0.451821627,0.530157551,0.515705948,0.324170596,0.530157551,I-MM,I-MM,,,
144,0.488076609,0.553380808,0.51783814,0.320220991,0.553380808,I-MM,I-MM,,,
145,0.358178321,0.3607382,0.342254181,0.209922767,0.3607382,I-MM,I-MM,,,
146,0.421894608,0.43825343,0.412023198,0.272056707,0.43825343,I-MM,I-NE,,,
147,0.419405972,0.380873352,0.347399592,0.21010451,0.419405972,I-MF,I-MM,,,
148,0.419405972,0.380873352,0.347399592,0.21010451,0.419405972,I-MF,I-MM,,,
149,0.421894608,0.43825343,0.412023198,0.272056707,0.43825343,I-MM,I-NE,,,
150,0.358178321,0.3607382,0.342254181,0.209922767,0.3607382,I-MM,I-MM,,,
151,0.515849975,0.539193951,0.467915754,0.272841734,0.539193951,I-MM,I-MF,,,
152,0.49688822,0.503968714,0.457596406,0.264533333,0.503968714,I-MM,I-MM,,,
153,0.162624166,0.180030988,0.16488798,0.093517678,0.180030988,I-MM,I-MM,,,
154,0.162624166,0.180030988,0.16488798,0.093517678,0.180030988,I-MM,I-MM,,,
155,0.49688822,0.503968714,0.457596406,0.264533333,0.503968714,I-MM,I-MM,,,
156,0.515849975,0.539193951,0.467915754,0.272841734,0.539193951,I-MM,I-MF,,,
157,0.574156041,0.618844831,0.545336445,0.31150666,0.618844831,I-MM,I-MM,,,
158,0.527459062,0.520665059,0.463439245,0.255145948,0.527459062,I-MF,I-MF,,,
159,0.294427182,0.304768277,0.288936462,0.164486266,0.304768277,I-MM,I-MF,,,
160,0.294427182,0.304768277,0.288936462,0.164486266,0.304768277,I-MM,I-MM,,,
161,0.527459062,0.520665059,0.463439245,0.255145948,0.527459062,I-MF,I-MF,,,
162,0.574156041,0.618844831,0.545336445,0.31150666,0.618844831,I-MM,I-MF,,,
163,0.283130713,0.319060533,0.302548755,0.189526304,0.319060533,I-MM,I-SE,,,
164,0.317534416,0.377708979,0.365177281,0.243803142,0.377708979,I-MM,I-SE,,,
165,0.250235354,0.206821843,0.181289257,0.093955783,0.250235354,I-MF,I-SE,,,
166,0.250235354,0.206821843,0.181289257,0.093955783,0.250235354,I-MF,I-SE,,,
167,0.317534416,0.377708979,0.365177281,0.243803142,0.377708979,I-MM,I-SE,,,
168,0.283130713,0.319060533,0.302548755,0.189526304,0.319060533,I-MM,I-SE,,,
169,0.466761156,0.468251469,0.397092724,0.2199724,0.468251469,I-MM,I-MM,,,
170,0.468908939,0.500451939,0.459192973,0.287910709,0.500451939,I-MM,I-MM,,,
171,0.314596427,0.334402732,0.329336273,0.206352336,0.334402732,I-MM,I-MM,,,
172,0.314596427,0.334402732,0.329336273,0.206352336,0.334402732,I-MM,I-MM,,,
173,0.468908939,0.500451939,0.459192973,0.287910709,0.500451939,I-MM,I-MM,,,
174,0.466761156,0.468251469,0.397092724,0.2199724,0.468251469,I-MM,I-MM,,,
175,0.281253404,0.251793078,0.224907419,0.1528978,0.281253404,I-MF,I-MM,,,
176,0.424063502,0.487097122,0.467531096,0.298261975,0.487097122,I-MM,I-SE,,,
177,0.298198446,0.378690277,0.397151765,0.247861992,0.397151765,I-SE,I-MM,,,
178,0.298198446,0.378690277,0.397151765,0.247861992,0.397151765,I-SE,I-MM,,,
179,0.424063502,0.487097122,0.467531096,0.298261975,0.487097122,I-MM,I-MM,,,
180,0.281253404,0.251793078,0.224907419,0.1528978,0.281253404,I-MF,I-MM,,,
181,0.426880366,0.363886612,0.328626216,0.215118055,0.426880366,I-MF,I-MF,,,
182,0.328758373,0.32528352,0.307464593,0.206667106,0.328758373,I-MF,I-MF,,,
183,0.402867098,0.400562019,0.383311734,0.239276514,0.402867098,I-MF,I-MF,,,
184,0.402867098,0.400562019,0.383311734,0.239276514,0.402867098,I-MF,I-MF,,,
185,0.328758373,0.32528352,0.307464593,0.206667106,0.328758373,I-MF,I-MF,,,
186,0.426880366,0.363886612,0.328626216,0.215118055,0.426880366,I-MF,I-MF,,,
187,0.168994661,0.173463432,0.16980611,0.079273723,0.173463432,I-MM,I-MM,,,
188,0.492665051,0.50852037,0.440602138,0.256721328,0.50852037,I-MM,I-MM,,,
189,0.47882751,0.496999043,0.461835724,0.276403127,0.496999043,I-MM,I-MM,,,
190,0.47882751,0.496999043,0.461835724,0.276403127,0.496999043,I-MM,I-MM,,,
191,0.492665051,0.50852037,0.440602138,0.256721328,0.50852037,I-MM,I-MM,,,
192,0.168994661,0.173463432,0.16980611,0.079273723,0.173463432,I-MM,I-MM,,,
193,0.243393706,0.21491465,0.194636738,0.125552046,0.243393706,I-MF,I-MM,,,
194,0.33404853,0.328822292,0.309194733,0.203208957,0.33404853,I-MF,I-MM,,,
195,0.398330775,0.390296683,0.370817315,0.226536871,0.398330775,I-MF,I-MM,,,
196,0.398330775,0.390296683,0.370817315,0.226536871,0.398330775,I-MF,I-MM,,,
197,0.33404853,0.328822292,0.309194733,0.203208957,0.33404853,I-MF,I-MM,,,
198,0.243393706,0.21491465,0.194636738,0.125552046,0.243393706,I-MF,I-MM,,,
199,0.547154741,0.590878155,0.529067588,0.329337292,0.590878155,I-MM,I-MM,,,
200,0.45707802,0.465657747,0.416993152,0.2445044,0.465657747,I-MM,I-MM,,,
201,0.29165917,0.252911282,0.229035426,0.105353132,0.29165917,I-MF,I-SE,,,
202,0.29165917,0.252911282,0.229035426,0.105353132,0.29165917,I-MF,I-MM,,,
203,0.45707802,0.465657747,0.416993152,0.2445044,0.465657747,I-MM,I-MM,,,
204,0.547154741,0.590878155,0.529067588,0.329337292,0.590878155,I-MM,I-SE,,,
205,0.537979519,0.566267278,0.48964078,0.279748255,0.566267278,I-MM,I-MM,,,
206,0.403505921,0.404117581,0.366417233,0.213389454,0.404117581,I-MM,I-MM,,,
207,0.194410089,0.211045658,0.200970105,0.100055315,0.211045658,I-MM,I-MM,,,
208,0.194410089,0.211045658,0.200970105,0.100055315,0.211045658,I-MM,I-SE,,,
209,0.403505921,0.404117581,0.366417233,0.213389454,0.404117581,I-MM,I-MM,,,
210,0.537979519,0.566267278,0.48964078,0.279748255,0.566267278,I-MM,I-MM,,,
211,0.440528856,0.468092354,0.393142076,0.222817276,0.468092354,I-MM,I-MM,,,
212,0.454138266,0.467452018,0.433488643,0.282054943,0.467452018,I-MM,I-MM,,,
213,0.285177153,0.317180655,0.315629691,0.16316531,0.317180655,I-MM,I-SE,,,
214,0.285177153,0.317180655,0.315629691,0.16316531,0.317180655,I-MM,I-SE,,,
215,0.454138266,0.467452018,0.433488643,0.282054943,0.467452018,I-MM,I-MM,,,
216,0.440528856,0.468092354,0.393142076,0.222817276,0.468092354,I-MM,I-MM,,,
217,0.416043099,0.39307158,0.361920366,0.250566014,0.416043099,I-MF,I-MF,,,
218,0.401286606,0.390567871,0.354404499,0.228051406,0.401286606,I-MF,I-MM,,,
219,0.528033694,0.573357664,0.565011652,0.364294551,0.573357664,I-MM,I-MM,,,
220,0.528033694,0.573357664,0.565011652,0.364294551,0.573357664,I-MM,I-MF,,,
221,0.401286606,0.390567871,0.354404499,0.228051406,0.401286606,I-MF,I-SE,,,
222,0.416043099,0.39307158,0.361920366,0.250566014,0.416043099,I-MF,I-MF,,,
223,0.451763711,0.38358252,0.342627827,0.217608592,0.451763711,I-MF,I-MF,,,
224,0.447308541,0.368576521,0.327399498,0.190995542,0.447308541,I-MF,I-MF,,,
225,0.4083821,0.444384257,0.434940623,0.256136717,0.444384257,I-MM,I-MF,,,
226,0.4083821,0.444384257,0.434940623,0.256136717,0.444384257,I-MM,I-MF,,,
227,0.447308541,0.368576521,0.327399498,0.190995542,0.447308541,I-MF,I-MF,,,
228,0.451763711,0.38358252,0.342627827,0.217608592,0.451763711,I-MF,I-MF,,,
229,0.467197343,0.498732457,0.419475748,0.24383845,0.498732457,I-MM,I-MM,,,
230,0.414439261,0.391287287,0.333856824,0.20032126,0.414439261,I-MF,I-MM,,,
231,0.159921305,0.161675075,0.158707918,0.076985698,0.161675075,I-MM,I-MM,,,
232,0.159921305,0.161675075,0.158707918,0.076985698,0.161675075,I-MM,I-MM,,,
233,0.414439261,0.391287287,0.333856824,0.20032126,0.414439261,I-MF,I-MM,,,
234,0.467197343,0.498732457,0.419475748,0.24383845,0.498732457,I-MM,I-MM,,,
235,0.355758512,0.404184701,0.361124062,0.215641765,0.404184701,I-MM,I-MM,,,
236,0.382383932,0.457734539,0.430184384,0.247783386,0.457734539,I-MM,I-MM,,,
237,0.282285744,0.33591512,0.337427945,0.17516038,0.337427945,I-SE,I-MM,,,
238,0.282285744,0.33591512,0.337427945,0.17516038,0.337427945,I-SE,I-MM,,,
239,0.382383932,0.457734539,0.430184384,0.247783386,0.457734539,I-MM,I-MM,,,
240,0.355758512,0.404184701,0.361124062,0.215641765,0.404184701,I-MM,I-MM,,,
241,0.491867087,0.516389058,0.462782552,0.283796252,0.516389058,I-MM,I-MF,,,
242,0.265335564,0.255978564,0.225513531,0.111644527,0.265335564,I-MF,I-MF,,,
243,0.532233991,0.508573738,0.462904107,0.274603307,0.532233991,I-MF,I-MF,,,
244,0.346353152,0.442535269,0.410162304,0.256614394,0.442535269,I-MM,I-MM,,,
245,0.481189999,0.556348337,0.513349749,0.307467798,0.556348337,I-MM,I-MM,,,
246,0.449425109,0.444185034,0.430397724,0.252199368,0.449425109,I-MF,I-MF,,,
247,0.449425109,0.444185034,0.430397724,0.252199368,0.449425109,I-MF,I-MF,,,
248,0.481189999,0.556348337,0.513349749,0.307467798,0.556348337,I-MM,I-MM,,,
249,0.346353152,0.442535269,0.410162304,0.256614394,0.442535269,I-MM,I-MM,,,
250,0.525865208,0.577265233,0.52746044,0.310531863,0.577265233,I-MM,I-MM,,,
251,0.462863789,0.496520694,0.469427792,0.288774795,0.496520694,I-MM,I-MM,,,
252,0.293515003,0.290095204,0.274453249,0.146428259,0.293515003,I-MF,I-SE,,,
253,0.293515003,0.290095204,0.274453249,0.146428259,0.293515003,I-MF,I-SE,,,
254,0.462863789,0.496520694,0.469427792,0.288774795,0.496520694,I-MM,I-MM,,,
255,0.525865208,0.577265233,0.52746044,0.310531863,0.577265233,I-MM,I-MM,,,
256,0.48302448,0.527568663,0.476660847,0.302362709,0.527568663,I-MM,I-MM,,,
257,0.377485366,0.391887747,0.367773972,0.237342028,0.391887747,I-MM,I-MM,,,
258,0.225813575,0.211329609,0.201352938,0.107734825,0.225813575,I-MF,I-SE,,,
259,0.225813575,0.211329609,0.201352938,0.107734825,0.225813575,I-MF,I-MM,,,
260,0.377485366,0.391887747,0.367773972,0.237342028,0.391887747,I-MM,I-MM,,,
261,0.48302448,0.527568663,0.476660847,0.302362709,0.527568663,I-MM,I-MM,,,
262,0.117836562,0.132150415,0.137358055,0.133538305,0.137358055,I-SE,I-NE,,,
263,0.049290452,0.046725757,0.052097002,0.088237494,0.088237494,I-NE,I-NE,,,
264,0.088934482,0.060332318,0.05508139,0.064330921,0.088934482,I-MF,I-NE,,,
265,0.088934482,0.060332318,0.05508139,0.064330921,0.088934482,I-MF,I-NE,,,
266,0.049290452,0.046725757,0.052097002,0.088237494,0.088237494,I-NE,I-NE,,,
267,0.117836562,0.132150415,0.137358055,0.133538305,0.137358055,I-SE,I-NE,,,
268,0.476856265,0.426838622,0.377678599,0.220378526,0.476856265,I-MF,I-MF,,,
269,0.408655876,0.411581094,0.37087196,0.216641256,0.411581094,I-MM,I-MF,,,
270,0.28094439,0.277479714,0.247151251,0.121435632,0.28094439,I-MF,I-MF,,,
271,0.653683206,0.590085607,0.517187372,0.303389771,0.653683206,I-MF,I-MF,,,
272,0.306495423,0.298548683,0.276756974,0.154465834,0.306495423,I-MF,I-MM,,,
273,0.649764598,0.564323837,0.50400051,0.29146097,0.649764598,I-MF,I-MF,,,
274,0.649764598,0.564323837,0.50400051,0.29146097,0.649764598,I-MF,I-MF,,,
275,0.306495423,0.298548683,0.276756974,0.154465834,0.306495423,I-MF,I-MF,,,
276,0.653683206,0.590085607,0.517187372,0.303389771,0.653683206,I-MF,I-MF,,,
277,0.374026269,0.365716782,0.352839574,0.248490006,0.374026269,I-MF,I-MM,,,
278,0.169062357,0.15491553,0.145495004,0.085670654,0.169062357,I-MF,I-SE,,,
279,0.229540459,0.219097521,0.214628927,0.130029651,0.229540459,I-MF,I-SE,,,
280,0.229540459,0.219097521,0.214628927,0.130029651,0.229540459,I-MF,I-SE,,,
281,0.169062357,0.15491553,0.145495004,0.085670654,0.169062357,I-MF,I-SE,,,
282,0.374026269,0.365716782,0.352839574,0.248490006,0.374026269,I-MF,I-SE,,,
283,0.402972967,0.469373018,0.414867776,0.240518946,0.469373018,I-MM,I-MM,,,
284,0.339911014,0.399777926,0.392118863,0.25966486,0.399777926,I-MM,I-MM,,,
285,0.07858856,0.08940365,0.0691009,0.023230658,0.08940365,I-MM,I-SE,,,
286,0.07858856,0.08940365,0.0691009,0.023230658,0.08940365,I-MM,I-SE,,,
287,0.339911014,0.399777926,0.392118863,0.25966486,0.399777926,I-MM,I-MM,,,
288,0.402972967,0.469373018,0.414867776,0.240518946,0.469373018,I-MM,I-MM,,,
289,0.447501518,0.484080237,0.419755289,0.248644717,0.484080237,I-MM,I-MF,,,
290,0.428641475,0.412487333,0.380688597,0.22594862,0.428641475,I-MF,I-MF,,,
291,0.207232991,0.241229075,0.231498999,0.130332447,0.241229075,I-MM,I-MF,,,
292,0.207232991,0.241229075,0.231498999,0.130332447,0.241229075,I-MM,I-MF,,,
293,0.428641475,0.412487333,0.380688597,0.22594862,0.428641475,I-MF,I-MF,,,
294,0.447501518,0.484080237,0.419755289,0.248644717,0.484080237,I-MM,I-MF,,,
295,0.065196791,0.061878811,0.058388538,0.047361124,0.065196791,I-MF,I-NE,,,
296,0.000839157,0.00130854,0.002073995,0.039067978,0.039067978,I-NE,I-NE,,,
297,0.000705021,0.000811285,0.001324271,0.02011941,0.02011941,I-NE,I-NE,,,
298,0.000705021,0.000811285,0.001324271,0.02011941,0.02011941,I-NE,I-NE,,,
299,0.000839157,0.00130854,0.002073995,0.039067978,0.039067978,I-NE,I-NE,,,
300,0.065196791,0.061878811,0.058388538,0.047361124,0.065196791,I-MF,I-NE,,,
301,0.544914904,0.557963779,0.491458146,0.292567939,0.557963779,I-MM,I-MF,,,
302,0.553516368,0.584403036,0.542031633,0.322093522,0.584403036,I-MM,I-MF,,,
303,0.45060116,0.412082529,0.378375473,0.200276881,0.45060116,I-MF,I-MF,,,
304,0.45060116,0.412082529,0.378375473,0.200276881,0.45060116,I-MF,I-MF,,,
305,0.553516368,0.584403036,0.542031633,0.322093522,0.584403036,I-MM,I-MF,,,
306,0.544914904,0.557963779,0.491458146,0.292567939,0.557963779,I-MM,I-MF,,,
307,0.263469519,0.253840359,0.236686103,0.145560413,0.263469519,I-MF,I-MM,,,
