no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
33,0.51526936,0.540093598,0.52766376,0.322328146,0.540093598,I-MM,I-MM,,,
34,0.51526936,0.540093598,0.52766376,0.322328146,0.540093598,I-MM,I-MM,,,
35,0.520815858,0.495658025,0.459887926,0.271800979,0.520815858,I-MF,I-SE,,,
36,0.526058554,0.564398941,0.497530108,0.30089072,0.564398941,I-MM,I-MM,,,
37,0.693563802,0.720330799,0.646664511,0.408144623,0.720330799,I-MM,I-MF,,,
38,0.751358974,0.708785718,0.648003407,0.414518506,0.751358974,I-MF,I-MF,,,
39,0.571519577,0.573808721,0.547661516,0.344069904,0.573808721,I-MM,I-MF,,,
40,0.571519577,0.573808721,0.547661516,0.344069904,0.573808721,I-MM,I-MF,,,
41,0.751358974,0.708785718,0.648003407,0.414518506,0.751358974,I-MF,I-MF,,,
42,0.693563802,0.720330799,0.646664511,0.408144623,0.720330799,I-MM,I-MF,,,
43,0.189953123,0.214204358,0.205081316,0.126109481,0.214204358,I-MM,I-MM,,,
44,0.318712475,0.257817897,0.210218636,0.121397251,0.318712475,I-MF,I-MM,,,
45,0.099616547,0.098896883,0.085404193,0.039037847,0.099616547,I-MF,I-MM,,,
46,0.099616547,0.098896883,0.085404193,0.039037847,0.099616547,I-MF,I-MM,,,
47,0.318712475,0.257817897,0.210218636,0.121397251,0.318712475,I-MF,I-MM,,,
48,0.189953123,0.214204358,0.205081316,0.126109481,0.214204358,I-MM,I-MM,,,
49,0.452268002,0.437330712,0.403987257,0.252144932,0.452268002,I-MF,I-SE,,,
50,0.283601936,0.261934259,0.233972027,0.164138034,0.283601936,I-MF,I-NE,,,
51,0.445283931,0.427196567,0.389404691,0.22331282,0.445283931,I-MF,I-SE,,,
52,0.445283931,0.427196567,0.389404691,0.22331282,0.445283931,I-MF,I-SE,,,
53,0.283601936,0.261934259,0.233972027,0.164138034,0.283601936,I-MF,I-NE,,,
54,0.452268002,0.437330712,0.403987257,0.252144932,0.452268002,I-MF,I-SE,,,
55,0.493791436,0.555140066,0.533194646,0.344610488,0.555140066,I-MM,I-SE,,,
56,0.518680628,0.55337035,0.527082405,0.336654461,0.55337035,I-MM,I-MM,,,
57,0.39043087,0.413911727,0.402821096,0.238292388,0.413911727,I-MM,I-MM,,,
58,0.39043087,0.413911727,0.402821096,0.238292388,0.413911727,I-MM,I-MM,,,
59,0.518680628,0.55337035,0.527082405,0.336654461,0.55337035,I-MM,I-MM,,,
60,0.493791436,0.555140066,0.533194646,0.344610488,0.555140066,I-MM,I-MM,,,
61,0.478600737,0.592155429,0.563815107,0.369187946,0.592155429,I-MM,I-MM,,,
62,0.413656851,0.52231371,0.518011946,0.353059974,0.52231371,I-MM,I-MM,,,
63,0.281878222,0.252625735,0.209042084,0.100903944,0.281878222,I-MF,I-MM,,,
64,0.281878222,0.252625735,0.209042084,0.100903944,0.281878222,I-MF,I-MM,,,
65,0.413656851,0.52231371,0.518011946,0.353059974,0.52231371,I-MM,I-MM,,,
66,0.478600737,0.592155429,0.563815107,0.369187946,0.592155429,I-MM,I-MM,,,
67,0.591712368,0.633243261,0.584813593,0.390056267,0.633243261,I-MM,I-MF,,,
68,0.515688182,0.542388284,0.502656833,0.33285011,0.542388284,I-MM,I-MF,,,
69,0.37916517,0.3584291,0.322319095,0.163773211,0.37916517,I-MF,I-MF,,,
70,0.37916517,0.3584291,0.322319095,0.163773211,0.37916517,I-MF,I-MF,,,
71,0.515688182,0.542388284,0.502656833,0.33285011,0.542388284,I-MM,I-MF,,,
72,0.591712368,0.633243261,0.584813593,0.390056267,0.633243261,I-MM,I-MF,,,
73,0.548866526,0.641044564,0.636652442,0.419375545,0.641044564,I-MM,I-MM,,,
74,0.565171859,0.633827522,0.609607589,0.4029656,0.633827522,I-MM,I-MM,,,
75,0.361710695,0.453435113,0.454853765,0.288668118,0.454853765,I-SE,I-MM,,,
76,0.361710695,0.453435113,0.454853765,0.288668118,0.454853765,I-SE,I-MM,,,
77,0.565171859,0.633827522,0.609607589,0.4029656,0.633827522,I-MM,I-MM,,,
78,0.548866526,0.641044564,0.636652442,0.419375545,0.641044564,I-MM,I-MM,,,
79,0.55668004,0.576506223,0.557362052,0.390071669,0.576506223,I-MM,I-MF,,,
80,0.695104284,0.626244393,0.572972846,0.372936812,0.695104284,I-MF,I-MF,,,
81,0.580814313,0.506860559,0.45682741,0.266231661,0.580814313,I-MF,I-MF,,,
82,0.580814313,0.506860559,0.45682741,0.266231661,0.580814313,I-MF,I-MF,,,
83,0.695104284,0.626244393,0.572972846,0.372936812,0.695104284,I-MF,I-MF,,,
84,0.55668004,0.576506223,0.557362052,0.390071669,0.576506223,I-MM,I-MF,,,
85,0.317739099,0.351228143,0.35517626,0.2405203,0.35517626,I-SE,I-SE,,,
86,0.480416603,0.552642738,0.549128758,0.36544382,0.552642738,I-MM,I-SE,,,
87,0.363473383,0.386051614,0.371922062,0.239442057,0.386051614,I-MM,I-SE,,,
88,0.363473383,0.386051614,0.371922062,0.239442057,0.386051614,I-MM,I-SE,,,
89,0.480416603,0.552642738,0.549128758,0.36544382,0.552642738,I-MM,I-SE,,,
90,0.317739099,0.351228143,0.35517626,0.2405203,0.35517626,I-SE,I-SE,,,
91,0.4690234,0.552779135,0.516501807,0.351547274,0.552779135,I-MM,I-SE,,,
92,0.41150658,0.476761495,0.445520734,0.31574474,0.476761495,I-MM,I-NE,,,
93,0.480475121,0.512684388,0.503421609,0.350804847,0.512684388,I-MM,I-NE,,,
94,0.480475121,0.512684388,0.503421609,0.350804847,0.512684388,I-MM,I-NE,,,
95,0.41150658,0.476761495,0.445520734,0.31574474,0.476761495,I-MM,I-NE,,,
96,0.4690234,0.552779135,0.516501807,0.351547274,0.552779135,I-MM,I-NE,,,
97,0.211057435,0.280547335,0.301314129,0.211503052,0.301314129,I-SE,I-SE,,,
98,0.538331024,0.583029685,0.593842827,0.389272646,0.593842827,I-SE,I-SE,,,
99,0.276283348,0.281148039,0.284007987,0.1575233,0.284007987,I-SE,I-SE,,,
100,0.276283348,0.281148039,0.284007987,0.1575233,0.284007987,I-SE,I-SE,,,
101,0.538331024,0.583029685,0.593842827,0.389272646,0.593842827,I-SE,I-SE,,,
102,0.211057435,0.280547335,0.301314129,0.211503052,0.301314129,I-SE,I-SE,,,
103,0.325574821,0.352182981,0.350308375,0.246183655,0.352182981,I-MM,I-SE,,,
104,0.355340963,0.41807394,0.417185819,0.277521215,0.41807394,I-MM,I-SE,,,
105,0.230759131,0.258566231,0.254649051,0.139812635,0.258566231,I-MM,I-MM,,,
106,0.230759131,0.258566231,0.254649051,0.139812635,0.258566231,I-MM,I-SE,,,
107,0.355340963,0.41807394,0.417185819,0.277521215,0.41807394,I-MM,I-SE,,,
108,0.325574821,0.352182981,0.350308375,0.246183655,0.352182981,I-MM,I-SE,,,
109,0.377587809,0.463046509,0.462051197,0.305332802,0.463046509,I-MM,I-SE,,,
110,0.439264498,0.524596936,0.509048467,0.311604925,0.524596936,I-MM,I-SE,,,
111,0.05422155,0.055992551,0.053162233,0.018064811,0.055992551,I-MM,I-MM,,,
112,0.05422155,0.055992551,0.053162233,0.018064811,0.055992551,I-MM,I-MM,,,
113,0.439264498,0.524596936,0.509048467,0.311604925,0.524596936,I-MM,I-SE,,,
114,0.377587809,0.463046509,0.462051197,0.305332802,0.463046509,I-MM,I-SE,,,
115,0.544014888,0.58915298,0.548847818,0.352099017,0.58915298,I-MM,I-MF,,,
116,0.569911545,0.612493083,0.601293723,0.391867296,0.612493083,I-MM,I-MF,,,
117,0.483431695,0.537091321,0.519043982,0.344371614,0.537091321,I-MM,I-MF,,,
118,0.483431695,0.537091321,0.519043982,0.344371614,0.537091321,I-MM,I-MF,,,
119,0.569911545,0.612493083,0.601293723,0.391867296,0.612493083,I-MM,I-MF,,,
120,0.544014888,0.58915298,0.548847818,0.352099017,0.58915298,I-MM,I-MF,,,
121,0.555178827,0.57568889,0.512623378,0.330836584,0.57568889,I-MM,I-MF,,,
122,0.571758391,0.587923178,0.527566959,0.329707062,0.587923178,I-MM,I-MF,,,
123,0.577554958,0.538244206,0.509347646,0.310838417,0.577554958,I-MF,I-MF,,,
124,0.577554958,0.538244206,0.509347646,0.310838417,0.577554958,I-MF,I-MF,,,
125,0.571758391,0.587923178,0.527566959,0.329707062,0.587923178,I-MM,I-MF,,,
126,0.555178827,0.57568889,0.512623378,0.330836584,0.57568889,I-MM,I-MF,,,
127,0.445262198,0.537979341,0.501476901,0.311095314,0.537979341,I-MM,I-MM,,,
128,0.510220958,0.545312193,0.51647436,0.337094009,0.545312193,I-MM,I-SE,,,
129,0.270267584,0.287861639,0.273038983,0.162567849,0.287861639,I-MM,I-SE,,,
130,0.270267584,0.287861639,0.273038983,0.162567849,0.287861639,I-MM,I-SE,,,
131,0.510220958,0.545312193,0.51647436,0.337094009,0.545312193,I-MM,I-SE,,,
132,0.445262198,0.537979341,0.501476901,0.311095314,0.537979341,I-MM,I-MM,,,
133,0.588286579,0.659432743,0.61396336,0.387911504,0.659432743,I-MM,I-MF,,,
134,0.667610991,0.688531625,0.639647374,0.412344295,0.688531625,I-MM,I-MF,,,
135,0.281676171,0.285002775,0.256558989,0.152196873,0.285002775,I-MM,I-MM,,,
136,0.281676171,0.285002775,0.256558989,0.152196873,0.285002775,I-MM,I-MM,,,
137,0.667610991,0.688531625,0.639647374,0.412344295,0.688531625,I-MM,I-MF,,,
138,0.588286579,0.659432743,0.61396336,0.387911504,0.659432743,I-MM,I-MF,,,
139,0.56913924,0.643900466,0.615349675,0.401213911,0.643900466,I-MM,I-MM,,,
140,0.516247512,0.60494967,0.595637895,0.396196702,0.60494967,I-MM,I-MM,,,
141,0.424296713,0.454014732,0.4590941,0.29338335,0.4590941,I-SE,I-MM,,,
142,0.424296713,0.454014732,0.4590941,0.29338335,0.4590941,I-SE,I-SE,,,
143,0.516247512,0.60494967,0.595637895,0.396196702,0.60494967,I-MM,I-MM,,,
144,0.56913924,0.643900466,0.615349675,0.401213911,0.643900466,I-MM,I-MM,,,
145,0.460267138,0.470615276,0.448143038,0.287170303,0.470615276,I-MM,I-MM,,,
146,0.535665657,0.562495922,0.533844947,0.37063598,0.562495922,I-MM,I-NE,,,
147,0.533302146,0.490048646,0.451815585,0.286664992,0.533302146,I-MF,I-MM,,,
148,0.533302146,0.490048646,0.451815585,0.286664992,0.533302146,I-MF,I-MM,,,
149,0.535665657,0.562495922,0.533844947,0.37063598,0.562495922,I-MM,I-NE,,,
150,0.460267138,0.470615276,0.448143038,0.287170303,0.470615276,I-MM,I-MM,,,
151,0.610027623,0.635628363,0.567001045,0.350012394,0.635628363,I-MM,I-MF,,,
152,0.576403589,0.590801771,0.544899158,0.332943349,0.590801771,I-MM,I-MM,,,
153,0.208798623,0.23170075,0.216753193,0.130350457,0.23170075,I-MM,I-MM,,,
154,0.208798623,0.23170075,0.216753193,0.130350457,0.23170075,I-MM,I-MM,,,
155,0.576403589,0.590801771,0.544899158,0.332943349,0.590801771,I-MM,I-MM,,,
156,0.610027623,0.635628363,0.567001045,0.350012394,0.635628363,I-MM,I-MF,,,
157,0.649184317,0.694990036,0.631555297,0.383369989,0.694990036,I-MM,I-MM,,,
158,0.61671923,0.605640312,0.54609746,0.318301826,0.61671923,I-MF,I-MF,,,
159,0.36890713,0.389714469,0.373348572,0.224485742,0.389714469,I-MM,I-MF,,,
160,0.36890713,0.389714469,0.373348572,0.224485742,0.389714469,I-MM,I-MM,,,
161,0.61671923,0.605640312,0.54609746,0.318301826,0.61671923,I-MF,I-MF,,,
162,0.649184317,0.694990036,0.631555297,0.383369989,0.694990036,I-MM,I-MF,,,
163,0.35884057,0.407958712,0.388390836,0.253720433,0.407958712,I-MM,I-SE,,,
164,0.381010756,0.452446278,0.44183719,0.311477199,0.452446278,I-MM,I-SE,,,
165,0.333498031,0.274467449,0.244203043,0.135569588,0.333498031,I-MF,I-SE,,,
166,0.333498031,0.274467449,0.244203043,0.135569588,0.333498031,I-MF,I-SE,,,
167,0.381010756,0.452446278,0.44183719,0.311477199,0.452446278,I-MM,I-SE,,,
168,0.35884057,0.407958712,0.388390836,0.253720433,0.407958712,I-MM,I-SE,,,
169,0.57995593,0.576767444,0.508286535,0.302085257,0.57995593,I-MF,I-MM,,,
170,0.55912979,0.595040308,0.554445657,0.369591198,0.595040308,I-MM,I-MM,,,
171,0.418621081,0.447025562,0.442918229,0.289434749,0.447025562,I-MM,I-MM,,,
172,0.418621081,0.447025562,0.442918229,0.289434749,0.447025562,I-MM,I-MM,,,
173,0.55912979,0.595040308,0.554445657,0.369591198,0.595040308,I-MM,I-MM,,,
174,0.57995593,0.576767444,0.508286535,0.302085257,0.57995593,I-MF,I-MM,,,
175,0.359781503,0.322844923,0.290646173,0.206257488,0.359781503,I-MF,I-MM,,,
176,0.5369838,0.608004833,0.592039237,0.399142019,0.608004833,I-MM,I-SE,,,
177,0.36904245,0.470185203,0.495700106,0.326650056,0.495700106,I-SE,I-MM,,,
178,0.36904245,0.470185203,0.495700106,0.326650056,0.495700106,I-SE,I-MM,,,
179,0.5369838,0.608004833,0.592039237,0.399142019,0.608004833,I-MM,I-MM,,,
180,0.359781503,0.322844923,0.290646173,0.206257488,0.359781503,I-MF,I-MM,,,
181,0.502893916,0.434462947,0.393518256,0.27077594,0.502893916,I-MF,I-MF,,,
182,0.408394054,0.407949488,0.386570921,0.271226741,0.408394054,I-MF,I-MF,,,
183,0.493677739,0.497200036,0.476875813,0.311108455,0.497200036,I-MM,I-MF,,,
184,0.493677739,0.497200036,0.476875813,0.311108455,0.497200036,I-MM,I-MF,,,
185,0.408394054,0.407949488,0.386570921,0.271226741,0.408394054,I-MF,I-MF,,,
186,0.502893916,0.434462947,0.393518256,0.27077594,0.502893916,I-MF,I-MF,,,
187,0.21239798,0.218274971,0.217603446,0.107463827,0.218274971,I-MM,I-MM,,,
188,0.58350755,0.603242767,0.538740417,0.333954386,0.603242767,I-MM,I-MM,,,
189,0.556040186,0.571551758,0.536822192,0.341706799,0.571551758,I-MM,I-MM,,,
190,0.556040186,0.571551758,0.536822192,0.341706799,0.571551758,I-MM,I-MM,,,
191,0.58350755,0.603242767,0.538740417,0.333954386,0.603242767,I-MM,I-MM,,,
192,0.21239798,0.218274971,0.217603446,0.107463827,0.218274971,I-MM,I-MM,,,
193,0.297981826,0.267153253,0.243620668,0.163789942,0.297981826,I-MF,I-MM,,,
194,0.431942408,0.430453535,0.408251142,0.280206836,0.431942408,I-MF,I-MM,,,
195,0.514657585,0.502918097,0.481205714,0.312250162,0.514657585,I-MF,I-MM,,,
196,0.514657585,0.502918097,0.481205714,0.312250162,0.514657585,I-MF,I-MM,,,
197,0.431942408,0.430453535,0.408251142,0.280206836,0.431942408,I-MF,I-MM,,,
198,0.297981826,0.267153253,0.243620668,0.163789942,0.297981826,I-MF,I-MM,,,
199,0.654130699,0.704565189,0.649254343,0.429217571,0.704565189,I-MM,I-MM,,,
200,0.541607571,0.544749522,0.494322598,0.307815815,0.544749522,I-MM,I-MM,,,
201,0.376736406,0.326681543,0.295642607,0.14423747,0.376736406,I-MF,I-SE,,,
202,0.376736406,0.326681543,0.295642607,0.14423747,0.376736406,I-MF,I-MM,,,
203,0.541607571,0.544749522,0.494322598,0.307815815,0.544749522,I-MM,I-MM,,,
204,0.654130699,0.704565189,0.649254343,0.429217571,0.704565189,I-MM,I-SE,,,
205,0.631018822,0.660302072,0.588854577,0.359365311,0.660302072,I-MM,I-MM,,,
206,0.501732819,0.505049742,0.460803876,0.282158301,0.505049742,I-MM,I-MM,,,
207,0.249308997,0.27133165,0.262842805,0.139746697,0.27133165,I-MM,I-MM,,,
208,0.249308997,0.27133165,0.262842805,0.139746697,0.27133165,I-MM,I-SE,,,
209,0.501732819,0.505049742,0.460803876,0.282158301,0.505049742,I-MM,I-MM,,,
210,0.631018822,0.660302072,0.588854577,0.359365311,0.660302072,I-MM,I-MM,,,
211,0.532655709,0.562530122,0.490541219,0.296112915,0.562530122,I-MM,I-MM,,,
212,0.541560064,0.558364583,0.521997406,0.359074854,0.558364583,I-MM,I-MM,,,
213,0.366441948,0.403703291,0.402523189,0.223893248,0.403703291,I-MM,I-SE,,,
214,0.366441948,0.403703291,0.402523189,0.223893248,0.403703291,I-MM,I-SE,,,
215,0.541560064,0.558364583,0.521997406,0.359074854,0.558364583,I-MM,I-MM,,,
216,0.532655709,0.562530122,0.490541219,0.296112915,0.562530122,I-MM,I-MM,,,
217,0.485910772,0.465451442,0.430101627,0.310064168,0.485910772,I-MF,I-MF,,,
218,0.492239706,0.477499155,0.437402926,0.298581686,0.492239706,I-MF,I-MM,,,
219,0.623202853,0.684290768,0.677384339,0.459030784,0.684290768,I-MM,I-MM,,,
220,0.623202853,0.684290768,0.677384339,0.459030784,0.684290768,I-MM,I-MF,,,
221,0.492239706,0.477499155,0.437402926,0.298581686,0.492239706,I-MF,I-SE,,,
222,0.485910772,0.465451442,0.430101627,0.310064168,0.485910772,I-MF,I-MF,,,
223,0.534718983,0.45740705,0.410467095,0.275948458,0.534718983,I-MF,I-MF,,,
224,0.538227938,0.450779849,0.401528968,0.243501707,0.538227938,I-MF,I-MF,,,
225,0.497348658,0.539831726,0.532658462,0.33099324,0.539831726,I-MM,I-MF,,,
226,0.497348658,0.539831726,0.532658462,0.33099324,0.539831726,I-MM,I-MF,,,
227,0.538227938,0.450779849,0.401528968,0.243501707,0.538227938,I-MF,I-MF,,,
228,0.534718983,0.45740705,0.410467095,0.275948458,0.534718983,I-MF,I-MF,,,
229,0.555482297,0.590624255,0.515148569,0.318657885,0.590624255,I-MM,I-MM,,,
230,0.490127029,0.462328505,0.399496818,0.253597905,0.490127029,I-MF,I-MM,,,
231,0.202411178,0.206165955,0.204433019,0.104700448,0.206165955,I-MM,I-MM,,,
232,0.202411178,0.206165955,0.204433019,0.104700448,0.206165955,I-MM,I-MM,,,
233,0.490127029,0.462328505,0.399496818,0.253597905,0.490127029,I-MF,I-MM,,,
234,0.555482297,0.590624255,0.515148569,0.318657885,0.590624255,I-MM,I-MM,,,
235,0.449851582,0.511746973,0.465510705,0.293262677,0.511746973,I-MM,I-MM,,,
236,0.452749552,0.537253178,0.51414403,0.313504846,0.537253178,I-MM,I-MM,,,
237,0.353257616,0.414921394,0.422096398,0.23855737,0.422096398,I-SE,I-MM,,,
238,0.353257616,0.414921394,0.422096398,0.23855737,0.422096398,I-SE,I-MM,,,
239,0.452749552,0.537253178,0.51414403,0.313504846,0.537253178,I-MM,I-MM,,,
240,0.449851582,0.511746973,0.465510705,0.293262677,0.511746973,I-MM,I-MM,,,
241,0.591966957,0.625488305,0.572073325,0.369505382,0.625488305,I-MM,I-MF,,,
242,0.339488949,0.32770799,0.290680336,0.152609025,0.339488949,I-MF,I-MF,,,
243,0.651529583,0.623532099,0.571648045,0.357480627,0.651529583,I-MF,I-MF,,,
244,0.425285637,0.547994015,0.52157969,0.344101693,0.547994015,I-MM,I-MM,,,
245,0.574448763,0.659117027,0.621381678,0.396676717,0.659117027,I-MM,I-MM,,,
246,0.550279999,0.544105088,0.52693437,0.328451969,0.550279999,I-MF,I-MF,,,
247,0.550279999,0.544105088,0.52693437,0.328451969,0.550279999,I-MF,I-MF,,,
248,0.574448763,0.659117027,0.621381678,0.396676717,0.659117027,I-MM,I-MM,,,
249,0.425285637,0.547994015,0.52157969,0.344101693,0.547994015,I-MM,I-MM,,,
250,0.628937817,0.68384829,0.636502204,0.397906996,0.68384829,I-MM,I-MM,,,
251,0.553022886,0.586885239,0.564147059,0.369519699,0.586885239,I-MM,I-MM,,,
252,0.393573506,0.387545066,0.372303466,0.212575249,0.393573506,I-MF,I-SE,,,
253,0.393573506,0.387545066,0.372303466,0.212575249,0.393573506,I-MF,I-SE,,,
254,0.553022886,0.586885239,0.564147059,0.369519699,0.586885239,I-MM,I-MM,,,
255,0.628937817,0.68384829,0.636502204,0.397906996,0.68384829,I-MM,I-MM,,,
256,0.585870259,0.642332919,0.592770215,0.395955192,0.642332919,I-MM,I-MM,,,
257,0.469439063,0.486606029,0.462841487,0.315494625,0.486606029,I-MM,I-MM,,,
258,0.283327532,0.262663198,0.252692492,0.144825732,0.283327532,I-MF,I-SE,,,
259,0.283327532,0.262663198,0.252692492,0.144825732,0.283327532,I-MF,I-MM,,,
260,0.469439063,0.486606029,0.462841487,0.315494625,0.486606029,I-MM,I-MM,,,
261,0.585870259,0.642332919,0.592770215,0.395955192,0.642332919,I-MM,I-MM,,,
262,0.155941955,0.177149846,0.18404069,0.180278907,0.18404069,I-SE,I-NE,,,
263,0.066382771,0.063782265,0.071228359,0.122926427,0.122926427,I-NE,I-NE,,,
264,0.11612109,0.079815227,0.072979288,0.0860278,0.11612109,I-MF,I-NE,,,
265,0.11612109,0.079815227,0.072979288,0.0860278,0.11612109,I-MF,I-NE,,,
266,0.066382771,0.063782265,0.071228359,0.122926427,0.122926427,I-NE,I-NE,,,
267,0.155941955,0.177149846,0.18404069,0.180278907,0.18404069,I-SE,I-NE,,,
268,0.590458615,0.53648624,0.480015317,0.293924883,0.590458615,I-MF,I-MF,,,
269,0.499497279,0.507333596,0.465921373,0.2861787,0.507333596,I-MM,I-MF,,,
270,0.358269685,0.352536716,0.320091788,0.167807512,0.358269685,I-MF,I-MF,,,
271,0.737081098,0.668172537,0.593100649,0.366963831,0.737081098,I-MF,I-MF,,,
272,0.39591157,0.390512058,0.363490367,0.214177747,0.39591157,I-MF,I-MM,,,
273,0.735361229,0.642526014,0.57621006,0.350313015,0.735361229,I-MF,I-MF,,,
274,0.735361229,0.642526014,0.57621006,0.350313015,0.735361229,I-MF,I-MF,,,
275,0.39591157,0.390512058,0.363490367,0.214177747,0.39591157,I-MF,I-MF,,,
276,0.737081098,0.668172537,0.593100649,0.366963831,0.737081098,I-MF,I-MF,,,
277,0.49019699,0.483122687,0.469299115,0.344583197,0.49019699,I-MF,I-MM,,,
278,0.227419949,0.209785924,0.197473427,0.122317144,0.227419949,I-MF,I-SE,,,
279,0.311588733,0.298176301,0.291682803,0.186222257,0.311588733,I-MF,I-SE,,,
280,0.311588733,0.298176301,0.291682803,0.186222257,0.311588733,I-MF,I-SE,,,
281,0.227419949,0.209785924,0.197473427,0.122317144,0.227419949,I-MF,I-SE,,,
282,0.49019699,0.483122687,0.469299115,0.344583197,0.49019699,I-MF,I-SE,,,
283,0.491946201,0.572605362,0.525947364,0.323469031,0.572605362,I-MM,I-MM,,,
284,0.440499189,0.523979875,0.518702241,0.362532692,0.523979875,I-MM,I-MM,,,
285,0.0961594,0.108427626,0.086603685,0.032126594,0.108427626,I-MM,I-SE,,,
286,0.0961594,0.108427626,0.086603685,0.032126594,0.108427626,I-MM,I-SE,,,
287,0.440499189,0.523979875,0.518702241,0.362532692,0.523979875,I-MM,I-MM,,,
288,0.491946201,0.572605362,0.525947364,0.323469031,0.572605362,I-MM,I-MM,,,
289,0.520363514,0.56211666,0.505464807,0.318667451,0.56211666,I-MM,I-MF,,,
290,0.541597441,0.523910005,0.48637354,0.306885205,0.541597441,I-MF,I-MF,,,
291,0.271181006,0.314609121,0.304741488,0.182583884,0.314609121,I-MM,I-MF,,,
292,0.271181006,0.314609121,0.304741488,0.182583884,0.314609121,I-MM,I-MF,,,
293,0.541597441,0.523910005,0.48637354,0.306885205,0.541597441,I-MF,I-MF,,,
294,0.520363514,0.56211666,0.505464807,0.318667451,0.56211666,I-MM,I-MF,,,
295,0.085014288,0.081779028,0.077312393,0.064039976,0.085014288,I-MF,I-NE,,,
296,0.001065228,0.001756152,0.002863416,0.054316078,0.054316078,I-NE,I-NE,,,
297,0.000980676,0.001143751,0.001871351,0.028776902,0.028776902,I-NE,I-NE,,,
298,0.000980676,0.001143751,0.001871351,0.028776902,0.028776902,I-NE,I-NE,,,
299,0.001065228,0.001756152,0.002863416,0.054316078,0.054316078,I-NE,I-NE,,,
300,0.085014288,0.081779028,0.077312393,0.064039976,0.085014288,I-MF,I-NE,,,
301,0.637596495,0.649772437,0.584826866,0.370363754,0.649772437,I-MM,I-MF,,,
302,0.638428988,0.666456813,0.628462257,0.39583404,0.666456813,I-MM,I-MF,,,
303,0.570850155,0.52205948,0.481295474,0.27267762,0.570850155,I-MF,I-MF,,,
304,0.570850155,0.52205948,0.481295474,0.27267762,0.570850155,I-MF,I-MF,,,
305,0.638428988,0.666456813,0.628462257,0.39583404,0.666456813,I-MM,I-MF,,,
306,0.637596495,0.649772437,0.584826866,0.370363754,0.649772437,I-MM,I-MF,,,
307,0.332100598,0.31443277,0.298768562,0.196537237,0.332100598,I-MF,I-MM,,,
