no,username,testId,topic,Favorite Class,School Improvement,Questions,School Routine,Project,ANIMALS,COMMUNICATIONS,DIRECTIONS,POP_CULTURE,THEATER,TRAVEL,CAREERS,SCIENCE
13,A2098926,1386776,Favorite Class,0.04373155509,0.02705946263,0.02028499825,0.01933236706,0.02352647369,0.02083670186,0.02407381159,0.009964757965,0.02732277997,0.02215971591,0.02195302041,0.006480922723,0.01099997008
14,A2098926,1386776,School Improvement,0.02113646274,0.05657322126,0.02924277891,0.01279456518,0.02112396809,0.03833199927,0.03493881664,0.01336748544,0.0457091729,0.01918529958,0.02915605843,0.0117580717,0.01475589386
15,A2098926,1386776,Questions,0.009215537388,0.009669393824,0.05435849795,0.007586075779,0.02140966123,0.01913759895,0.01444552364,0.008194909996,0.01349390853,0.01074255986,0.01705817374,0.009092087002,0.004341151205
16,A2120627,1407581,Favorite Class,0.2077187113,0.0847499806,0.05604536915,0.05966347031,0.06141363424,0.04381709872,0.07769390786,0.02612710835,0.06293942644,0.06520941189,0.06070248068,0.02701763073,0.05557395828
17,A2120627,1407581,School Improvement,0.08424914564,0.1508910692,0.06564156021,0.03868779379,0.04298523238,0.03501437499,0.05557049182,0.0217674148,0.08699031586,0.05904224508,0.04209633645,0.02249222205,0.01675517553
18,A2120627,1407581,Questions,0.04102127173,0.03989501405,0.1646482872,0.01869331372,0.03255503349,0.03501377344,0.04391362852,0.03399235245,0.03433309305,0.03055851958,0.02481299658,0.02068061235,0.01251922856
19,A2124485,1411262,Favorite Class,0.2048618513,0.1226281592,0.09364890167,0.0832025464,0.08532051083,0.06164768733,0.1072753059,0.03885222976,0.08531553344,0.07167971651,0.0653200648,0.06341133493,0.07638312075
20,A2124485,1411262,School Improvement,0.1225925332,0.1976292015,0.07810147773,0.05289040628,0.07377206009,0.06550964133,0.07863155794,0.03073552569,0.08832210792,0.05642283286,0.05133301523,0.05011961208,0.03368738985
21,A2124485,1411262,Questions,0.03864995756,0.05900234947,0.2159560595,0.02848332291,0.04102339932,0.05442155198,0.07051928262,0.04597007392,0.05866033656,0.05192533442,0.04919851224,0.03029068494,0.02515419997
22,A2125255,1412032,Favorite Class,0.1080955367,0.0747547244,0.08919583506,0.03802589423,0.05004080594,0.0450894964,0.07028046459,0.03037716111,0.06853256488,0.05777824531,0.05947988475,0.02722263688,0.03404161852
23,A2125255,1412032,School Improvement,0.08404946387,0.1818852536,0.0478261377,0.03780091576,0.04237893304,0.04537642007,0.08009479057,0.03308504902,0.1156965889,0.07538392134,0.05149581759,0.02976232528,0.03938959317
24,A2125255,1412032,Questions,0.06087558182,0.05025912262,0.1393659578,0.02656709373,0.03695956467,0.0383019513,0.04406588706,0.03291091444,0.04469666264,0.03585277949,0.04018550177,0.02515201063,0.01337963574
25,A2125834,1412607,Favorite Class,0.08586798974,0.06558632881,0.04479388229,0.05504051977,0.058857597,0.05049971199,0.0628893864,0.03105617281,0.06473099044,0.05916912601,0.06673255611,0.02578601444,0.03085803343
26,A2125834,1412607,School Improvement,0.08230811472,0.160165052,0.08107187643,0.06546027388,0.0949368193,0.08895157512,0.1142838351,0.05727161809,0.1333096369,0.1004826528,0.1021296656,0.04696962687,0.05389985317
27,A2125834,1412607,Questions,0.04966999096,0.09530087154,0.1798335437,0.04302814101,0.06341074454,0.07040474928,0.08879418581,0.05408387726,0.09130941548,0.06672101262,0.0644990717,0.03367789407,0.03139254336
28,A2126593,1413367,Favorite Class,0.03702698853,0.03552931356,0.02657085846,0.01847347105,0.03172433983,0.02715313732,0.02638978665,0.01519292819,0.0320246404,0.04102707855,0.03944979236,0.02260841689,0.01617503826
29,A2126593,1413367,School Improvement,0.04122002301,0.09131835048,0.04429759883,0.02316317062,0.02937568603,0.03200377154,0.04068054357,0.02008940234,0.0612398935,0.03899777136,0.0314224404,0.02305621002,0.01529324059
30,A2126593,1413367,Questions,0.02777290012,0.03287443393,0.07499307623,0.0180512605,0.02443494727,0.03769923534,0.04122748871,0.03055920972,0.03889562592,0.03378704054,0.03495074847,0.01405374813,0.01722176722
31,A2127225,1413961,School Routine,0.01909568882,0.01787560947,0.0146287132,0.09779589767,0.01604666058,0.01323454559,0.01327777443,0.007857962447,0.01785639173,0.02407808481,0.02245789049,0.004197892166,0.007140641595
32,A2127225,1413961,Project,0.05532446441,0.06098990039,0.08428277381,0.03154400111,0.1157487064,0.06162515733,0.06635745275,0.04571333594,0.06813976025,0.0711804384,0.07746533572,0.03461424036,0.03133805722
33,A2127225,1413961,Questions,0.01868131705,0.02581503996,0.09238133707,0.01416252802,0.02419084806,0.02639659218,0.03454440832,0.02787332171,0.03156735618,0.0269920372,0.02811078873,0.01077274604,0.01378620154
34,A2128824,1415531,Favorite Class,0.07310297513,0.0436430621,0.03808752082,0.02088644517,0.04320933826,0.0302019564,0.03507215475,0.01943617968,0.04088318477,0.03943530334,0.0350044346,0.02685399064,0.02246961889
35,A2128824,1415531,School Improvement,0.08330002535,0.1175172082,0.05894614925,0.02671185032,0.04195679667,0.04476700718,0.04919683437,0.02328626556,0.05626641503,0.04206389347,0.05547257071,0.03121234206,0.03825264702
36,A2128824,1415531,Questions,0.006206427059,0.01011117738,0.06675759278,0.00961156095,0.01274380348,0.01451526035,0.01992738183,0.01104155408,0.01413585613,0.00973675862,0.01086762011,0.006922188902,0.007212831281
37,A2129749,1416460,Favorite Class,0.1607209158,0.08151106502,0.08816517826,0.04728957485,0.06709246177,0.05299092417,0.07700045418,0.03728020274,0.07708910147,0.07692832553,0.0692133498,0.03035881005,0.04698221657
38,A2129749,1416460,School Improvement,0.06088769788,0.09411901554,0.0654121736,0.05171405101,0.05347022411,0.04596357406,0.05465978281,0.03236888895,0.0658386583,0.05971065349,0.0517275783,0.0275890885,0.02847763635
39,A2129749,1416460,Questions,0.1002299332,0.04628124114,0.1431742739,0.03521311763,0.04279271018,0.03916503978,0.05220332367,0.03774335551,0.04580239022,0.04874451839,0.04371686513,0.02364595217,0.02432754272
40,A2130246,1416958,Favorite Class,0.2393899218,0.1064382881,0.05472451466,0.08210955535,0.06658825342,0.05392861732,0.1030652691,0.03667542203,0.07653363075,0.07388230031,0.05561733649,0.0363365749,0.07307573489
41,A2130246,1416958,School Improvement,0.1172644877,0.2220722101,0.07048629756,0.04886673574,0.06203215599,0.1032165585,0.09628038816,0.03438369257,0.1270769919,0.07179201338,0.07458651719,0.04794071825,0.05078947423
42,A2130246,1416958,Questions,0.08304471108,0.09220410017,0.2664394922,0.05168964247,0.08295488017,0.09436038324,0.1010530393,0.07465687669,0.09574311591,0.09360847773,0.09826105406,0.04669032843,0.03938076848
43,A2130596,1417264,Favorite Class,0.1278841878,0.06557047627,0.05785418719,0.03139721662,0.04102439747,0.03724436824,0.04634573947,0.01874731939,0.04285031121,0.03150450703,0.04222713022,0.02029015452,0.03179829624
44,A2130596,1417264,School Improvement,0.05325849056,0.06534098121,0.0311201281,0.01979007323,0.0350076913,0.03814922322,0.04401843975,0.01967742383,0.04814753285,0.03969452331,0.04201444165,0.01710634679,0.02007375534
45,A2130596,1417264,Questions,0.02951646148,0.03660775356,0.1120254732,0.01538338973,0.02122630238,0.03077519316,0.03643330149,0.02933687361,0.03049509969,0.02650527425,0.02610617386,0.01251290717,0.01198136379
46,A2130622,1417290,Favorite Class,0.1986930587,0.1269695118,0.08157494071,0.06671121984,0.08059830481,0.06723037043,0.09637914259,0.04648489731,0.0878596532,0.09026350295,0.07986904095,0.04473185298,0.06623347481
47,A2130622,1417290,School Improvement,0.1274781984,0.1624714433,0.0614228883,0.07184409709,0.06765743715,0.05755520746,0.0989356728,0.04329796088,0.1121524379,0.0934778599,0.06080615875,0.03811255468,0.05778827427
48,A2130622,1417290,Questions,0.04680880734,0.06086068786,0.09070701771,0.02615626981,0.02764502032,0.03584721043,0.04325980477,0.02930581607,0.04284181801,0.03347263436,0.03494965954,0.03827654417,0.01907638718
49,A2137820,1424039,Questions,0.05758091432,0.06674965766,0.08477488567,0.03604712305,0.04636130256,0.0458239428,0.06300300754,0.03294340387,0.0554305245,0.04831474137,0.05463653327,0.02824181497,0.03342758204
50,A2137820,1424039,Favorite Class,0.1048820869,0.07957382341,0.04610424051,0.03910222465,0.05055251345,0.05202554821,0.05534864318,0.02628552348,0.06136308454,0.05379598155,0.06342347598,0.03050953379,0.03277972013
51,A2137820,1424039,School Improvement,0.07618873383,0.1324672983,0.06343919701,0.06512463151,0.071225378,0.04464633339,0.07360426242,0.03756746032,0.07538345068,0.06095463224,0.04835303488,0.04295101224,0.03713030066
52,A2141841,1428014,Favorite Class,0.2364089883,0.1003960476,0.06742918179,0.08906105293,0.08419511005,0.05929292241,0.1114166988,0.06366778024,0.08070370055,0.0738105229,0.06826065037,0.05062354156,0.08211130552
53,A2141841,1428014,School Improvement,0.1234416951,0.1971312059,0.06474807312,0.07742694909,0.06600087173,0.09553874752,0.1112041954,0.05437777596,0.1366528144,0.09530090981,0.07932046039,0.05302277342,0.05437250683
54,A2141841,1428014,Questions,0.02253144673,0.02470784864,0.1281712576,0.01463042607,0.0235783699,0.03701577957,0.0354847652,0.02861944974,0.027604722,0.02598698908,0.03026707785,0.02011960241,0.01388555179
55,A2145903,1431861,Favorite Class,0.0813566122,0.03842735311,0.02209329757,0.02462531102,0.0313439958,0.01870838689,0.04435406088,0.01159934021,0.03604238169,0.03075569087,0.02561287593,0.01203428053,0.02191184331
56,A2145903,1431861,School Improvement,0.05774089339,0.103630667,0.02272223294,0.02198119536,0.02755852393,0.02891274717,0.03979126814,0.01276199389,0.06439901657,0.04039757729,0.03501297694,0.01503366549,0.01652454919
57,A2145903,1431861,Questions,0.02329194171,0.03434611482,0.1358001955,0.01919858272,0.0341990324,0.03354098097,0.04197930282,0.03015958635,0.03660962971,0.03431543795,0.02852161219,0.0211725955,0.02275851087
58,A2150814,1436641,Favorite Class,0.2349843703,0.1067976003,0.07182892514,0.09958250312,0.07920887333,0.04810389113,0.1111881006,0.06037194235,0.07057167856,0.0675100564,0.05431455022,0.03983926842,0.08474679801
59,A2150814,1436641,School Improvement,0.09532686296,0.1833161222,0.0570803914,0.04082990341,0.05129492531,0.05804635306,0.07206438554,0.03096678965,0.09438868899,0.05773093072,0.05428093869,0.04202259108,0.03155014345
60,A2150814,1436641,Questions,0.0275017287,0.03215793934,0.1025413141,0.01974445065,0.02663892366,0.03248200365,0.03696626765,0.02956093613,0.03092381507,0.02703363423,0.03342074021,0.01698498928,0.01143055078
61,A2189291,1474324,School Routine,0.08163238634,0.08922392104,0.0508788296,0.2562483514,0.07179915059,0.06196590042,0.09763635192,0.04025575385,0.09372645661,0.08252756581,0.06763161784,0.03022057892,0.05235781976
62,A2189291,1474324,Project,0.05024791543,0.045443731,0.03728199781,0.03306388344,0.1559076958,0.03775755798,0.05425753932,0.02045373605,0.04901732466,0.03858732501,0.03557592999,0.02910402703,0.02381826179
63,A2189291,1474324,Questions,0.05784640858,0.06869285616,0.1277183724,0.07332511755,0.05737782635,0.07081350306,0.07728456415,0.04324615865,0.07069496642,0.05886773105,0.05325721745,0.05768849164,0.03383449972
64,A2197000,1481843,School Routine,0.03201542935,0.03155204544,0.02432289643,0.1986989553,0.04427909166,0.02386575681,0.03443573822,0.0444237869,0.04149034278,0.03434146343,0.03035736714,0.01108853905,0.02174234054
65,A2197000,1481843,Project,0.05157972074,0.04966784209,0.03346812019,0.03283768524,0.1438395463,0.04205477466,0.05071781804,0.02561020549,0.05748605201,0.06183833245,0.04588687882,0.01940921927,0.02435374178
66,A2197000,1481843,Questions,0.0540419645,0.04396182552,0.1613410487,0.0336146662,0.05716772587,0.06226682715,0.0593607805,0.04243710883,0.05339477203,0.05976136104,0.04980210389,0.02804951072,0.02127538947
67,A2205114,1489620,Favorite Class,0.2541846673,0.09608163087,0.05563974705,0.08400182099,0.09413195292,0.03848030295,0.08735317413,0.03501232391,0.06223735566,0.05748778563,0.04077727706,0.03930418994,0.07744336845
68,A2205114,1489620,School Improvement,0.06283326571,0.1396466022,0.04826400547,0.04519748121,0.04306364649,0.03495361142,0.05805966043,0.02064677081,0.07948780888,0.0503879033,0.03654399071,0.03362536632,0.02241941461
69,A2205114,1489620,Questions,0.03699328133,0.04628802365,0.1607442587,0.02755195286,0.03886847094,0.04490663175,0.04601566652,0.04126590155,0.04492914927,0.04008947984,0.04289464577,0.02418985312,0.01799197815
70,A2233120,1515827,School Routine,0.09584035084,0.07138731817,0.0462028001,0.2052283443,0.06286143471,0.03747759525,0.08377031858,0.04943532041,0.06741800794,0.09284089315,0.05447280946,0.03288056024,0.0536193146
71,A2233120,1515827,Project,0.06015679192,0.06412870645,0.05807312915,0.06472332607,0.16179816,0.06579425044,0.07159062813,0.05025887699,0.06985489293,0.07178840825,0.05078919857,0.03380077671,0.05012094728
72,A2233120,1515827,Questions,0.05788336121,0.07256404835,0.1902321811,0.0461080273,0.05911615902,0.07968069078,0.07389734876,0.05286431665,0.07406746546,0.06304522633,0.06224409241,0.0425557678,0.02575375449
73,A2233643,1516344,Favorite Class,0.2189355223,0.07358661825,0.0397479153,0.06861223906,0.06345334286,0.06049287638,0.08102102806,0.03169820521,0.06049365603,0.05727949242,0.03472890003,0.02705531233,0.07710571502
74,A2233643,1516344,School Improvement,0.068278524,0.1416868578,0.04982247936,0.03122375388,0.04243582564,0.08056153313,0.07891715695,0.02699310969,0.1156572919,0.06109879975,0.05650655993,0.02831420199,0.03938399139
75,A2233643,1516344,Questions,0.0178107827,0.02166765007,0.1384669837,0.01762591896,0.01523602025,0.05224773731,0.04325207447,0.03290099868,0.03103371482,0.02709123435,0.03080270102,0.01413894298,0.01098743866
76,A2235207,1517673,Favorite Class,0.1159669135,0.0537386151,0.0388684801,0.0446944935,0.04542270011,0.0288088797,0.0512658917,0.0164830168,0.04590688395,0.03306037657,0.03472232738,0.03089908757,0.04052521777
77,A2235207,1517673,School Improvement,0.1056313357,0.1014448692,0.03930066018,0.0478357132,0.04446575329,0.04169423375,0.06040626934,0.02981629978,0.06722743998,0.06082946265,0.05314632928,0.02374277955,0.03433519812
78,A2235207,1517673,Questions,0.04280804551,0.0450543851,0.2171730824,0.0276704663,0.04422599246,0.04777746578,0.05438943422,0.04598796272,0.04696316954,0.03835018533,0.04658282325,0.02167865941,0.02085128319
79,A2238278,1520696,Favorite Class,0.1793012042,0.07296791788,0.04583049774,0.03183581057,0.04177806248,0.03800496017,0.0494139101,0.01231503412,0.04663009086,0.0296924663,0.04804772857,0.02258554915,0.03267231927
80,A2238278,1520696,School Improvement,0.1559593394,0.1378199144,0.05001071577,0.04374067957,0.05698607408,0.051883121,0.09182706535,0.03030864062,0.09078694129,0.06208709155,0.07338215534,0.03445918408,0.05415025513
81,A2238278,1520696,Questions,0.06122060665,0.06178753805,0.1755606708,0.0586307776,0.06938151008,0.08468595792,0.07489261209,0.05817721529,0.07704336794,0.0813311627,0.06443373886,0.02571869743,0.03145915907
82,A2259520,1541480,Favorite Class,0.1715992297,0.125236253,0.07010766816,0.06179878111,0.08153441419,0.05749253074,0.0835786024,0.03877214983,0.08083215405,0.06919773806,0.06373165342,0.05315001137,0.05125780161
83,A2259520,1541480,School Improvement,0.1026535929,0.1962339824,0.06262323604,0.05883193655,0.07192600407,0.06586636383,0.09037851473,0.04106723686,0.1264552947,0.09758714087,0.07982637071,0.04307234333,0.04532750748
84,A2259520,1541480,Questions,0.02866595444,0.03539523358,0.1428942104,0.0228453979,0.03128818597,0.03955406038,0.04293162423,0.0331686238,0.03878084252,0.03805681366,0.04289539765,0.01557426593,0.01739583108
85,A2371530,1648714,Favorite Class,0.1880558001,0.06498586783,0.03472616511,0.06801230732,0.05289544614,0.02873301555,0.07118343815,0.0306857159,0.04727917182,0.05002708299,0.03656314542,0.02791411462,0.09234954592
86,A2371530,1648714,School Improvement,0.0471903656,0.1234751002,0.02584495579,0.02486855596,0.02887758156,0.02867139567,0.04140446722,0.01554986368,0.07067814813,0.05346557647,0.03577064463,0.01319924188,0.01274723271
87,A2371530,1648714,Questions,0.01531346157,0.02439088534,0.1499628282,0.007752016683,0.01262505113,0.01590512553,0.0191590232,0.01238754235,0.01128096125,0.009948208377,0.009973411768,0.02500996467,0.007073109175
88,A2387230,1664114,Favorite Class,0.2557719074,0.09098984581,0.05274259187,0.08509898398,0.07336477556,0.04270369791,0.09621382531,0.04745935549,0.0735800416,0.07826244494,0.05532123719,0.03647661554,0.07821269535
89,A2387230,1664114,School Improvement,0.05719232656,0.1294524767,0.04421932223,0.05503669929,0.04290916649,0.04743442245,0.06548630625,0.03689368844,0.09045181675,0.06865853666,0.03685222085,0.02987160705,0.02860156147
90,A2387230,1664114,Questions,0.02698198003,0.04581975298,0.1509610664,0.01835170848,0.02027033769,0.02700638646,0.03508270527,0.02705998418,0.03213820066,0.02833020049,0.02628033566,0.01500999695,0.008685525135
91,A2391044,1667891,School Routine,0.0001904285306,0.0006150111295,0.0001515271565,0.01575073517,0,0,0,0,0,0.0001973201615,0,0,0
92,A2391044,1667891,Project,0.0009609335159,0.001873496012,0.001800170372,0.006724015127,0.02768409451,0.002743511079,0.002605969861,0.0006872586206,0.003576171539,0.0070976731,0.0002879236437,0.00380194788,0.007381126693
93,A2391044,1667891,Questions,0.000455175347,0.0008762667668,0.002707642298,0.004328230811,0.004377782775,0.001665082063,0.001425658808,0,0.001334994949,0.004214437132,0,0.002953638693,0.003950999468
94,A2399315,1675508,Favorite Class,0.1870971011,0.1320652563,0.06492968252,0.07279719936,0.08201606218,0.07080161815,0.1010062689,0.0438375354,0.08560551752,0.07675444717,0.07296870038,0.04732342943,0.07413426845
95,A2399315,1675508,School Improvement,0.1218858858,0.1887068237,0.08966325262,0.05456524201,0.08531704317,0.1043369852,0.1082063561,0.04695081977,0.1214293123,0.089333857,0.1134016214,0.05362362703,0.0619022306
96,A2399315,1675508,Questions,0.05456303069,0.06540543899,0.1654309565,0.04247071125,0.05946760509,0.05113176539,0.07427708643,0.04766646335,0.07236433432,0.06532148949,0.05201830284,0.02829586969,0.03074759622
97,A2402219,1677813,Favorite Class,0.05094716305,0.05867084368,0.04799560842,0.02186272995,0.04165782803,0.04549181922,0.03827464159,0.02801545521,0.04279814101,0.03541451602,0.03919661765,0.02155621934,0.01636754159
98,A2402219,1677813,School Improvement,0.03241590113,0.06293260555,0.02394343057,0.01973148344,0.02515822011,0.03294524987,0.03326917746,0.01691901209,0.03797365805,0.02871530135,0.04173076824,0.02386778237,0.02277418648
99,A2402219,1677813,Questions,0.03326974244,0.0428280758,0.1030537858,0.02771819808,0.03861033278,0.03959713145,0.04758999663,0.03060667567,0.04258586375,0.0286017697,0.03840106674,0.02135142952,0.01860352568
100,A2426281,1698886,Favorite Class,0.1616929917,0.08733145948,0.06736195479,0.06800316578,0.07779062794,0.05308426843,0.08333842644,0.03356143487,0.07497907528,0.06254058612,0.05582369276,0.03927300314,0.05735802085
101,A2426281,1698886,School Improvement,0.06589735786,0.1219344196,0.06402782715,0.05599817453,0.07023893191,0.07292919238,0.08614154182,0.04102412389,0.0940795373,0.06499681163,0.05798725892,0.04041833209,0.04198164618
102,A2426281,1698886,Questions,0.04558070366,0.05203285711,0.1546474391,0.03439579048,0.05160435596,0.04262458863,0.06046390018,0.03804083127,0.05350693008,0.05531455224,0.04129750149,0.039998701,0.03714136515
103,A2430897,1702681,Favorite Class,0.1457202971,0.08767763217,0.059248344,0.0708510255,0.0763115138,0.05813635157,0.07946877314,0.03387834533,0.07522037822,0.05787196258,0.06631767019,0.04149923665,0.0543105963
104,A2430897,1702681,School Improvement,0.003287058658,0.0127271707,0.005105889071,0.01451599486,0.01153315567,0.00688449825,0.0067257121,0.00304766974,0.009282308709,0.008897309436,0.002339961935,0.0007744119464,0.004513757254
105,A2430897,1702681,Questions,0.002911013468,0.005285571688,0.01138635602,0.01071525819,0.007519746977,0.00732471218,0.005786571701,0.002636902003,0.0061142823,0.007291259245,0.002462699311,0.002485783514,0.00423804992
106,A2436159,1706874,Favorite Class,0.09875553455,0.08389467545,0.05797736488,0.07135629624,0.05794251413,0.07116723522,0.08002888084,0.04024633825,0.08044215535,0.06415809506,0.06534105929,0.03323677572,0.03965870687
107,A2436159,1706874,School Improvement,0.07634900441,0.1304215179,0.05642800809,0.06218026944,0.06512735061,0.07599027611,0.08225929745,0.04343161748,0.09146388157,0.0792027853,0.07244404807,0.04495678279,0.04177478453
108,A2436159,1706874,Questions,0.04104795927,0.0503390752,0.1409341579,0.0338452451,0.0507206583,0.0589039697,0.06787511009,0.04454211227,0.06664064376,0.05632472164,0.04827390354,0.0261454008,0.02976030102
109,A2482288,1738591,Favorite Class,0.1869944872,0.06532731072,0.04413416976,0.05746980267,0.04752113735,0.03045652929,0.07057629337,0.02235335924,0.04728506242,0.04370115332,0.03031468867,0.02978132908,0.05291641858
110,A2482288,1738591,School Improvement,0.05148442124,0.0693363604,0.02249388657,0.03449190412,0.02330466034,0.0162477415,0.03684632367,0.0201862357,0.04477682075,0.03432933181,0.01674664465,0.009315891045,0.02292181145
111,A2482288,1738591,Questions,0.04876665292,0.04967377425,0.1019904355,0.02862273741,0.05655927865,0.04829569101,0.05509447821,0.03501657432,0.0520796348,0.04664276251,0.04604123984,0.03290749286,0.0208440249
112,A2514251,1762728,Favorite Class,0.1603639151,0.125809552,0.05924665548,0.07205150921,0.08319255556,0.0595489228,0.1015404132,0.04542278827,0.09555590285,0.07969750855,0.06187805333,0.04618357032,0.05619185157
113,A2514251,1762728,School Improvement,0.09883159467,0.1762448919,0.06301454995,0.0582456502,0.06946520839,0.06266663994,0.09077505914,0.05549551007,0.1258926887,0.100314984,0.06556130374,0.04064344966,0.04598234203
114,A2514251,1762728,Questions,0.03671633356,0.06882020954,0.1227011323,0.03358853963,0.03251112087,0.04043186033,0.06626774559,0.04176084743,0.07232526367,0.05534741687,0.04402221822,0.02080472844,0.02346326851
115,A2515229,1763611,Favorite Class,0.1600182223,0.1125989836,0.08055341495,0.07659207832,0.10266524,0.08274144265,0.1139118343,0.05802302517,0.1092913946,0.1016171813,0.08780401003,0.06265162156,0.07027980124
116,A2515229,1763611,School Improvement,0.09269519868,0.1775491941,0.1038814412,0.06571663924,0.09036410175,0.09175467766,0.109707407,0.05218461937,0.132092994,0.08800391248,0.0834550464,0.05325712914,0.05761640746
117,A2515229,1763611,Questions,0.06519854125,0.0774694619,0.1546302231,0.04980740333,0.09131966088,0.06834727558,0.0833544229,0.0478795351,0.09021923026,0.08029867062,0.06992049993,0.04414663353,0.04689632712
118,A2543812,1786865,School Routine,0.009815412208,0.002728693308,0.003988475219,0.01517576021,0.06737498443,0.0008415949473,0.005801593723,0,0.007683036841,0.0108622404,0.001371336287,0,0.02887186401
119,A2543812,1786865,Project,0,0,0,0,0,0,0,0,0,0,0,0,0
120,A2543812,1786865,Questions,0.0006381753513,0.001917413365,0.03582022208,0.000797270127,0.004508600959,0.07152349621,0.007917680951,0.005658972303,0.004917141228,0.003862378567,0.006791979102,0.001967968901,0
121,A2544069,1787122,School Routine,0.1145835409,0.06407958279,0.053708181,0.226462308,0.07314472661,0.03988926192,0.08170462629,0.06713774755,0.06326759912,0.07818003564,0.04882514692,0.03308625072,0.06087388284
122,A2544069,1787122,Project,0.05817184238,0.06055801068,0.06569251995,0.04196380875,0.1765024173,0.0618271504,0.06689770582,0.03553783497,0.0719833783,0.06735590112,0.0634737196,0.03896592181,0.0382902759
123,A2544069,1787122,Questions,0.05322027941,0.06614449792,0.1065134027,0.04634678405,0.06407541543,0.05340748059,0.06219496015,0.04104167487,0.06239259614,0.0564453245,0.04955211743,0.05276979164,0.02605273753
124,A2547358,1790396,Favorite Class,0.2086627264,0.1163101867,0.06334556457,0.1050318466,0.08343851788,0.0501993612,0.1066367808,0.04621186769,0.08231396588,0.0757908921,0.0464088002,0.04772338072,0.0997600779
125,A2547358,1790396,School Improvement,0.06691909993,0.1455825712,0.06609062089,0.04462705778,0.06864727021,0.08524581221,0.09857632601,0.03642825807,0.1080311767,0.05688285544,0.06447821732,0.05427265868,0.0377961332
126,A2547358,1790396,Questions,0.03643118232,0.04211809371,0.1125226495,0.02515567428,0.03850303639,0.03565721745,0.04522118203,0.02972540544,0.03996471033,0.03826718209,0.03951288514,0.03591223013,0.02021322359
127,A2556576,1795495,Favorite Class,0.2325482708,0.1069220349,0.04871181382,0.07308202885,0.05521736438,0.04054066935,0.08374412512,0.0272404739,0.065107282,0.05528861642,0.04626296755,0.0246072192,0.06704459501
128,A2556576,1795495,School Improvement,0.08945825454,0.1695069528,0.05392988317,0.0423212221,0.04803800998,0.04829254252,0.0687135544,0.02557473264,0.0847871573,0.0509763822,0.04301314662,0.02905207285,0.03611078157
129,A2556576,1795495,Questions,0.01846128377,0.01534275518,0.09169505136,0.01035233301,0.01115094089,0.01737463822,0.02399716804,0.01536661224,0.02241790969,0.01668067324,0.01116485596,0.004589524248,0.01207515786
