no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
22,0.055598312,0.064652598,0.065333804,0.030857173,0.065333804,I-SE,I-MM,,,
23,0.09395997,0.124477464,0.120542056,0.072167242,0.124477464,I-MM,I-MM,,,
24,0.092308288,0.127256164,0.112390874,0.062230542,0.127256164,I-MM,I-MM,,,
25,0.083754119,0.099341527,0.102595627,0.058928485,0.102595627,I-SE,I-SE,,,
26,0.059672526,0.071270156,0.076476537,0.04327677,0.076476537,I-SE,I-SE,,,
27,0.048719448,0.056720012,0.061031447,0.030587063,0.061031447,I-SE,I-SE,,,
28,0.048719448,0.056720012,0.061031447,0.030587063,0.061031447,I-SE,I-SE,,,
29,0.059672526,0.071270156,0.076476537,0.04327677,0.076476537,I-SE,I-SE,,,
30,0.083754119,0.099341527,0.102595627,0.058928485,0.102595627,I-SE,I-SE,,,
31,0.123357318,0.143016336,0.105000836,0.059625084,0.143016336,I-MM,I-MM,,,
32,0.129737652,0.120506984,0.115619133,0.061857296,0.129737652,I-MF,I-MM,,,
33,0.113759995,0.128314562,0.128312078,0.066910143,0.128314562,I-MM,I-MM,,,
34,0.113759995,0.128314562,0.128312078,0.066910143,0.128314562,I-MM,I-MM,,,
35,0.129737652,0.120506984,0.115619133,0.061857296,0.129737652,I-MF,I-SE,,,
36,0.123357318,0.143016336,0.105000836,0.059625084,0.143016336,I-MM,I-MM,,,
37,0.195309992,0.206764409,0.17320945,0.095152368,0.206764409,I-MM,I-MF,,,
38,0.192468509,0.175322474,0.166034435,0.097312242,0.192468509,I-MF,I-MF,,,
39,0.130569034,0.137831469,0.141320511,0.076147699,0.141320511,I-SE,I-MF,,,
40,0.130569034,0.137831469,0.141320511,0.076147699,0.141320511,I-SE,I-MF,,,
41,0.192468509,0.175322474,0.166034435,0.097312242,0.192468509,I-MF,I-MF,,,
42,0.195309992,0.206764409,0.17320945,0.095152368,0.206764409,I-MM,I-MF,,,
43,0.033124354,0.042280399,0.041038335,0.022444915,0.042280399,I-MM,I-MM,,,
44,0.048407525,0.039433571,0.031839574,0.013970734,0.048407525,I-MF,I-MM,,,
45,0.023456419,0.028415081,0.024363527,0.008526267,0.028415081,I-MM,I-MM,,,
46,0.023456419,0.028415081,0.024363527,0.008526267,0.028415081,I-MM,I-MM,,,
47,0.048407525,0.039433571,0.031839574,0.013970734,0.048407525,I-MF,I-MM,,,
48,0.033124354,0.042280399,0.041038335,0.022444915,0.042280399,I-MM,I-MM,,,
49,0.064112297,0.064119921,0.075644908,0.051065601,0.075644908,I-SE,I-SE,,,
50,0.036178248,0.03300236,0.032971331,0.040968752,0.040968752,I-NE,I-NE,,,
51,0.077987609,0.082497609,0.089361733,0.042935595,0.089361733,I-SE,I-SE,,,
52,0.077987609,0.082497609,0.089361733,0.042935595,0.089361733,I-SE,I-SE,,,
53,0.036178248,0.03300236,0.032971331,0.040968752,0.040968752,I-NE,I-NE,,,
54,0.064112297,0.064119921,0.075644908,0.051065601,0.075644908,I-SE,I-SE,,,
55,0.080365724,0.092494299,0.091128511,0.052225646,0.092494299,I-MM,I-SE,,,
56,0.095714519,0.106295265,0.102003451,0.057544874,0.106295265,I-MM,I-MM,,,
57,0.077533541,0.097174972,0.095086616,0.040880619,0.097174972,I-MM,I-MM,,,
58,0.077533541,0.097174972,0.095086616,0.040880619,0.097174972,I-MM,I-MM,,,
59,0.095714519,0.106295265,0.102003451,0.057544874,0.106295265,I-MM,I-MM,,,
60,0.080365724,0.092494299,0.091128511,0.052225646,0.092494299,I-MM,I-MM,,,
61,0.109379397,0.154880268,0.134306508,0.078961815,0.154880268,I-MM,I-MM,,,
62,0.091343664,0.122758069,0.126322322,0.08860483,0.126322322,I-SE,I-MM,,,
63,0.07150314,0.086729797,0.069200551,0.028020186,0.086729797,I-MM,I-MM,,,
64,0.07150314,0.086729797,0.069200551,0.028020186,0.086729797,I-MM,I-MM,,,
65,0.091343664,0.122758069,0.126322322,0.08860483,0.126322322,I-SE,I-MM,,,
66,0.109379397,0.154880268,0.134306508,0.078961815,0.154880268,I-MM,I-MM,,,
67,0.140123608,0.16712798,0.148104613,0.092512786,0.16712798,I-MM,I-MF,,,
68,0.131354429,0.142007332,0.13113576,0.076849323,0.142007332,I-MM,I-MF,,,
69,0.102304883,0.103464259,0.092972494,0.037365945,0.103464259,I-MM,I-MF,,,
70,0.102304883,0.103464259,0.092972494,0.037365945,0.103464259,I-MM,I-MF,,,
71,0.131354429,0.142007332,0.13113576,0.076849323,0.142007332,I-MM,I-MF,,,
72,0.140123608,0.16712798,0.148104613,0.092512786,0.16712798,I-MM,I-MF,,,
73,0.086217481,0.120976043,0.12030565,0.071483661,0.120976043,I-MM,I-MM,,,
74,0.106502366,0.134723591,0.130201847,0.077983762,0.134723591,I-MM,I-MM,,,
75,0.073089792,0.100412625,0.097410287,0.050197659,0.100412625,I-MM,I-MM,,,
76,0.073089792,0.100412625,0.097410287,0.050197659,0.100412625,I-MM,I-MM,,,
77,0.106502366,0.134723591,0.130201847,0.077983762,0.134723591,I-MM,I-MM,,,
78,0.086217481,0.120976043,0.12030565,0.071483661,0.120976043,I-MM,I-MM,,,
79,0.082385806,0.07898321,0.075733755,0.050461866,0.082385806,I-MF,I-MF,,,
80,0.146665455,0.119317963,0.111928324,0.070128579,0.146665455,I-MF,I-MF,,,
81,0.120791633,0.106006864,0.098988416,0.05160195,0.120791633,I-MF,I-MF,,,
82,0.120791633,0.106006864,0.098988416,0.05160195,0.120791633,I-MF,I-MF,,,
83,0.146665455,0.119317963,0.111928324,0.070128579,0.146665455,I-MF,I-MF,,,
84,0.082385806,0.07898321,0.075733755,0.050461866,0.082385806,I-MF,I-MF,,,
85,0.039068632,0.043546865,0.053070235,0.031972678,0.053070235,I-SE,I-SE,,,
86,0.058616242,0.069868905,0.083341746,0.049681096,0.083341746,I-SE,I-SE,,,
87,0.048635331,0.056518133,0.061549044,0.028860102,0.061549044,I-SE,I-SE,,,
88,0.048635331,0.056518133,0.061549044,0.028860102,0.061549044,I-SE,I-SE,,,
89,0.058616242,0.069868905,0.083341746,0.049681096,0.083341746,I-SE,I-SE,,,
90,0.039068632,0.043546865,0.053070235,0.031972678,0.053070235,I-SE,I-SE,,,
91,0.055592149,0.072138448,0.076005237,0.05743896,0.076005237,I-SE,I-SE,,,
92,0.045803708,0.060153163,0.057035623,0.048581096,0.060153163,I-MM,I-NE,,,
93,0.05866858,0.060704406,0.063387338,0.060573919,0.063387338,I-SE,I-NE,,,
94,0.05866858,0.060704406,0.063387338,0.060573919,0.063387338,I-SE,I-NE,,,
95,0.045803708,0.060153163,0.057035623,0.048581096,0.060153163,I-MM,I-NE,,,
96,0.055592149,0.072138448,0.076005237,0.05743896,0.076005237,I-SE,I-NE,,,
97,0.022557149,0.027644374,0.041116265,0.028657566,0.041116265,I-SE,I-SE,,,
98,0.083133152,0.086970622,0.105730321,0.060966001,0.105730321,I-SE,I-SE,,,
99,0.043896105,0.051592894,0.064100758,0.028801231,0.064100758,I-SE,I-SE,,,
100,0.043896105,0.051592894,0.064100758,0.028801231,0.064100758,I-SE,I-SE,,,
101,0.083133152,0.086970622,0.105730321,0.060966001,0.105730321,I-SE,I-SE,,,
102,0.022557149,0.027644374,0.041116265,0.028657566,0.041116265,I-SE,I-SE,,,
103,0.040771232,0.050582984,0.068112514,0.048756027,0.068112514,I-SE,I-SE,,,
104,0.064735817,0.076903703,0.087203004,0.053079435,0.087203004,I-SE,I-SE,,,
105,0.049991552,0.060287239,0.065507429,0.028623123,0.065507429,I-SE,I-MM,,,
106,0.049991552,0.060287239,0.065507429,0.028623123,0.065507429,I-SE,I-SE,,,
107,0.064735817,0.076903703,0.087203004,0.053079435,0.087203004,I-SE,I-SE,,,
108,0.040771232,0.050582984,0.068112514,0.048756027,0.068112514,I-SE,I-SE,,,
109,0.051418645,0.068153716,0.072174745,0.045498331,0.072174745,I-SE,I-SE,,,
110,0.082382684,0.102613879,0.102721707,0.059508991,0.102721707,I-SE,I-SE,,,
111,0.024337838,0.030967697,0.030897646,0.010131321,0.030967697,I-MM,I-MM,,,
112,0.024337838,0.030967697,0.030897646,0.010131321,0.030967697,I-MM,I-MM,,,
113,0.082382684,0.102613879,0.102721707,0.059508991,0.102721707,I-SE,I-SE,,,
114,0.051418645,0.068153716,0.072174745,0.045498331,0.072174745,I-SE,I-SE,,,
115,0.115286898,0.128575651,0.112685554,0.062970247,0.128575651,I-MM,I-MF,,,
116,0.082560733,0.083510894,0.084697022,0.05124973,0.084697022,I-SE,I-MF,,,
117,0.087186187,0.106197479,0.097333013,0.055166146,0.106197479,I-MM,I-MF,,,
118,0.087186187,0.106197479,0.097333013,0.055166146,0.106197479,I-MM,I-MF,,,
119,0.082560733,0.083510894,0.084697022,0.05124973,0.084697022,I-SE,I-MF,,,
120,0.115286898,0.128575651,0.112685554,0.062970247,0.128575651,I-MM,I-MF,,,
121,0.137121549,0.153237044,0.120461994,0.067490004,0.153237044,I-MM,I-MF,,,
122,0.149609992,0.160945466,0.147256136,0.080375772,0.160945466,I-MM,I-MF,,,
123,0.155666606,0.156636653,0.157296885,0.073116993,0.157296885,I-SE,I-MF,,,
124,0.155666606,0.156636653,0.157296885,0.073116993,0.157296885,I-SE,I-MF,,,
125,0.149609992,0.160945466,0.147256136,0.080375772,0.160945466,I-MM,I-MF,,,
126,0.137121549,0.153237044,0.120461994,0.067490004,0.153237044,I-MM,I-MF,,,
127,0.075370901,0.100696318,0.086833247,0.04603035,0.100696318,I-MM,I-MM,,,
128,0.055457591,0.063062364,0.067570963,0.036676295,0.067570963,I-SE,I-SE,,,
129,0.053801966,0.060720782,0.069581381,0.033731329,0.069581381,I-SE,I-SE,,,
130,0.053801966,0.060720782,0.069581381,0.033731329,0.069581381,I-SE,I-SE,,,
131,0.055457591,0.063062364,0.067570963,0.036676295,0.067570963,I-SE,I-SE,,,
132,0.075370901,0.100696318,0.086833247,0.04603035,0.100696318,I-MM,I-MM,,,
133,0.142522103,0.154723454,0.139178727,0.083295339,0.154723454,I-MM,I-MF,,,
134,0.131561732,0.140271514,0.129567132,0.074009822,0.140271514,I-MM,I-MF,,,
135,0.067845877,0.068938663,0.059687256,0.032519049,0.068938663,I-MM,I-MM,,,
136,0.067845877,0.068938663,0.059687256,0.032519049,0.068938663,I-MM,I-MM,,,
137,0.131561732,0.140271514,0.129567132,0.074009822,0.140271514,I-MM,I-MF,,,
138,0.142522103,0.154723454,0.139178727,0.083295339,0.154723454,I-MM,I-MF,,,
139,0.099454543,0.127931783,0.111904528,0.067956612,0.127931783,I-MM,I-MM,,,
140,0.107283416,0.135370237,0.134993496,0.083104279,0.135370237,I-MM,I-MM,,,
141,0.06912157,0.09126365,0.100978215,0.048824623,0.100978215,I-SE,I-MM,,,
142,0.06912157,0.09126365,0.100978215,0.048824623,0.100978215,I-SE,I-SE,,,
143,0.107283416,0.135370237,0.134993496,0.083104279,0.135370237,I-MM,I-MM,,,
144,0.099454543,0.127931783,0.111904528,0.067956612,0.127931783,I-MM,I-MM,,,
145,0.07897119,0.077125636,0.075258405,0.046916452,0.07897119,I-MF,I-MM,,,
146,0.085306482,0.091516977,0.086401689,0.069368824,0.091516977,I-MM,I-NE,,,
147,0.105164505,0.092988856,0.082972729,0.048307513,0.105164505,I-MF,I-MM,,,
148,0.105164505,0.092988856,0.082972729,0.048307513,0.105164505,I-MF,I-MM,,,
149,0.085306482,0.091516977,0.086401689,0.069368824,0.091516977,I-MM,I-NE,,,
150,0.07897119,0.077125636,0.075258405,0.046916452,0.07897119,I-MF,I-MM,,,
151,0.145563371,0.160599586,0.12639024,0.069056135,0.160599586,I-MM,I-MF,,,
152,0.153608098,0.151398226,0.13247275,0.075653257,0.153608098,I-MF,I-MM,,,
153,0.054554669,0.064050575,0.052988285,0.025924213,0.064050575,I-MM,I-MM,,,
154,0.054554669,0.064050575,0.052988285,0.025924213,0.064050575,I-MM,I-MM,,,
155,0.153608098,0.151398226,0.13247275,0.075653257,0.153608098,I-MF,I-MM,,,
156,0.145563371,0.160599586,0.12639024,0.069056135,0.160599586,I-MM,I-MF,,,
157,0.203872714,0.226839917,0.183687821,0.09779606,0.226839917,I-MM,I-MM,,,
158,0.167339635,0.160805097,0.14562963,0.079154207,0.167339635,I-MF,I-MF,,,
159,0.100534104,0.094394949,0.085610719,0.042918296,0.100534104,I-MF,I-MF,,,
160,0.100534104,0.094394949,0.085610719,0.042918296,0.100534104,I-MF,I-MM,,,
161,0.167339635,0.160805097,0.14562963,0.079154207,0.167339635,I-MF,I-MF,,,
162,0.203872714,0.226839917,0.183687821,0.09779606,0.226839917,I-MM,I-MF,,,
163,0.046218607,0.061682873,0.065935447,0.035737992,0.065935447,I-SE,I-SE,,,
164,0.058739947,0.079035716,0.087216149,0.05237809,0.087216149,I-SE,I-SE,,,
165,0.063124422,0.061595363,0.057979722,0.022531179,0.063124422,I-MF,I-SE,,,
166,0.063124422,0.061595363,0.057979722,0.022531179,0.063124422,I-MF,I-SE,,,
167,0.058739947,0.079035716,0.087216149,0.05237809,0.087216149,I-SE,I-SE,,,
168,0.046218607,0.061682873,0.065935447,0.035737992,0.065935447,I-SE,I-SE,,,
169,0.144454699,0.163959656,0.124954362,0.060400109,0.163959656,I-MM,I-MM,,,
170,0.112365341,0.136733216,0.125236469,0.07305967,0.136733216,I-MM,I-MM,,,
171,0.050554232,0.062431206,0.064464175,0.036342528,0.064464175,I-SE,I-MM,,,
172,0.050554232,0.062431206,0.064464175,0.036342528,0.064464175,I-SE,I-MM,,,
173,0.112365341,0.136733216,0.125236469,0.07305967,0.136733216,I-MM,I-MM,,,
174,0.144454699,0.163959656,0.124954362,0.060400109,0.163959656,I-MM,I-MM,,,
175,0.081884138,0.083941143,0.078110142,0.063816923,0.083941143,I-MM,I-MM,,,
176,0.082895302,0.104337522,0.108157146,0.067149858,0.108157146,I-SE,I-SE,,,
177,0.058276565,0.085115859,0.095264142,0.060068953,0.095264142,I-SE,I-MM,,,
178,0.058276565,0.085115859,0.095264142,0.060068953,0.095264142,I-SE,I-MM,,,
179,0.082895302,0.104337522,0.108157146,0.067149858,0.108157146,I-SE,I-MM,,,
180,0.081884138,0.083941143,0.078110142,0.063816923,0.083941143,I-MM,I-MM,,,
181,0.11808653,0.091513408,0.079669031,0.049597672,0.11808653,I-MF,I-MF,,,
182,0.058766278,0.058513511,0.062659742,0.040685713,0.062659742,I-SE,I-MF,,,
183,0.097516405,0.094883474,0.097004531,0.059011211,0.097516405,I-MF,I-MF,,,
184,0.097516405,0.094883474,0.097004531,0.059011211,0.097516405,I-MF,I-MF,,,
185,0.058766278,0.058513511,0.062659742,0.040685713,0.062659742,I-SE,I-MF,,,
186,0.11808653,0.091513408,0.079669031,0.049597672,0.11808653,I-MF,I-MF,,,
187,0.064704668,0.074168991,0.074203726,0.034569242,0.074203726,I-SE,I-MM,,,
188,0.12196899,0.140465277,0.110971878,0.059140214,0.140465277,I-MM,I-MM,,,
189,0.101727537,0.115355186,0.110482523,0.063397147,0.115355186,I-MM,I-MM,,,
190,0.101727537,0.115355186,0.110482523,0.063397147,0.115355186,I-MM,I-MM,,,
191,0.12196899,0.140465277,0.110971878,0.059140214,0.140465277,I-MM,I-MM,,,
192,0.064704668,0.074168991,0.074203726,0.034569242,0.074203726,I-SE,I-MM,,,
193,0.053398651,0.047709438,0.036650127,0.019278432,0.053398651,I-MF,I-MM,,,
194,0.064767316,0.06533617,0.059394425,0.03921277,0.06533617,I-MM,I-MM,,,
195,0.088298808,0.097624859,0.092814032,0.053193868,0.097624859,I-MM,I-MM,,,
196,0.088298808,0.097624859,0.092814032,0.053193868,0.097624859,I-MM,I-MM,,,
197,0.064767316,0.06533617,0.059394425,0.03921277,0.06533617,I-MM,I-MM,,,
198,0.053398651,0.047709438,0.036650127,0.019278432,0.053398651,I-MF,I-MM,,,
199,0.131171805,0.162508738,0.131737829,0.071890176,0.162508738,I-MM,I-MM,,,
200,0.12547636,0.138585912,0.126313831,0.071295663,0.138585912,I-MM,I-MM,,,
201,0.071131287,0.077231491,0.080952966,0.03310642,0.080952966,I-SE,I-SE,,,
202,0.071131287,0.077231491,0.080952966,0.03310642,0.080952966,I-SE,I-MM,,,
203,0.12547636,0.138585912,0.126313831,0.071295663,0.138585912,I-MM,I-MM,,,
204,0.131171805,0.162508738,0.131737829,0.071890176,0.162508738,I-MM,I-SE,,,
205,0.160618347,0.18215981,0.13945221,0.072466297,0.18215981,I-MM,I-MM,,,
206,0.102501682,0.106403647,0.101453444,0.057723324,0.106403647,I-MM,I-MM,,,
207,0.057407606,0.068624449,0.069926936,0.030853024,0.069926936,I-SE,I-MM,,,
208,0.057407606,0.068624449,0.069926936,0.030853024,0.069926936,I-SE,I-SE,,,
209,0.102501682,0.106403647,0.101453444,0.057723324,0.106403647,I-MM,I-MM,,,
210,0.160618347,0.18215981,0.13945221,0.072466297,0.18215981,I-MM,I-MM,,,
211,0.133112371,0.16071536,0.118395147,0.062450476,0.16071536,I-MM,I-MM,,,
212,0.083126208,0.09940576,0.095554219,0.060228048,0.09940576,I-MM,I-MM,,,
213,0.074106042,0.093617889,0.108106182,0.044637521,0.108106182,I-SE,I-SE,,,
214,0.074106042,0.093617889,0.108106182,0.044637521,0.108106182,I-SE,I-SE,,,
215,0.083126208,0.09940576,0.095554219,0.060228048,0.09940576,I-MM,I-MM,,,
216,0.133112371,0.16071536,0.118395147,0.062450476,0.16071536,I-MM,I-MM,,,
217,0.088357669,0.082220942,0.079671973,0.053023662,0.088357669,I-MF,I-MF,,,
218,0.074354745,0.078070205,0.076372353,0.042058929,0.078070205,I-MM,I-MM,,,
219,0.114085619,0.12347893,0.12679996,0.075761015,0.12679996,I-SE,I-MM,,,
220,0.114085619,0.12347893,0.12679996,0.075761015,0.12679996,I-SE,I-MF,,,
221,0.074354745,0.078070205,0.076372353,0.042058929,0.078070205,I-MM,I-SE,,,
222,0.088357669,0.082220942,0.079671973,0.053023662,0.088357669,I-MF,I-MF,,,
223,0.102566152,0.09085991,0.080734232,0.04578795,0.102566152,I-MF,I-MF,,,
224,0.092667511,0.071641477,0.068904974,0.038835299,0.092667511,I-MF,I-MF,,,
225,0.109240768,0.12213298,0.126874173,0.068916526,0.126874173,I-SE,I-MF,,,
226,0.109240768,0.12213298,0.126874173,0.068916526,0.126874173,I-SE,I-MF,,,
227,0.092667511,0.071641477,0.068904974,0.038835299,0.092667511,I-MF,I-MF,,,
228,0.102566152,0.09085991,0.080734232,0.04578795,0.102566152,I-MF,I-MF,,,
229,0.118374189,0.137626952,0.099419328,0.05068475,0.137626952,I-MM,I-MM,,,
230,0.107673573,0.103948302,0.083545058,0.048855351,0.107673573,I-MF,I-MM,,,
231,0.056745492,0.063349723,0.062523342,0.027031562,0.063349723,I-MM,I-MM,,,
232,0.056745492,0.063349723,0.062523342,0.027031562,0.063349723,I-MM,I-MM,,,
233,0.107673573,0.103948302,0.083545058,0.048855351,0.107673573,I-MF,I-MM,,,
234,0.118374189,0.137626952,0.099419328,0.05068475,0.137626952,I-MM,I-MM,,,
235,0.068231883,0.08981428,0.075763108,0.041795561,0.08981428,I-MM,I-MM,,,
236,0.084833727,0.110843041,0.101150993,0.054973889,0.110843041,I-MM,I-MM,,,
237,0.087257033,0.114989094,0.118269422,0.048009139,0.118269422,I-SE,I-MM,,,
238,0.087257033,0.114989094,0.118269422,0.048009139,0.118269422,I-SE,I-MM,,,
239,0.084833727,0.110843041,0.101150993,0.054973889,0.110843041,I-MM,I-MM,,,
240,0.068231883,0.08981428,0.075763108,0.041795561,0.08981428,I-MM,I-MM,,,
241,0.103353744,0.107885945,0.089050054,0.050425027,0.107885945,I-MM,I-MF,,,
242,0.0630284,0.061761844,0.055615435,0.024290839,0.0630284,I-MF,I-MF,,,
243,0.120824801,0.112265724,0.104773163,0.059551072,0.120824801,I-MF,I-MF,,,
244,0.086456628,0.122434627,0.099304296,0.05810706,0.122434627,I-MM,I-MM,,,
245,0.117316364,0.145070553,0.131223257,0.074680153,0.145070553,I-MM,I-MM,,,
246,0.109195162,0.119771755,0.127007566,0.073177089,0.127007566,I-SE,I-MF,,,
247,0.109195162,0.119771755,0.127007566,0.073177089,0.127007566,I-SE,I-MF,,,
248,0.117316364,0.145070553,0.131223257,0.074680153,0.145070553,I-MM,I-MM,,,
249,0.086456628,0.122434627,0.099304296,0.05810706,0.122434627,I-MM,I-MM,,,
250,0.124307866,0.148391836,0.133322792,0.072820776,0.148391836,I-MM,I-MM,,,
251,0.131292112,0.153381047,0.148903096,0.089957652,0.153381047,I-MM,I-MM,,,
252,0.067776255,0.07076663,0.071536112,0.032652224,0.071536112,I-SE,I-SE,,,
253,0.067776255,0.07076663,0.071536112,0.032652224,0.071536112,I-SE,I-SE,,,
254,0.131292112,0.153381047,0.148903096,0.089957652,0.153381047,I-MM,I-MM,,,
255,0.124307866,0.148391836,0.133322792,0.072820776,0.148391836,I-MM,I-MM,,,
256,0.099248569,0.11647858,0.093428626,0.054544317,0.11647858,I-MM,I-MM,,,
257,0.065648991,0.07725747,0.073178501,0.046254578,0.07725747,I-MM,I-MM,,,
258,0.072491852,0.077647788,0.076617869,0.036224743,0.077647788,I-MM,I-SE,,,
259,0.072491852,0.077647788,0.076617869,0.036224743,0.077647788,I-MM,I-MM,,,
260,0.065648991,0.07725747,0.073178501,0.046254578,0.07725747,I-MM,I-MM,,,
261,0.099248569,0.11647858,0.093428626,0.054544317,0.11647858,I-MM,I-MM,,,
262,0.018691244,0.02493389,0.036165198,0.121351913,0.121351913,I-NE,I-NE,,,
263,0.007944118,0.009885911,0.016461566,0.104885573,0.104885573,I-NE,I-NE,,,
264,0.011802575,0.009517459,0.013739182,0.091137488,0.091137488,I-NE,I-NE,,,
265,0.011802575,0.009517459,0.013739182,0.091137488,0.091137488,I-NE,I-NE,,,
266,0.007944118,0.009885911,0.016461566,0.104885573,0.104885573,I-NE,I-NE,,,
267,0.018691244,0.02493389,0.036165198,0.121351913,0.121351913,I-NE,I-NE,,,
268,0.115453912,0.099000994,0.088864194,0.048885237,0.115453912,I-MF,I-MF,,,
269,0.084581683,0.08570127,0.076467771,0.041724901,0.08570127,I-MM,I-MF,,,
270,0.095445771,0.104129869,0.094701917,0.042880072,0.104129869,I-MM,I-MF,,,
271,0.193547939,0.173894848,0.152022769,0.086243347,0.193547939,I-MF,I-MF,,,
272,0.086164893,0.075014476,0.067158675,0.033504811,0.086164893,I-MF,I-MM,,,
273,0.200144895,0.162273077,0.152742082,0.087165831,0.200144895,I-MF,I-MF,,,
274,0.200144895,0.162273077,0.152742082,0.087165831,0.200144895,I-MF,I-MF,,,
275,0.086164893,0.075014476,0.067158675,0.033504811,0.086164893,I-MF,I-MF,,,
276,0.193547939,0.173894848,0.152022769,0.086243347,0.193547939,I-MF,I-MF,,,
277,0.051317548,0.061504081,0.06394443,0.042788681,0.06394443,I-SE,I-MM,,,
278,0.040746318,0.041848271,0.049785986,0.028316469,0.049785986,I-SE,I-SE,,,
279,0.05050065,0.048995114,0.057162878,0.036044222,0.057162878,I-SE,I-SE,,,
280,0.05050065,0.048995114,0.057162878,0.036044222,0.057162878,I-SE,I-SE,,,
281,0.040746318,0.041848271,0.049785986,0.028316469,0.049785986,I-SE,I-SE,,,
282,0.051317548,0.061504081,0.06394443,0.042788681,0.06394443,I-SE,I-SE,,,
283,0.096692559,0.12016867,0.091909721,0.048785806,0.12016867,I-MM,I-MM,,,
284,0.065062762,0.081747234,0.083138813,0.05376007,0.083138813,I-SE,I-MM,,,
285,0.047624646,0.052331285,0.040034066,0.010890601,0.052331285,I-MM,I-SE,,,
286,0.047624646,0.052331285,0.040034066,0.010890601,0.052331285,I-MM,I-SE,,,
287,0.065062762,0.081747234,0.083138813,0.05376007,0.083138813,I-SE,I-MM,,,
288,0.096692559,0.12016867,0.091909721,0.048785806,0.12016867,I-MM,I-MM,,,
289,0.136657471,0.15601361,0.119637626,0.065374922,0.15601361,I-MM,I-MF,,,
290,0.090717438,0.089416034,0.086030336,0.049463325,0.090717438,I-MF,I-MF,,,
291,0.060873,0.073803483,0.072551998,0.039292181,0.073803483,I-MM,I-MF,,,
292,0.060873,0.073803483,0.072551998,0.039292181,0.073803483,I-MM,I-MF,,,
293,0.090717438,0.089416034,0.086030336,0.049463325,0.090717438,I-MF,I-MF,,,
294,0.136657471,0.15601361,0.119637626,0.065374922,0.15601361,I-MM,I-MF,,,
295,0.000164609,0.000374873,0.002293506,0.018659848,0.018659848,I-NE,I-NE,,,
296,0.001121255,0.001684134,0.002880619,0.065339225,0.065339225,I-NE,I-NE,,,
297,0.000502893,0.000610007,0.00100228,0.03571104,0.03571104,I-NE,I-NE,,,
298,0.000502893,0.000610007,0.00100228,0.03571104,0.03571104,I-NE,I-NE,,,
299,0.001121255,0.001684134,0.002880619,0.065339225,0.065339225,I-NE,I-NE,,,
300,0.000164609,0.000374873,0.002293506,0.018659848,0.018659848,I-NE,I-NE,,,
301,0.138538478,0.143522337,0.122629172,0.069678335,0.143522337,I-MM,I-MF,,,
302,0.152760689,0.155541527,0.148459374,0.087386183,0.155541527,I-MM,I-MF,,,
303,0.10253826,0.097017835,0.092070879,0.041390388,0.10253826,I-MF,I-MF,,,
304,0.10253826,0.097017835,0.092070879,0.041390388,0.10253826,I-MF,I-MF,,,
305,0.152760689,0.155541527,0.148459374,0.087386183,0.155541527,I-MM,I-MF,,,
306,0.138538478,0.143522337,0.122629172,0.069678335,0.143522337,I-MM,I-MF,,,
307,0.057854791,0.062985384,0.060924679,0.035516668,0.062985384,I-MM,I-MM,,,
