no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
25,0.136535969,0.163838592,0.161623769,0.104222478,0.163838592,I-MM,I-SE,,,
26,0.105392549,0.127512523,0.130784528,0.082309407,0.130784528,I-SE,I-SE,,,
27,0.081835096,0.097454315,0.098896272,0.054679997,0.098896272,I-SE,I-SE,,,
28,0.081835096,0.097454315,0.098896272,0.054679997,0.098896272,I-SE,I-SE,,,
29,0.105392549,0.127512523,0.130784528,0.082309407,0.130784528,I-SE,I-SE,,,
30,0.136535969,0.163838592,0.161623769,0.104222478,0.163838592,I-MM,I-SE,,,
31,0.200741045,0.229141878,0.180646245,0.110521129,0.229141878,I-MM,I-MM,,,
32,0.223014052,0.206576984,0.198115818,0.115735511,0.223014052,I-MF,I-MM,,,
33,0.192433026,0.21350183,0.217847116,0.121910521,0.217847116,I-SE,I-MM,,,
34,0.192433026,0.21350183,0.217847116,0.121910521,0.217847116,I-SE,I-MM,,,
35,0.223014052,0.206576984,0.198115818,0.115735511,0.223014052,I-MF,I-SE,,,
36,0.200741045,0.229141878,0.180646245,0.110521129,0.229141878,I-MM,I-MM,,,
37,0.312461615,0.337619431,0.288790814,0.169657229,0.337619431,I-MM,I-MF,,,
38,0.308760976,0.287062754,0.273448178,0.170224767,0.308760976,I-MF,I-MF,,,
39,0.215118342,0.231291515,0.236940174,0.136746607,0.236940174,I-SE,I-MF,,,
40,0.215118342,0.231291515,0.236940174,0.136746607,0.236940174,I-SE,I-MF,,,
41,0.308760976,0.287062754,0.273448178,0.170224767,0.308760976,I-MF,I-MF,,,
42,0.312461615,0.337619431,0.288790814,0.169657229,0.337619431,I-MM,I-MF,,,
43,0.051836497,0.064864447,0.06554656,0.037833301,0.06554656,I-SE,I-MM,,,
44,0.084265517,0.068067778,0.056593542,0.026175155,0.084265517,I-MF,I-MM,,,
45,0.036962779,0.043700177,0.039126374,0.014625732,0.043700177,I-MM,I-MM,,,
46,0.036962779,0.043700177,0.039126374,0.014625732,0.043700177,I-MM,I-MM,,,
47,0.084265517,0.068067778,0.056593542,0.026175155,0.084265517,I-MF,I-MM,,,
48,0.051836497,0.064864447,0.06554656,0.037833301,0.06554656,I-SE,I-MM,,,
49,0.103783117,0.10569462,0.11558207,0.088504411,0.11558207,I-SE,I-SE,,,
50,0.055835258,0.051793328,0.051546157,0.05287543,0.055835258,I-MF,I-NE,,,
51,0.136317462,0.146830023,0.150123226,0.079927842,0.150123226,I-SE,I-SE,,,
52,0.136317462,0.146830023,0.150123226,0.079927842,0.150123226,I-SE,I-SE,,,
53,0.055835258,0.051793328,0.051546157,0.05287543,0.055835258,I-MF,I-NE,,,
54,0.103783117,0.10569462,0.11558207,0.088504411,0.11558207,I-SE,I-SE,,,
55,0.14262671,0.165639687,0.160888527,0.099949202,0.165639687,I-MM,I-SE,,,
56,0.158580683,0.170904964,0.168213747,0.10174101,0.170904964,I-MM,I-MM,,,
57,0.133482112,0.163214999,0.162474989,0.077040909,0.163214999,I-MM,I-MM,,,
58,0.133482112,0.163214999,0.162474989,0.077040909,0.163214999,I-MM,I-MM,,,
59,0.158580683,0.170904964,0.168213747,0.10174101,0.170904964,I-MM,I-MM,,,
60,0.14262671,0.165639687,0.160888527,0.099949202,0.165639687,I-MM,I-MM,,,
61,0.190343664,0.260515253,0.234345401,0.149445344,0.260515253,I-MM,I-MM,,,
62,0.160255186,0.213000859,0.22339929,0.164969676,0.22339929,I-SE,I-MM,,,
63,0.120378904,0.138242263,0.11620399,0.053017497,0.138242263,I-MM,I-MM,,,
64,0.120378904,0.138242263,0.11620399,0.053017497,0.138242263,I-MM,I-MM,,,
65,0.160255186,0.213000859,0.22339929,0.164969676,0.22339929,I-SE,I-MM,,,
66,0.190343664,0.260515253,0.234345401,0.149445344,0.260515253,I-MM,I-MM,,,
67,0.215033416,0.258840635,0.233546784,0.155676308,0.258840635,I-MM,I-MF,,,
68,0.217948875,0.24107231,0.22607467,0.141558587,0.24107231,I-MM,I-MF,,,
69,0.169331325,0.172205576,0.157789805,0.068037359,0.172205576,I-MM,I-MF,,,
70,0.169331325,0.172205576,0.157789805,0.068037359,0.172205576,I-MM,I-MF,,,
71,0.217948875,0.24107231,0.22607467,0.141558587,0.24107231,I-MM,I-MF,,,
72,0.215033416,0.258840635,0.233546784,0.155676308,0.258840635,I-MM,I-MF,,,
73,0.134389697,0.185849396,0.191862442,0.120387852,0.191862442,I-SE,I-MM,,,
74,0.171236759,0.210379029,0.210581603,0.136768402,0.210581603,I-SE,I-MM,,,
75,0.124760481,0.168575456,0.168742566,0.094152464,0.168742566,I-SE,I-MM,,,
76,0.124760481,0.168575456,0.168742566,0.094152464,0.168742566,I-SE,I-MM,,,
77,0.171236759,0.210379029,0.210581603,0.136768402,0.210581603,I-SE,I-MM,,,
78,0.134389697,0.185849396,0.191862442,0.120387852,0.191862442,I-SE,I-MM,,,
79,0.136641369,0.136097791,0.130826363,0.091319156,0.136641369,I-MF,I-MF,,,
80,0.24428952,0.206304091,0.193659161,0.12742234,0.24428952,I-MF,I-MF,,,
81,0.195015461,0.175962199,0.165352,0.090806521,0.195015461,I-MF,I-MF,,,
82,0.195015461,0.175962199,0.165352,0.090806521,0.195015461,I-MF,I-MF,,,
83,0.24428952,0.206304091,0.193659161,0.12742234,0.24428952,I-MF,I-MF,,,
84,0.136641369,0.136097791,0.130826363,0.091319156,0.136641369,I-MF,I-MF,,,
85,0.060000546,0.068170894,0.078705732,0.052347675,0.078705732,I-SE,I-SE,,,
86,0.095911077,0.115442,0.130678805,0.087682103,0.130678805,I-SE,I-SE,,,
87,0.075114389,0.088666454,0.089836469,0.0478494,0.089836469,I-SE,I-SE,,,
88,0.075114389,0.088666454,0.089836469,0.0478494,0.089836469,I-SE,I-SE,,,
89,0.095911077,0.115442,0.130678805,0.087682103,0.130678805,I-SE,I-SE,,,
90,0.060000546,0.068170894,0.078705732,0.052347675,0.078705732,I-SE,I-SE,,,
91,0.081045704,0.106973004,0.108209335,0.080099396,0.108209335,I-SE,I-SE,,,
92,0.079325108,0.106045158,0.100140997,0.07561944,0.106045158,I-MM,I-NE,,,
93,0.092708767,0.098054764,0.10247987,0.085410246,0.10247987,I-SE,I-NE,,,
94,0.092708767,0.098054764,0.10247987,0.085410246,0.10247987,I-SE,I-NE,,,
95,0.079325108,0.106045158,0.100140997,0.07561944,0.106045158,I-MM,I-NE,,,
96,0.081045704,0.106973004,0.108209335,0.080099396,0.108209335,I-SE,I-NE,,,
97,0.031300195,0.039238196,0.052178844,0.042540502,0.052178844,I-SE,I-SE,,,
98,0.138439155,0.148512183,0.171410074,0.109354364,0.171410074,I-SE,I-SE,,,
99,0.066099814,0.077291972,0.090669133,0.046441692,0.090669133,I-SE,I-SE,,,
100,0.066099814,0.077291972,0.090669133,0.046441692,0.090669133,I-SE,I-SE,,,
101,0.138439155,0.148512183,0.171410074,0.109354364,0.171410074,I-SE,I-SE,,,
102,0.031300195,0.039238196,0.052178844,0.042540502,0.052178844,I-SE,I-SE,,,
103,0.064821526,0.082073835,0.103554092,0.083689864,0.103554092,I-SE,I-SE,,,
104,0.120220455,0.144805777,0.159067064,0.105356799,0.159067064,I-SE,I-SE,,,
105,0.092372691,0.110855217,0.118339282,0.05603292,0.118339282,I-SE,I-MM,,,
106,0.092372691,0.110855217,0.118339282,0.05603292,0.118339282,I-SE,I-SE,,,
107,0.120220455,0.144805777,0.159067064,0.105356799,0.159067064,I-SE,I-SE,,,
108,0.064821526,0.082073835,0.103554092,0.083689864,0.103554092,I-SE,I-SE,,,
109,0.091393872,0.123606505,0.127852318,0.087543454,0.127852318,I-SE,I-SE,,,
110,0.149962782,0.188610724,0.186204877,0.11454905,0.188610724,I-MM,I-SE,,,
111,0.041273431,0.052228568,0.053267155,0.018405589,0.053267155,I-SE,I-MM,,,
112,0.041273431,0.052228568,0.053267155,0.018405589,0.053267155,I-SE,I-MM,,,
113,0.149962782,0.188610724,0.186204877,0.11454905,0.188610724,I-MM,I-SE,,,
114,0.091393872,0.123606505,0.127852318,0.087543454,0.127852318,I-SE,I-SE,,,
115,0.188983647,0.21330463,0.19164468,0.114747577,0.21330463,I-MM,I-MF,,,
116,0.138379698,0.144428236,0.147649899,0.093761363,0.147649899,I-SE,I-MF,,,
117,0.144583335,0.177449514,0.168349956,0.102255543,0.177449514,I-MM,I-MF,,,
118,0.144583335,0.177449514,0.168349956,0.102255543,0.177449514,I-MM,I-MF,,,
119,0.138379698,0.144428236,0.147649899,0.093761363,0.147649899,I-SE,I-MF,,,
120,0.188983647,0.21330463,0.19164468,0.114747577,0.21330463,I-MM,I-MF,,,
121,0.207031864,0.233613684,0.194197732,0.117947726,0.233613684,I-MM,I-MF,,,
122,0.263761988,0.286853906,0.265966839,0.156203093,0.286853906,I-MM,I-MF,,,
123,0.249276515,0.254779989,0.257153001,0.129086385,0.257153001,I-SE,I-MF,,,
124,0.249276515,0.254779989,0.257153001,0.129086385,0.257153001,I-SE,I-MF,,,
125,0.263761988,0.286853906,0.265966839,0.156203093,0.286853906,I-MM,I-MF,,,
126,0.207031864,0.233613684,0.194197732,0.117947726,0.233613684,I-MM,I-MF,,,
127,0.122073391,0.163628546,0.145716095,0.080939442,0.163628546,I-MM,I-MM,,,
128,0.094862755,0.110016631,0.111435281,0.067190925,0.111435281,I-SE,I-SE,,,
129,0.09752981,0.111285827,0.120263724,0.063468817,0.120263724,I-SE,I-SE,,,
130,0.09752981,0.111285827,0.120263724,0.063468817,0.120263724,I-SE,I-SE,,,
131,0.094862755,0.110016631,0.111435281,0.067190925,0.111435281,I-SE,I-SE,,,
132,0.122073391,0.163628546,0.145716095,0.080939442,0.163628546,I-MM,I-MM,,,
133,0.24077238,0.270047056,0.245255025,0.155175794,0.270047056,I-MM,I-MF,,,
134,0.220083284,0.23735374,0.222977854,0.136878713,0.23735374,I-MM,I-MF,,,
135,0.116370043,0.11822609,0.106158375,0.061250765,0.11822609,I-MM,I-MM,,,
136,0.116370043,0.11822609,0.106158375,0.061250765,0.11822609,I-MM,I-MM,,,
137,0.220083284,0.23735374,0.222977854,0.136878713,0.23735374,I-MM,I-MF,,,
138,0.24077238,0.270047056,0.245255025,0.155175794,0.270047056,I-MM,I-MF,,,
139,0.164348594,0.209784934,0.190394572,0.12254856,0.209784934,I-MM,I-MM,,,
140,0.167732536,0.208432624,0.212855942,0.140246135,0.212855942,I-SE,I-MM,,,
141,0.115791576,0.149377821,0.162377062,0.088782135,0.162377062,I-SE,I-MM,,,
142,0.115791576,0.149377821,0.162377062,0.088782135,0.162377062,I-SE,I-SE,,,
143,0.167732536,0.208432624,0.212855942,0.140246135,0.212855942,I-SE,I-MM,,,
144,0.164348594,0.209784934,0.190394572,0.12254856,0.209784934,I-MM,I-MM,,,
145,0.137793227,0.133076602,0.133531713,0.087531277,0.137793227,I-MF,I-MM,,,
146,0.15334685,0.164785127,0.157387387,0.111777762,0.164785127,I-MM,I-NE,,,
147,0.179670066,0.159360346,0.147486598,0.091271314,0.179670066,I-MF,I-MM,,,
148,0.179670066,0.159360346,0.147486598,0.091271314,0.179670066,I-MF,I-MM,,,
149,0.15334685,0.164785127,0.157387387,0.111777762,0.164785127,I-MM,I-NE,,,
150,0.137793227,0.133076602,0.133531713,0.087531277,0.137793227,I-MF,I-MM,,,
151,0.239204646,0.268900847,0.219918963,0.128133108,0.268900847,I-MM,I-MF,,,
152,0.264179473,0.259949252,0.236656058,0.142505419,0.264179473,I-MF,I-MM,,,
153,0.094947196,0.109760593,0.094233198,0.04946476,0.109760593,I-MM,I-MM,,,
154,0.094947196,0.109760593,0.094233198,0.04946476,0.109760593,I-MM,I-MM,,,
155,0.264179473,0.259949252,0.236656058,0.142505419,0.264179473,I-MF,I-MM,,,
156,0.239204646,0.268900847,0.219918963,0.128133108,0.268900847,I-MM,I-MF,,,
157,0.30656934,0.34480184,0.291758138,0.165601651,0.34480184,I-MM,I-MM,,,
158,0.27801677,0.275339488,0.251552153,0.144882631,0.27801677,I-MF,I-MF,,,
159,0.167184852,0.15955975,0.150269538,0.079815037,0.167184852,I-MF,I-MF,,,
160,0.167184852,0.15955975,0.150269538,0.079815037,0.167184852,I-MF,I-MM,,,
161,0.27801677,0.275339488,0.251552153,0.144882631,0.27801677,I-MF,I-MF,,,
162,0.30656934,0.34480184,0.291758138,0.165601651,0.34480184,I-MM,I-MF,,,
163,0.078418025,0.106545564,0.106776422,0.064892671,0.106776422,I-SE,I-SE,,,
164,0.088061318,0.117393221,0.127439163,0.085286164,0.127439163,I-SE,I-SE,,,
165,0.098496471,0.095167281,0.089433432,0.040231949,0.098496471,I-MF,I-SE,,,
166,0.098496471,0.095167281,0.089433432,0.040231949,0.098496471,I-MF,I-SE,,,
167,0.088061318,0.117393221,0.127439163,0.085286164,0.127439163,I-SE,I-SE,,,
168,0.078418025,0.106545564,0.106776422,0.064892671,0.106776422,I-SE,I-SE,,,
169,0.226886968,0.254286546,0.209020724,0.109119988,0.254286546,I-MM,I-MM,,,
170,0.195933345,0.234672293,0.223060435,0.141274428,0.234672293,I-MM,I-MM,,,
171,0.091809693,0.111993557,0.119204293,0.070680092,0.119204293,I-SE,I-MM,,,
172,0.091809693,0.111993557,0.119204293,0.070680092,0.119204293,I-SE,I-MM,,,
173,0.195933345,0.234672293,0.223060435,0.141274428,0.234672293,I-MM,I-MM,,,
174,0.226886968,0.254286546,0.209020724,0.109119988,0.254286546,I-MM,I-MM,,,
175,0.126869178,0.127327327,0.122883414,0.105884987,0.127327327,I-MM,I-MM,,,
176,0.141507468,0.178994469,0.186258328,0.12350983,0.186258328,I-SE,I-SE,,,
177,0.095346285,0.138017591,0.159980984,0.105490008,0.159980984,I-SE,I-MM,,,
178,0.095346285,0.138017591,0.159980984,0.105490008,0.159980984,I-SE,I-MM,,,
179,0.141507468,0.178994469,0.186258328,0.12350983,0.186258328,I-SE,I-MM,,,
180,0.126869178,0.127327327,0.122883414,0.105884987,0.127327327,I-MM,I-MM,,,
181,0.17465992,0.141033413,0.122892654,0.080218171,0.17465992,I-MF,I-MF,,,
182,0.087981472,0.091493319,0.097639631,0.066471643,0.097639631,I-SE,I-MF,,,
183,0.163534973,0.165370118,0.16891783,0.107564701,0.16891783,I-SE,I-MF,,,
184,0.163534973,0.165370118,0.16891783,0.107564701,0.16891783,I-SE,I-MF,,,
185,0.087981472,0.091493319,0.097639631,0.066471643,0.097639631,I-SE,I-MF,,,
186,0.17465992,0.141033413,0.122892654,0.080218171,0.17465992,I-MF,I-MF,,,
187,0.112890761,0.1276263,0.132239726,0.06569345,0.132239726,I-SE,I-MM,,,
188,0.18082921,0.203930997,0.172398164,0.099786765,0.203930997,I-MM,I-MM,,,
189,0.161773594,0.17861259,0.176386497,0.108248129,0.17861259,I-MM,I-MM,,,
190,0.161773594,0.17861259,0.176386497,0.108248129,0.17861259,I-MM,I-MM,,,
191,0.18082921,0.203930997,0.172398164,0.099786765,0.203930997,I-MM,I-MM,,,
192,0.112890761,0.1276263,0.132239726,0.06569345,0.132239726,I-SE,I-MM,,,
193,0.081298429,0.070230459,0.057402951,0.031620343,0.081298429,I-MF,I-MM,,,
194,0.105740762,0.105135622,0.10028134,0.069454792,0.105740762,I-MF,I-MM,,,
195,0.151359826,0.163118444,0.158241564,0.098195885,0.163118444,I-MM,I-MM,,,
196,0.151359826,0.163118444,0.158241564,0.098195885,0.163118444,I-MM,I-MM,,,
197,0.105740762,0.105135622,0.10028134,0.069454792,0.105740762,I-MF,I-MM,,,
198,0.081298429,0.070230459,0.057402951,0.031620343,0.081298429,I-MF,I-MM,,,
199,0.198142077,0.244081356,0.21042306,0.127149681,0.244081356,I-MM,I-MM,,,
200,0.218217853,0.239125159,0.226820626,0.137004974,0.239125159,I-MM,I-MM,,,
201,0.125537687,0.134390178,0.139912697,0.062491992,0.139912697,I-SE,I-SE,,,
202,0.125537687,0.134390178,0.139912697,0.062491992,0.139912697,I-SE,I-MM,,,
203,0.218217853,0.239125159,0.226820626,0.137004974,0.239125159,I-MM,I-MM,,,
204,0.198142077,0.244081356,0.21042306,0.127149681,0.244081356,I-MM,I-SE,,,
205,0.249018655,0.279432247,0.233224181,0.131220349,0.279432247,I-MM,I-MM,,,
206,0.187143391,0.192726683,0.187762945,0.111536053,0.192726683,I-MM,I-MM,,,
207,0.102405305,0.122648047,0.124090915,0.059541698,0.124090915,I-SE,I-MM,,,
208,0.102405305,0.122648047,0.124090915,0.059541698,0.124090915,I-SE,I-SE,,,
209,0.187143391,0.192726683,0.187762945,0.111536053,0.192726683,I-MM,I-MM,,,
210,0.249018655,0.279432247,0.233224181,0.131220349,0.279432247,I-MM,I-MM,,,
211,0.206816739,0.24761197,0.199074819,0.114716208,0.24761197,I-MM,I-MM,,,
212,0.137261932,0.16065352,0.161848313,0.109840792,0.161848313,I-SE,I-MM,,,
213,0.128651875,0.159172684,0.174952253,0.083212892,0.174952253,I-SE,I-SE,,,
214,0.128651875,0.159172684,0.174952253,0.083212892,0.174952253,I-SE,I-SE,,,
215,0.137261932,0.16065352,0.161848313,0.109840792,0.161848313,I-SE,I-MM,,,
216,0.206816739,0.24761197,0.199074819,0.114716208,0.24761197,I-MM,I-MM,,,
217,0.136956049,0.133009066,0.128852283,0.089929032,0.136956049,I-MF,I-MF,,,
218,0.125343009,0.130392634,0.124540943,0.076280793,0.130392634,I-MM,I-MM,,,
219,0.189969943,0.207084137,0.21454791,0.137117691,0.21454791,I-SE,I-MM,,,
220,0.189969943,0.207084137,0.21454791,0.137117691,0.21454791,I-SE,I-MF,,,
221,0.125343009,0.130392634,0.124540943,0.076280793,0.130392634,I-MM,I-SE,,,
222,0.136956049,0.133009066,0.128852283,0.089929032,0.136956049,I-MF,I-MF,,,
223,0.164354123,0.150002206,0.134397368,0.079998843,0.164354123,I-MF,I-MF,,,
224,0.144760586,0.115904469,0.111250175,0.065852648,0.144760586,I-MF,I-MF,,,
225,0.18843451,0.213977764,0.222838643,0.128438885,0.222838643,I-SE,I-MF,,,
226,0.18843451,0.213977764,0.222838643,0.128438885,0.222838643,I-SE,I-MF,,,
227,0.144760586,0.115904469,0.111250175,0.065852648,0.144760586,I-MF,I-MF,,,
228,0.164354123,0.150002206,0.134397368,0.079998843,0.164354123,I-MF,I-MF,,,
229,0.189962289,0.220989159,0.170132415,0.092746328,0.220989159,I-MM,I-MM,,,
230,0.181498727,0.171437677,0.143638349,0.089239451,0.181498727,I-MF,I-MM,,,
231,0.098098267,0.108559524,0.110348758,0.050806188,0.110348758,I-SE,I-MM,,,
232,0.098098267,0.108559524,0.110348758,0.050806188,0.110348758,I-SE,I-MM,,,
233,0.181498727,0.171437677,0.143638349,0.089239451,0.181498727,I-MF,I-MM,,,
234,0.189962289,0.220989159,0.170132415,0.092746328,0.220989159,I-MM,I-MM,,,
235,0.11491873,0.147967904,0.127664206,0.074452003,0.147967904,I-MM,I-MM,,,
236,0.144484728,0.186819364,0.174704729,0.101038647,0.186819364,I-MM,I-MM,,,
237,0.150756089,0.192711803,0.203353552,0.092106859,0.203353552,I-SE,I-MM,,,
238,0.150756089,0.192711803,0.203353552,0.092106859,0.203353552,I-SE,I-MM,,,
239,0.144484728,0.186819364,0.174704729,0.101038647,0.186819364,I-MM,I-MM,,,
240,0.11491873,0.147967904,0.127664206,0.074452003,0.147967904,I-MM,I-MM,,,
241,0.154358205,0.164247834,0.139679899,0.084175959,0.164247834,I-MM,I-MF,,,
242,0.101456643,0.102260407,0.092139108,0.04221517,0.102260407,I-MM,I-MF,,,
243,0.204442117,0.1914687,0.180533559,0.10912949,0.204442117,I-MF,I-MF,,,
244,0.144146747,0.202997431,0.176163599,0.111362352,0.202997431,I-MM,I-MM,,,
245,0.204321488,0.253503391,0.239374856,0.145936276,0.253503391,I-MM,I-MM,,,
246,0.188469483,0.208732048,0.22035504,0.136700848,0.22035504,I-SE,I-MF,,,
247,0.188469483,0.208732048,0.22035504,0.136700848,0.22035504,I-SE,I-MF,,,
248,0.204321488,0.253503391,0.239374856,0.145936276,0.253503391,I-MM,I-MM,,,
249,0.144146747,0.202997431,0.176163599,0.111362352,0.202997431,I-MM,I-MM,,,
250,0.219143738,0.257977284,0.238428452,0.140811783,0.257977284,I-MM,I-MM,,,
251,0.237275514,0.271320693,0.271169615,0.179153309,0.271320693,I-MM,I-MM,,,
252,0.120837482,0.127429135,0.124535816,0.063277354,0.127429135,I-MM,I-SE,,,
253,0.120837482,0.127429135,0.124535816,0.063277354,0.127429135,I-MM,I-SE,,,
254,0.237275514,0.271320693,0.271169615,0.179153309,0.271320693,I-MM,I-MM,,,
255,0.219143738,0.257977284,0.238428452,0.140811783,0.257977284,I-MM,I-MM,,,
256,0.16125724,0.187536365,0.162132075,0.101633782,0.187536365,I-MM,I-MM,,,
257,0.094202224,0.108569908,0.10698753,0.072093234,0.108569908,I-MM,I-MM,,,
258,0.121037096,0.127142947,0.124841927,0.0657958,0.127142947,I-MM,I-SE,,,
259,0.121037096,0.127142947,0.124841927,0.0657958,0.127142947,I-MM,I-MM,,,
260,0.094202224,0.108569908,0.10698753,0.072093234,0.108569908,I-MM,I-MM,,,
261,0.16125724,0.187536365,0.162132075,0.101633782,0.187536365,I-MM,I-MM,,,
262,0.027214373,0.037109826,0.053632529,0.174170498,0.174170498,I-NE,I-NE,,,
263,0.01185058,0.015085164,0.025085881,0.152157836,0.152157836,I-NE,I-NE,,,
264,0.016864064,0.013910602,0.020054447,0.125181265,0.125181265,I-NE,I-NE,,,
265,0.016864064,0.013910602,0.020054447,0.125181265,0.125181265,I-NE,I-NE,,,
266,0.01185058,0.015085164,0.025085881,0.152157836,0.152157836,I-NE,I-NE,,,
267,0.027214373,0.037109826,0.053632529,0.174170498,0.174170498,I-NE,I-NE,,,
268,0.191525061,0.169785869,0.153769645,0.087999094,0.191525061,I-MF,I-MF,,,
269,0.136998633,0.142587783,0.129225944,0.074512142,0.142587783,I-MM,I-MF,,,
270,0.164953397,0.181896551,0.168310106,0.08200558,0.181896551,I-MM,I-MF,,,
271,0.298883768,0.274568881,0.244162763,0.146579625,0.298883768,I-MF,I-MF,,,
272,0.151051931,0.134375661,0.122655054,0.064799826,0.151051931,I-MF,I-MM,,,
273,0.31596004,0.265297282,0.249265243,0.150654396,0.31596004,I-MF,I-MF,,,
274,0.31596004,0.265297282,0.249265243,0.150654396,0.31596004,I-MF,I-MF,,,
275,0.151051931,0.134375661,0.122655054,0.064799826,0.151051931,I-MF,I-MF,,,
276,0.298883768,0.274568881,0.244162763,0.146579625,0.298883768,I-MF,I-MF,,,
277,0.086535796,0.104048289,0.107141117,0.077545165,0.107141117,I-SE,I-MM,,,
278,0.070902802,0.073855751,0.083733893,0.053110665,0.083733893,I-SE,I-SE,,,
279,0.086993091,0.085601425,0.09401865,0.06556262,0.09401865,I-SE,I-SE,,,
280,0.086993091,0.085601425,0.09401865,0.06556262,0.09401865,I-SE,I-SE,,,
281,0.070902802,0.073855751,0.083733893,0.053110665,0.083733893,I-SE,I-SE,,,
282,0.086535796,0.104048289,0.107141117,0.077545165,0.107141117,I-SE,I-SE,,,
283,0.156179111,0.195870795,0.159092212,0.089282901,0.195870795,I-MM,I-MM,,,
284,0.109997372,0.135651922,0.141436881,0.097769575,0.141436881,I-SE,I-MM,,,
285,0.069965343,0.076992581,0.060202704,0.018429992,0.076992581,I-MM,I-SE,,,
286,0.069965343,0.076992581,0.060202704,0.018429992,0.076992581,I-MM,I-SE,,,
287,0.109997372,0.135651922,0.141436881,0.097769575,0.141436881,I-SE,I-MM,,,
288,0.156179111,0.195870795,0.159092212,0.089282901,0.195870795,I-MM,I-MM,,,
289,0.178350268,0.205260647,0.166824143,0.099410471,0.205260647,I-MM,I-MF,,,
290,0.141689973,0.141606049,0.137856912,0.084821133,0.141689973,I-MF,I-MF,,,
291,0.102554878,0.12668306,0.126028622,0.070956092,0.12668306,I-MM,I-MF,,,
292,0.102554878,0.12668306,0.126028622,0.070956092,0.12668306,I-MM,I-MF,,,
293,0.141689973,0.141606049,0.137856912,0.084821133,0.141689973,I-MF,I-MF,,,
294,0.178350268,0.205260647,0.166824143,0.099410471,0.205260647,I-MM,I-MF,,,
295,0.000195517,0.000455464,0.002782881,0.020198662,0.020198662,I-NE,I-NE,,,
296,0.001587217,0.002438641,0.004165642,0.090645389,0.090645389,I-NE,I-NE,,,
297,0.000653016,0.000810256,0.001329542,0.045685296,0.045685296,I-NE,I-NE,,,
298,0.000653016,0.000810256,0.001329542,0.045685296,0.045685296,I-NE,I-NE,,,
299,0.001587217,0.002438641,0.004165642,0.090645389,0.090645389,I-NE,I-NE,,,
300,0.000195517,0.000455464,0.002782881,0.020198662,0.020198662,I-NE,I-NE,,,
301,0.21901972,0.231546222,0.20575856,0.124519893,0.231546222,I-MM,I-MF,,,
302,0.25032358,0.261203654,0.252305636,0.157068772,0.261203654,I-MM,I-MF,,,
303,0.173836041,0.167609787,0.159662137,0.077580501,0.173836041,I-MF,I-MF,,,
304,0.173836041,0.167609787,0.159662137,0.077580501,0.173836041,I-MF,I-MF,,,
305,0.25032358,0.261203654,0.252305636,0.157068772,0.261203654,I-MM,I-MF,,,
306,0.21901972,0.231546222,0.20575856,0.124519893,0.231546222,I-MM,I-MF,,,
307,0.091055629,0.09840669,0.098486392,0.060085263,0.098486392,I-SE,I-MM,,,
