no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
43,0.894097991,0.895607669,0.904299271,0.893081703,0.904299271,I-SE,I-MM,,,
44,0.880004832,0.883445721,0.869337474,0.723660008,0.883445721,I-MM,I-MM,,,
45,0.738588609,0.761116164,0.754578574,0.618553546,0.761116164,I-MM,I-MM,,,
46,0.738588609,0.761116164,0.754578574,0.618553546,0.761116164,I-MM,I-MM,,,
47,0.880004832,0.883445721,0.869337474,0.723660008,0.883445721,I-MM,I-MM,,,
48,0.894097991,0.895607669,0.904299271,0.893081703,0.904299271,I-SE,I-MM,,,
49,0.865591443,0.838197943,0.837956753,0.775139873,0.865591443,I-MF,I-SE,,,
50,0.83874769,0.82106742,0.809376183,0.712519527,0.83874769,I-MF,I-NE,,,
51,0.845703316,0.8626143,0.860504803,0.771831193,0.8626143,I-MM,I-SE,,,
52,0.845703316,0.8626143,0.860504803,0.771831193,0.8626143,I-MM,I-SE,,,
53,0.83874769,0.82106742,0.809376183,0.712519527,0.83874769,I-MF,I-NE,,,
54,0.865591443,0.838197943,0.837956753,0.775139873,0.865591443,I-MF,I-SE,,,
55,0.910032415,0.896671495,0.883485615,0.738525846,0.910032415,I-MF,I-SE,,,
56,0.929523553,0.926312318,0.923653556,0.813213961,0.929523553,I-MF,I-MM,,,
57,0.932117929,0.943689535,0.950882916,0.875332957,0.950882916,I-SE,I-MM,,,
58,0.932117929,0.943689535,0.950882916,0.875332957,0.950882916,I-SE,I-MM,,,
59,0.929523553,0.926312318,0.923653556,0.813213961,0.929523553,I-MF,I-MM,,,
60,0.910032415,0.896671495,0.883485615,0.738525846,0.910032415,I-MF,I-MM,,,
61,0.836987938,0.857419495,0.862358161,0.816256217,0.862358161,I-SE,I-MM,,,
62,0.871631407,0.903000078,0.915945384,0.891665014,0.915945384,I-SE,I-MM,,,
63,0.596043962,0.644881515,0.672821103,0.730900299,0.730900299,I-NE,I-MM,,,
64,0.596043962,0.644881515,0.672821103,0.730900299,0.730900299,I-NE,I-MM,,,
65,0.871631407,0.903000078,0.915945384,0.891665014,0.915945384,I-SE,I-MM,,,
66,0.836987938,0.857419495,0.862358161,0.816256217,0.862358161,I-SE,I-MM,,,
67,0.940998621,0.948693021,0.954317547,0.899412404,0.954317547,I-SE,I-MF,,,
68,0.894695769,0.905976981,0.907261861,0.851333496,0.907261861,I-SE,I-MF,,,
69,0.818960639,0.833781421,0.835613812,0.760047491,0.835613812,I-SE,I-MF,,,
70,0.818960639,0.833781421,0.835613812,0.760047491,0.835613812,I-SE,I-MF,,,
71,0.894695769,0.905976981,0.907261861,0.851333496,0.907261861,I-SE,I-MF,,,
72,0.940998621,0.948693021,0.954317547,0.899412404,0.954317547,I-SE,I-MF,,,
73,0.845894259,0.876059743,0.899749016,0.925601924,0.925601924,I-NE,I-MM,,,
74,0.886891442,0.913665685,0.921340704,0.855711657,0.921340704,I-SE,I-MM,,,
75,0.885457972,0.908775604,0.913817742,0.815207947,0.913817742,I-SE,I-MM,,,
76,0.885457972,0.908775604,0.913817742,0.815207947,0.913817742,I-SE,I-MM,,,
77,0.886891442,0.913665685,0.921340704,0.855711657,0.921340704,I-SE,I-MM,,,
78,0.845894259,0.876059743,0.899749016,0.925601924,0.925601924,I-NE,I-MM,,,
79,0.942259764,0.932157568,0.91385862,0.744903818,0.942259764,I-MF,I-MF,,,
80,0.968633808,0.955273062,0.950197228,0.825816398,0.968633808,I-MF,I-MF,,,
81,0.92773243,0.930638333,0.923288931,0.788132013,0.930638333,I-MM,I-MF,,,
82,0.92773243,0.930638333,0.923288931,0.788132013,0.930638333,I-MM,I-MF,,,
83,0.968633808,0.955273062,0.950197228,0.825816398,0.968633808,I-MF,I-MF,,,
84,0.942259764,0.932157568,0.91385862,0.744903818,0.942259764,I-MF,I-MF,,,
85,0.9001066,0.881217743,0.878543517,0.798209477,0.9001066,I-MF,I-SE,,,
86,0.818605491,0.834108473,0.83464567,0.736184603,0.83464567,I-SE,I-SE,,,
87,0.801922305,0.83396698,0.840922071,0.781141316,0.840922071,I-SE,I-SE,,,
88,0.801922305,0.83396698,0.840922071,0.781141316,0.840922071,I-SE,I-SE,,,
89,0.818605491,0.834108473,0.83464567,0.736184603,0.83464567,I-SE,I-SE,,,
90,0.9001066,0.881217743,0.878543517,0.798209477,0.9001066,I-MF,I-SE,,,
91,0.820217345,0.843363596,0.86986594,0.931532207,0.931532207,I-NE,I-SE,,,
92,0.771033625,0.752418313,0.732218921,0.6029215,0.771033625,I-MF,I-NE,,,
93,0.934355443,0.92491695,0.905675782,0.734818664,0.934355443,I-MF,I-NE,,,
94,0.934355443,0.92491695,0.905675782,0.734818664,0.934355443,I-MF,I-NE,,,
95,0.771033625,0.752418313,0.732218921,0.6029215,0.771033625,I-MF,I-NE,,,
96,0.820217345,0.843363596,0.86986594,0.931532207,0.931532207,I-NE,I-NE,,,
97,0.630347098,0.662245952,0.694865805,0.814690371,0.814690371,I-NE,I-SE,,,
98,0.940050248,0.923848452,0.916297251,0.795920132,0.940050248,I-MF,I-SE,,,
99,0.740148047,0.779074172,0.812663071,0.910872828,0.910872828,I-NE,I-SE,,,
100,0.740148047,0.779074172,0.812663071,0.910872828,0.910872828,I-NE,I-SE,,,
101,0.940050248,0.923848452,0.916297251,0.795920132,0.940050248,I-MF,I-SE,,,
102,0.630347098,0.662245952,0.694865805,0.814690371,0.814690371,I-NE,I-SE,,,
103,0.832876957,0.857744856,0.874629123,0.891829043,0.891829043,I-NE,I-SE,,,
104,0.89605105,0.897072025,0.88807296,0.73348737,0.897072025,I-MM,I-SE,,,
105,0.716114319,0.736000773,0.740273447,0.656291093,0.740273447,I-SE,I-MM,,,
106,0.716114319,0.736000773,0.740273447,0.656291093,0.740273447,I-SE,I-SE,,,
107,0.89605105,0.897072025,0.88807296,0.73348737,0.897072025,I-MM,I-SE,,,
108,0.832876957,0.857744856,0.874629123,0.891829043,0.891829043,I-NE,I-SE,,,
109,0.708060338,0.73560989,0.733100289,0.607464663,0.73560989,I-MM,I-SE,,,
110,0.795555983,0.81113646,0.81019162,0.711279842,0.81113646,I-MM,I-SE,,,
111,0.722517649,0.746672262,0.759190878,0.72773116,0.759190878,I-SE,I-MM,,,
112,0.722517649,0.746672262,0.759190878,0.72773116,0.759190878,I-SE,I-MM,,,
113,0.795555983,0.81113646,0.81019162,0.711279842,0.81113646,I-MM,I-SE,,,
114,0.708060338,0.73560989,0.733100289,0.607464663,0.73560989,I-MM,I-SE,,,
115,0.956429691,0.96158713,0.969384482,0.923480398,0.969384482,I-SE,I-MF,,,
116,0.927539881,0.935025822,0.932786834,0.825572958,0.935025822,I-MM,I-MF,,,
117,0.764357073,0.808429641,0.818147771,0.758133916,0.818147771,I-SE,I-MF,,,
118,0.764357073,0.808429641,0.818147771,0.758133916,0.818147771,I-SE,I-MF,,,
119,0.927539881,0.935025822,0.932786834,0.825572958,0.935025822,I-MM,I-MF,,,
120,0.956429691,0.96158713,0.969384482,0.923480398,0.969384482,I-SE,I-MF,,,
121,0.940744462,0.923235617,0.910763053,0.759714197,0.940744462,I-MF,I-MF,,,
122,0.922583874,0.926240971,0.913811936,0.763292887,0.926240971,I-MM,I-MF,,,
123,0.934417408,0.942374105,0.940206726,0.84342163,0.942374105,I-MM,I-MF,,,
124,0.934417408,0.942374105,0.940206726,0.84342163,0.942374105,I-MM,I-MF,,,
125,0.922583874,0.926240971,0.913811936,0.763292887,0.926240971,I-MM,I-MF,,,
126,0.940744462,0.923235617,0.910763053,0.759714197,0.940744462,I-MF,I-MF,,,
127,0.786006992,0.804614408,0.802273617,0.697888616,0.804614408,I-MM,I-MM,,,
128,0.841651004,0.845436642,0.834041047,0.70060307,0.845436642,I-MM,I-SE,,,
129,0.838449601,0.858203888,0.864703722,0.800278803,0.864703722,I-SE,I-SE,,,
130,0.838449601,0.858203888,0.864703722,0.800278803,0.864703722,I-SE,I-SE,,,
131,0.841651004,0.845436642,0.834041047,0.70060307,0.845436642,I-MM,I-SE,,,
132,0.786006992,0.804614408,0.802273617,0.697888616,0.804614408,I-MM,I-MM,,,
133,0.963994274,0.967454762,0.960837079,0.843750883,0.967454762,I-MM,I-MF,,,
134,0.916504186,0.91936161,0.924071866,0.853625608,0.924071866,I-SE,I-MF,,,
135,0.896681688,0.922157345,0.931173552,0.874052556,0.931173552,I-SE,I-MM,,,
136,0.896681688,0.922157345,0.931173552,0.874052556,0.931173552,I-SE,I-MM,,,
137,0.916504186,0.91936161,0.924071866,0.853625608,0.924071866,I-SE,I-MF,,,
138,0.963994274,0.967454762,0.960837079,0.843750883,0.967454762,I-MM,I-MF,,,
139,0.94197903,0.93189472,0.919214669,0.765360898,0.94197903,I-MF,I-MM,,,
140,0.880319995,0.881348327,0.872319842,0.730860994,0.881348327,I-MM,I-MM,,,
141,0.913468011,0.915260892,0.9144404,0.803774921,0.915260892,I-MM,I-MM,,,
142,0.913468011,0.915260892,0.9144404,0.803774921,0.915260892,I-MM,I-SE,,,
143,0.880319995,0.881348327,0.872319842,0.730860994,0.881348327,I-MM,I-MM,,,
144,0.94197903,0.93189472,0.919214669,0.765360898,0.94197903,I-MF,I-MM,,,
145,0.855221229,0.845141257,0.84847749,0.793215399,0.855221229,I-MF,I-MM,,,
146,0.868241048,0.828609839,0.813548011,0.670870546,0.868241048,I-MF,I-NE,,,
147,0.862724413,0.812378219,0.787964688,0.629352755,0.862724413,I-MF,I-MM,,,
148,0.862724413,0.812378219,0.787964688,0.629352755,0.862724413,I-MF,I-MM,,,
149,0.868241048,0.828609839,0.813548011,0.670870546,0.868241048,I-MF,I-NE,,,
150,0.855221229,0.845141257,0.84847749,0.793215399,0.855221229,I-MF,I-MM,,,
151,0.954256756,0.942033234,0.931021364,0.777593423,0.954256756,I-MF,I-MF,,,
152,0.952166087,0.94217099,0.927097292,0.759889191,0.952166087,I-MF,I-MM,,,
153,0.741905569,0.783248294,0.781606252,0.682313366,0.783248294,I-MM,I-MM,,,
154,0.741905569,0.783248294,0.781606252,0.682313366,0.783248294,I-MM,I-MM,,,
155,0.952166087,0.94217099,0.927097292,0.759889191,0.952166087,I-MF,I-MM,,,
156,0.954256756,0.942033234,0.931021364,0.777593423,0.954256756,I-MF,I-MF,,,
157,0.974192813,0.973182825,0.96588588,0.843688592,0.974192813,I-MF,I-MM,,,
158,0.95358959,0.939723583,0.924262134,0.770368006,0.95358959,I-MF,I-MF,,,
159,0.872351895,0.88557174,0.881804637,0.77815964,0.88557174,I-MM,I-MF,,,
160,0.872351895,0.88557174,0.881804637,0.77815964,0.88557174,I-MM,I-MM,,,
161,0.95358959,0.939723583,0.924262134,0.770368006,0.95358959,I-MF,I-MF,,,
162,0.974192813,0.973182825,0.96588588,0.843688592,0.974192813,I-MF,I-MF,,,
163,0.909880843,0.899464691,0.886641602,0.736962288,0.909880843,I-MF,I-SE,,,
164,0.942626542,0.946023228,0.934333246,0.780420279,0.946023228,I-MM,I-SE,,,
165,0.757605734,0.772602351,0.762241475,0.61758951,0.772602351,I-MM,I-SE,,,
166,0.757605734,0.772602351,0.762241475,0.61758951,0.772602351,I-MM,I-SE,,,
167,0.942626542,0.946023228,0.934333246,0.780420279,0.946023228,I-MM,I-SE,,,
168,0.909880843,0.899464691,0.886641602,0.736962288,0.909880843,I-MF,I-SE,,,
169,0.936136418,0.910000892,0.89542707,0.742472214,0.936136418,I-MF,I-MM,,,
170,0.909762323,0.906977596,0.892835006,0.746325042,0.909762323,I-MF,I-MM,,,
171,0.87741501,0.892695109,0.892210475,0.786752004,0.892695109,I-MM,I-MM,,,
172,0.87741501,0.892695109,0.892210475,0.786752004,0.892695109,I-MM,I-MM,,,
173,0.909762323,0.906977596,0.892835006,0.746325042,0.909762323,I-MF,I-MM,,,
174,0.936136418,0.910000892,0.89542707,0.742472214,0.936136418,I-MF,I-MM,,,
175,0.858614419,0.867933079,0.875200016,0.802057783,0.875200016,I-SE,I-MM,,,
176,0.881981104,0.88970652,0.872235394,0.71256489,0.88970652,I-MM,I-SE,,,
177,0.757053937,0.817660741,0.845608435,0.926073175,0.926073175,I-NE,I-MM,,,
178,0.757053937,0.817660741,0.845608435,0.926073175,0.926073175,I-NE,I-MM,,,
179,0.881981104,0.88970652,0.872235394,0.71256489,0.88970652,I-MM,I-MM,,,
180,0.858614419,0.867933079,0.875200016,0.802057783,0.875200016,I-SE,I-MM,,,
181,0.86265146,0.83204157,0.822768829,0.709541412,0.86265146,I-MF,I-MF,,,
182,0.923730754,0.934934897,0.943596032,0.913709001,0.943596032,I-SE,I-MF,,,
183,0.94860003,0.955597358,0.953894825,0.831718541,0.955597358,I-MM,I-MF,,,
184,0.94860003,0.955597358,0.953894825,0.831718541,0.955597358,I-MM,I-MF,,,
185,0.923730754,0.934934897,0.943596032,0.913709001,0.943596032,I-SE,I-MF,,,
186,0.86265146,0.83204157,0.822768829,0.709541412,0.86265146,I-MF,I-MF,,,
187,0.840280584,0.853479246,0.846295802,0.701444153,0.853479246,I-MM,I-MM,,,
188,0.945346109,0.920494766,0.902217402,0.757677909,0.945346109,I-MF,I-MM,,,
189,0.910423216,0.91259539,0.908380721,0.812982293,0.91259539,I-MM,I-MM,,,
190,0.910423216,0.91259539,0.908380721,0.812982293,0.91259539,I-MM,I-MM,,,
191,0.945346109,0.920494766,0.902217402,0.757677909,0.945346109,I-MF,I-MM,,,
192,0.840280584,0.853479246,0.846295802,0.701444153,0.853479246,I-MM,I-MM,,,
193,0.904552748,0.914343372,0.926176435,0.904406856,0.926176435,I-SE,I-MM,,,
194,0.882015046,0.879287387,0.88490944,0.855362971,0.88490944,I-SE,I-MM,,,
195,0.937281226,0.944144452,0.948645579,0.877260269,0.948645579,I-SE,I-MM,,,
196,0.937281226,0.944144452,0.948645579,0.877260269,0.948645579,I-SE,I-MM,,,
197,0.882015046,0.879287387,0.88490944,0.855362971,0.88490944,I-SE,I-MM,,,
198,0.904552748,0.914343372,0.926176435,0.904406856,0.926176435,I-SE,I-MM,,,
199,0.951917731,0.942505694,0.927052357,0.766326682,0.951917731,I-MF,I-MM,,,
200,0.940404259,0.921559308,0.910286341,0.788400401,0.940404259,I-MF,I-MM,,,
201,0.869240396,0.864769743,0.873634965,0.82974842,0.873634965,I-SE,I-SE,,,
202,0.869240396,0.864769743,0.873634965,0.82974842,0.873634965,I-SE,I-MM,,,
203,0.940404259,0.921559308,0.910286341,0.788400401,0.940404259,I-MF,I-MM,,,
204,0.951917731,0.942505694,0.927052357,0.766326682,0.951917731,I-MF,I-SE,,,
205,0.913813589,0.885039067,0.871541321,0.736957685,0.913813589,I-MF,I-MM,,,
206,0.936673123,0.918483803,0.901832247,0.746438231,0.936673123,I-MF,I-MM,,,
207,0.670144425,0.719576655,0.760107889,0.874423983,0.874423983,I-NE,I-MM,,,
208,0.670144425,0.719576655,0.760107889,0.874423983,0.874423983,I-NE,I-SE,,,
209,0.936673123,0.918483803,0.901832247,0.746438231,0.936673123,I-MF,I-MM,,,
210,0.913813589,0.885039067,0.871541321,0.736957685,0.913813589,I-MF,I-MM,,,
211,0.929729156,0.904971035,0.890916995,0.741886943,0.929729156,I-MF,I-MM,,,
212,0.929401233,0.949339742,0.964286288,0.94934194,0.964286288,I-SE,I-MM,,,
213,0.811869393,0.848605751,0.85869701,0.801539541,0.85869701,I-SE,I-SE,,,
214,0.811869393,0.848605751,0.85869701,0.801539541,0.85869701,I-SE,I-SE,,,
215,0.929401233,0.949339742,0.964286288,0.94934194,0.964286288,I-SE,I-MM,,,
216,0.929729156,0.904971035,0.890916995,0.741886943,0.929729156,I-MF,I-MM,,,
217,0.936701472,0.933471231,0.930300228,0.834773927,0.936701472,I-MF,I-MF,,,
218,0.859499233,0.854765173,0.847973866,0.754025519,0.859499233,I-MF,I-MM,,,
219,0.940367396,0.956653261,0.959419953,0.896060651,0.959419953,I-SE,I-MM,,,
220,0.940367396,0.956653261,0.959419953,0.896060651,0.959419953,I-SE,I-MF,,,
221,0.859499233,0.854765173,0.847973866,0.754025519,0.859499233,I-MF,I-SE,,,
222,0.936701472,0.933471231,0.930300228,0.834773927,0.936701472,I-MF,I-MF,,,
223,0.844848349,0.801639093,0.790605423,0.668356427,0.844848349,I-MF,I-MF,,,
224,0.877692779,0.846124733,0.836251738,0.708117226,0.877692779,I-MF,I-MF,,,
225,0.915874895,0.938182201,0.943585536,0.86128666,0.943585536,I-SE,I-MF,,,
226,0.915874895,0.938182201,0.943585536,0.86128666,0.943585536,I-SE,I-MF,,,
227,0.877692779,0.846124733,0.836251738,0.708117226,0.877692779,I-MF,I-MF,,,
228,0.844848349,0.801639093,0.790605423,0.668356427,0.844848349,I-MF,I-MF,,,
229,0.94861044,0.950392948,0.938059883,0.803254162,0.950392948,I-MM,I-MM,,,
230,0.938461042,0.95349805,0.950064813,0.834436851,0.95349805,I-MM,I-MM,,,
231,0.88298361,0.890512306,0.882594104,0.736532665,0.890512306,I-MM,I-MM,,,
232,0.88298361,0.890512306,0.882594104,0.736532665,0.890512306,I-MM,I-MM,,,
233,0.938461042,0.95349805,0.950064813,0.834436851,0.95349805,I-MM,I-MM,,,
234,0.94861044,0.950392948,0.938059883,0.803254162,0.950392948,I-MM,I-MM,,,
235,0.914319008,0.914727363,0.906019115,0.757307996,0.914727363,I-MM,I-MM,,,
236,0.946024015,0.955599755,0.954644579,0.855040852,0.955599755,I-MM,I-MM,,,
237,0.872669271,0.889770009,0.893071296,0.815634681,0.893071296,I-SE,I-MM,,,
238,0.872669271,0.889770009,0.893071296,0.815634681,0.893071296,I-SE,I-MM,,,
239,0.946024015,0.955599755,0.954644579,0.855040852,0.955599755,I-MM,I-MM,,,
240,0.914319008,0.914727363,0.906019115,0.757307996,0.914727363,I-MM,I-MM,,,
241,0.953252305,0.967905105,0.964788936,0.906705947,0.967905105,I-MM,I-MF,,,
242,0.863858114,0.878184662,0.870500964,0.722540135,0.878184662,I-MM,I-MF,,,
243,0.969870971,0.958554369,0.947281616,0.810849495,0.969870971,I-MF,I-MF,,,
244,0.842022136,0.876490509,0.884892021,0.832894816,0.884892021,I-SE,I-MM,,,
245,0.860168538,0.867462143,0.864824228,0.74481067,0.867462143,I-MM,I-MM,,,
246,0.936811937,0.949555994,0.94824741,0.835632712,0.949555994,I-MM,I-MF,,,
247,0.936811937,0.949555994,0.94824741,0.835632712,0.949555994,I-MM,I-MF,,,
248,0.860168538,0.867462143,0.864824228,0.74481067,0.867462143,I-MM,I-MM,,,
249,0.842022136,0.876490509,0.884892021,0.832894816,0.884892021,I-SE,I-MM,,,
250,0.939426291,0.943520635,0.943965766,0.878858158,0.943965766,I-SE,I-MM,,,
251,0.931031105,0.921178522,0.908458848,0.773720799,0.931031105,I-MF,I-MM,,,
252,0.686249825,0.691096385,0.707498373,0.74550172,0.74550172,I-NE,I-SE,,,
253,0.686249825,0.691096385,0.707498373,0.74550172,0.74550172,I-NE,I-SE,,,
254,0.931031105,0.921178522,0.908458848,0.773720799,0.931031105,I-MF,I-MM,,,
255,0.939426291,0.943520635,0.943965766,0.878858158,0.943965766,I-SE,I-MM,,,
256,0.91833355,0.939074407,0.949019151,0.91811005,0.949019151,I-SE,I-MM,,,
257,0.803616126,0.838042211,0.86475096,0.934978409,0.934978409,I-NE,I-MM,,,
258,0.840804492,0.867500031,0.867507997,0.758092255,0.867507997,I-SE,I-SE,,,
259,0.840804492,0.867500031,0.867507997,0.758092255,0.867507997,I-SE,I-MM,,,
260,0.803616126,0.838042211,0.86475096,0.934978409,0.934978409,I-NE,I-MM,,,
261,0.91833355,0.939074407,0.949019151,0.91811005,0.949019151,I-SE,I-MM,,,
262,0.526850532,0.538996587,0.548558843,0.578691058,0.578691058,I-NE,I-NE,,,
263,0.608707138,0.641647185,0.674302087,0.787712615,0.787712615,I-NE,I-NE,,,
264,0.429569812,0.497284831,0.552218536,0.770395966,0.770395966,I-NE,I-NE,,,
265,0.429569812,0.497284831,0.552218536,0.770395966,0.770395966,I-NE,I-NE,,,
266,0.608707138,0.641647185,0.674302087,0.787712615,0.787712615,I-NE,I-NE,,,
267,0.526850532,0.538996587,0.548558843,0.578691058,0.578691058,I-NE,I-NE,,,
268,0.971576032,0.976652142,0.978149731,0.900617417,0.978149731,I-SE,I-MF,,,
269,0.959311097,0.964118015,0.968877782,0.908320495,0.968877782,I-SE,I-MF,,,
270,0.754989141,0.782192383,0.780601676,0.674328868,0.782192383,I-MM,I-MF,,,
271,0.926718065,0.89995549,0.889718609,0.783801113,0.926718065,I-MF,I-MF,,,
272,0.910386925,0.906583283,0.893885604,0.729921802,0.910386925,I-MF,I-MM,,,
273,0.900233257,0.85478578,0.832635437,0.674372295,0.900233257,I-MF,I-MF,,,
274,0.900233257,0.85478578,0.832635437,0.674372295,0.900233257,I-MF,I-MF,,,
275,0.910386925,0.906583283,0.893885604,0.729921802,0.910386925,I-MF,I-MF,,,
276,0.926718065,0.89995549,0.889718609,0.783801113,0.926718065,I-MF,I-MF,,,
277,0.847576254,0.828047792,0.816763462,0.693919764,0.847576254,I-MF,I-MM,,,
278,0.785136514,0.780807495,0.786759449,0.752860267,0.786759449,I-SE,I-SE,,,
279,0.788307532,0.799096957,0.800898027,0.717081322,0.800898027,I-SE,I-SE,,,
280,0.788307532,0.799096957,0.800898027,0.717081322,0.800898027,I-SE,I-SE,,,
281,0.785136514,0.780807495,0.786759449,0.752860267,0.786759449,I-SE,I-SE,,,
282,0.847576254,0.828047792,0.816763462,0.693919764,0.847576254,I-MF,I-SE,,,
283,0.924582681,0.943950924,0.934782565,0.846014835,0.943950924,I-MM,I-MM,,,
284,0.852061662,0.879719199,0.879560233,0.786734287,0.879719199,I-MM,I-MM,,,
285,0.60314157,0.631278982,0.621770762,0.495517454,0.631278982,I-MM,I-SE,,,
286,0.60314157,0.631278982,0.621770762,0.495517454,0.631278982,I-MM,I-SE,,,
287,0.852061662,0.879719199,0.879560233,0.786734287,0.879719199,I-MM,I-MM,,,
288,0.924582681,0.943950924,0.934782565,0.846014835,0.943950924,I-MM,I-MM,,,
289,0.884725861,0.898367301,0.917118514,0.92746204,0.92746204,I-NE,I-MF,,,
290,0.836207185,0.863128471,0.884788405,0.889613026,0.889613026,I-NE,I-MF,,,
291,0.760898926,0.806877695,0.820328739,0.785609531,0.820328739,I-SE,I-MF,,,
292,0.760898926,0.806877695,0.820328739,0.785609531,0.820328739,I-SE,I-MF,,,
293,0.836207185,0.863128471,0.884788405,0.889613026,0.889613026,I-NE,I-MF,,,
294,0.884725861,0.898367301,0.917118514,0.92746204,0.92746204,I-NE,I-MF,,,
295,0.371774815,0.397212478,0.424281931,0.570324047,0.570324047,I-NE,I-NE,,,
296,0.666995549,0.683984165,0.713782219,0.819165058,0.819165058,I-NE,I-NE,,,
297,0.284433368,0.353380389,0.413741697,0.675790397,0.675790397,I-NE,I-NE,,,
298,0.284433368,0.353380389,0.413741697,0.675790397,0.675790397,I-NE,I-NE,,,
299,0.666995549,0.683984165,0.713782219,0.819165058,0.819165058,I-NE,I-NE,,,
300,0.371774815,0.397212478,0.424281931,0.570324047,0.570324047,I-NE,I-NE,,,
301,0.91082248,0.896149186,0.880045339,0.752897397,0.91082248,I-MF,I-MF,,,
302,0.905569871,0.89807118,0.884442637,0.749069301,0.905569871,I-MF,I-MF,,,
303,0.889427951,0.903734933,0.924566834,0.944653524,0.944653524,I-NE,I-MF,,,
304,0.889427951,0.903734933,0.924566834,0.944653524,0.944653524,I-NE,I-MF,,,
305,0.905569871,0.89807118,0.884442637,0.749069301,0.905569871,I-MF,I-MF,,,
306,0.91082248,0.896149186,0.880045339,0.752897397,0.91082248,I-MF,I-MF,,,
307,0.884568884,0.863432797,0.858692645,0.785037214,0.884568884,I-MF,I-MM,,,
